Time (BJD_TBD - 2450000), F_f/F_star (ppm)
1.062594821759266779e+04,6.711673426407908316e+00
1.062594823627046208e+04,6.711374526971834342e+00
1.062594825494825454e+04,6.711075633675400276e+00
1.062594827362604883e+04,6.710776746460461517e+00
1.062594829230384312e+04,6.710477865356156535e+00
1.062594831098163559e+04,6.710178990391657550e+00
1.062594832965942987e+04,6.709880121508792428e+00
1.062594834833722416e+04,6.709581258736709408e+00
1.062594836701501663e+04,6.709282402104570053e+00
1.062594838569281092e+04,6.708983551554211111e+00
1.062594840437060520e+04,6.708684707114782597e+00
1.062594842304839767e+04,6.708385868815439856e+00
1.062594844172619196e+04,6.708087036598021413e+00
1.062594846040398625e+04,6.707788210491689718e+00
1.062594847908178053e+04,6.707489390496488291e+00
1.062594849775957300e+04,6.707190576641556490e+00
1.062594851643736729e+04,6.706891768868744386e+00
1.062594853511516158e+04,6.706592967207206435e+00
1.062594855379295404e+04,6.706294171686094430e+00
1.062594857247074833e+04,6.705995382247261105e+00
1.062594859114854262e+04,6.705696598919843154e+00
1.062594860982633509e+04,6.705397821732979935e+00
1.062594862850412937e+04,6.705099050628542834e+00
1.062594864718192366e+04,6.704800285635664103e+00
1.062594866585971613e+04,6.704501526783501753e+00
1.062594868453751042e+04,6.704202774013898747e+00
1.062594870321530470e+04,6.703904027356011319e+00
1.062594872189309717e+04,6.703605286838978827e+00
1.062594874057089146e+04,6.703306552404662000e+00
1.062594875924868575e+04,6.703007824082189536e+00
1.062594877792647821e+04,6.702709101900719446e+00
1.062594879660427250e+04,6.702410385802102688e+00
1.062594881528206679e+04,6.702111675815502601e+00
1.062594883395985926e+04,6.701812971970037225e+00
1.062594885263765354e+04,6.701514274207568178e+00
1.062594887131544783e+04,6.701215582557264128e+00
1.062594888999324030e+04,6.700916897048236898e+00
1.062594890867103459e+04,6.700618217622358763e+00
1.062594892734882887e+04,6.700319544308782405e+00
1.062594894602662316e+04,6.700020877107537132e+00
1.062594896470441563e+04,6.699722216047776513e+00
1.062594898338220992e+04,6.699423561071371047e+00
1.062594900206000420e+04,6.699124912207444993e+00
1.062594902073779667e+04,6.698826269485140372e+00
1.062594903941559096e+04,6.698527632846330349e+00
1.062594905809338525e+04,6.698229002320160497e+00
1.062594907677117772e+04,6.697930377935755963e+00
1.062594909544897200e+04,6.697631759634997017e+00
1.062594911412676629e+04,6.697333147447007917e+00
1.062594913280455876e+04,6.697034541400935126e+00
1.062594915148235305e+04,6.696735941438646478e+00
1.062594917016014733e+04,6.696437347589289324e+00
1.062594918883793980e+04,6.696138759881982594e+00
1.062594920751573409e+04,6.695840178258611886e+00
1.062594922619352838e+04,6.695541602748320997e+00
1.062594924487132084e+04,6.695243033380217312e+00
1.062594926354911513e+04,6.694944470096197087e+00
1.062594928222690942e+04,6.694645912925394349e+00
1.062594930090470189e+04,6.694347361896932469e+00
1.062594931958249617e+04,6.694048816952711256e+00
1.062594933826029046e+04,6.693750278121854969e+00
1.062594935693808293e+04,6.693451745433461220e+00
1.062594937561587722e+04,6.693153218829467122e+00
1.062594939429367150e+04,6.692854698338970287e+00
1.062594941297146579e+04,6.692556183962034666e+00
1.062594943164925826e+04,6.692257675727769417e+00
1.062594945032705255e+04,6.691959173578079678e+00
1.062594946900484683e+04,6.691660677542099478e+00
1.062594948768263930e+04,6.691362187648931759e+00
1.062594950636043359e+04,6.691063703840486987e+00
1.062594952503822788e+04,6.690765226145884981e+00
1.062594954371602034e+04,6.690466754594252663e+00
1.062594956239381463e+04,6.690168289127496948e+00
1.062594958107160892e+04,6.689869829774729659e+00
1.062594959974940139e+04,6.689571376565056404e+00
1.062594961842719567e+04,6.689272929440421400e+00
1.062594963710498996e+04,6.688974488429908050e+00
1.062594965578278243e+04,6.688676053562651269e+00
1.062594967446057672e+04,6.688377624780570407e+00
1.062594969313837100e+04,6.688079202112754196e+00
1.062594971181616347e+04,6.687780785588341104e+00
1.062594973049395776e+04,6.687482375149246927e+00
1.062594974917175205e+04,6.687183970824570167e+00
1.062594976784954451e+04,6.686885572643435083e+00
1.062594978652733880e+04,6.686587180547761022e+00
1.062594980520513309e+04,6.686288794566666915e+00
1.062594982388292556e+04,6.685990414729245934e+00
1.062594984256071984e+04,6.685692040977439632e+00
1.062594986123851413e+04,6.685393673340346510e+00
1.062594987991630842e+04,6.685095311818015418e+00
1.062594989859410089e+04,6.684796956439564397e+00
1.062594991727189517e+04,6.684498607146923455e+00
1.062594993594968946e+04,6.684200263969192868e+00
1.062594995462748193e+04,6.683901926935461368e+00
1.062594997330527622e+04,6.683603595987702484e+00
1.062594999198307050e+04,6.683305271154990734e+00
1.062595001066086297e+04,6.683006952466440609e+00
1.062595002933865726e+04,6.682708639864000766e+00
1.062595004801645155e+04,6.682410333376746614e+00
1.062595006669424401e+04,6.682112033033805076e+00
1.062595008537203830e+04,6.681813738777117706e+00
1.062595010404983259e+04,6.681515450635763465e+00
1.062595012272762506e+04,6.681217168638864834e+00
1.062595014140541934e+04,6.680918892728352709e+00
1.062595016008321363e+04,6.680620622933350461e+00
1.062595017876100610e+04,6.680322359282928169e+00
1.062595019743880039e+04,6.680024101719044261e+00
1.062595021611659467e+04,6.679725850270807896e+00
1.062595023479438714e+04,6.679427604967303367e+00
1.062595025347218143e+04,6.679129365750480218e+00
1.062595027214997572e+04,6.678831132649452940e+00
1.062595029082776819e+04,6.678532905693289834e+00
1.062595030950556247e+04,6.678234684823975975e+00
1.062595032818335676e+04,6.677936470070589436e+00
1.062595034686115105e+04,6.677638261433176403e+00
1.062595036553894352e+04,6.677340058940833600e+00
1.062595038421673780e+04,6.677041862535517680e+00
1.062595040289453209e+04,6.676743672246341355e+00
1.062595042157232456e+04,6.676445488102368486e+00
1.062595044025011885e+04,6.676147310045579708e+00
