Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
9.917309675925876945e+03,3.604287898079363117e+00
9.917309697571559809e+03,3.604287895571687272e+00
9.917309719217242673e+03,3.604287893064388015e+00
9.917309740862925537e+03,3.604287890557465346e+00
9.917309762508608401e+03,3.604287888050912159e+00
9.917309784154293084e+03,3.604287885544742664e+00
9.917309805799975948e+03,3.604287883038946205e+00
9.917309827445658811e+03,3.604287880533526334e+00
9.917309849091341675e+03,3.604287878028486602e+00
9.917309870737024539e+03,3.604287875523816354e+00
9.917309892382707403e+03,3.604287873019526245e+00
9.917309914028390267e+03,3.604287870515612724e+00
9.917309935674073131e+03,3.604287868012075791e+00
9.917309957319757814e+03,3.604287865508911892e+00
9.917309978965440678e+03,3.604287863006128134e+00
9.917310000611123542e+03,3.604287860503717411e+00
9.917310022256806405e+03,3.604287858001686828e+00
9.917310043902489269e+03,3.604287855500029281e+00
9.917310065548172133e+03,3.604287852998748320e+00
9.917310087193854997e+03,3.604287850497843948e+00
9.917310108839537861e+03,3.604287847997316163e+00
9.917310130485222544e+03,3.604287845497164966e+00
9.917310152130905408e+03,3.604287842997393909e+00
9.917310173776588272e+03,3.604287840497992335e+00
9.917310195422271136e+03,3.604287837998970900e+00
9.917310217067954000e+03,3.604287835500326054e+00
9.917310238713636863e+03,3.604287833002054242e+00
9.917310260359319727e+03,3.604287830504162571e+00
9.917310282005002591e+03,3.604287828006643934e+00
9.917310303650687274e+03,3.604287825509505439e+00
9.917310325296370138e+03,3.604287823012739977e+00
9.917310346942053002e+03,3.604287820516351104e+00
9.917310368587735866e+03,3.604287818020342371e+00
9.917310390233418730e+03,3.604287815524703120e+00
9.917310411879101594e+03,3.604287813029447562e+00
9.917310433524784457e+03,3.604287810534565040e+00
9.917310455170467321e+03,3.604287808040059105e+00
9.917310476816152004e+03,3.604287805545929757e+00
9.917310498461834868e+03,3.604287803052176997e+00
9.917310520107517732e+03,3.604287800558800825e+00
9.917310541753200596e+03,3.604287798065797688e+00
9.917310563398883460e+03,3.604287795573174691e+00
9.917310585044566324e+03,3.604287793080928282e+00
9.917310606690249188e+03,3.604287790589058460e+00
9.917310628335932051e+03,3.604287788097565226e+00
9.917310649981616734e+03,3.604287785606445027e+00
9.917310671627299598e+03,3.604287783115701416e+00
