Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
1.013184277777792886e+04,1.259567838444916788e+03
1.013184279854968190e+04,1.259593533562592256e+03
1.013184281932143494e+04,1.259619225987963318e+03
1.013184284009318799e+04,1.259644915720871722e+03
1.013184286086494103e+04,1.259670602761159216e+03
1.013184288163669407e+04,1.259696287108666411e+03
1.013184290240844712e+04,1.259721968763235282e+03
1.013184292318020016e+04,1.259747647724707576e+03
1.013184294395195320e+04,1.259773323992924361e+03
1.013184296472370625e+04,1.259798997567727383e+03
1.013184298549545929e+04,1.259824668448957937e+03
1.013184300626721233e+04,1.259850336636458223e+03
1.013184302703896537e+04,1.259876002130069082e+03
1.013184304781071842e+04,1.259901664929632261e+03
1.013184306858247146e+04,1.259927325034989963e+03
1.013184308935422450e+04,1.259952982445983253e+03
1.013184311012597936e+04,1.259978637164701013e+03
1.013184313089773241e+04,1.260004289186490269e+03
1.013184315166948545e+04,1.260029938513441039e+03
1.013184317244123849e+04,1.260055585145393707e+03
1.013184319321299154e+04,1.260081229082190930e+03
1.013184321398474458e+04,1.260106870323674002e+03
1.013184323475649762e+04,1.260132508869685353e+03
1.013184325552825067e+04,1.260158144720065593e+03
1.013184327630000371e+04,1.260183777874657608e+03
1.013184329707175675e+04,1.260209408333302690e+03
1.013184331784350979e+04,1.260235036095842815e+03
1.013184333861526284e+04,1.260260661162120186e+03
1.013184335938701588e+04,1.260286283531975414e+03
1.013184338015876892e+04,1.260311903205252293e+03
1.013184340093052197e+04,1.260337520181790524e+03
1.013184342170227501e+04,1.260363134461434129e+03
1.013184344247402805e+04,1.260388746044023947e+03
1.013184346324578109e+04,1.260414354929402180e+03
1.013184348401753414e+04,1.260439961117410803e+03
1.013184350478928718e+04,1.260465564607891565e+03
1.013184352556104022e+04,1.260491165400686668e+03
1.013184354633279327e+04,1.260516763495638315e+03
1.013184356710454631e+04,1.260542358892588709e+03
1.013184358787629935e+04,1.260567951591379597e+03
1.013184360864805240e+04,1.260593541591852954e+03
1.013184362941980544e+04,1.260619128893850757e+03
1.013184365019155848e+04,1.260644713497216344e+03
1.013184367096331152e+04,1.260670295401789872e+03
1.013184369173506457e+04,1.260695874607415362e+03
1.013184371250681761e+04,1.260721451113933426e+03
1.013184373327857065e+04,1.260747024921187858e+03
1.013184375405032551e+04,1.260772596031258900e+03
1.013184377482207856e+04,1.260798164439510856e+03
1.013184379559383160e+04,1.260823730148024424e+03
1.013184381636558464e+04,1.260849293156642943e+03
1.013184383713733769e+04,1.260874853465208616e+03
1.013184385790909073e+04,1.260900411073562964e+03
1.013184387868084377e+04,1.260925965981548870e+03
1.013184389945259682e+04,1.260951518189008311e+03
1.013184392022434986e+04,1.260977067695784172e+03
1.013184394099610290e+04,1.261002614501718654e+03
1.013184396176785594e+04,1.261028158606653960e+03
1.013184398253960899e+04,1.261053700010432749e+03
1.013184400331136203e+04,1.261079238712896995e+03
1.013184402408311507e+04,1.261104774713889810e+03
1.013184404485486812e+04,1.261130308013253398e+03
