Time (BJD_TBD - 2450000), F_c/F_star (ppm)
9.917309675925876945e+03,1.265237062962059724e+02
9.917309697571559809e+03,1.265120535151284145e+02
9.917309719217242673e+03,1.265004010711988514e+02
9.917309740862925537e+03,1.264887489644539897e+02
9.917309762508608401e+03,1.264770971949305505e+02
9.917309784154293084e+03,1.264654457616862828e+02
9.917309805799975948e+03,1.264537946667160924e+02
9.917309827445658811e+03,1.264421439090776431e+02
9.917309849091341675e+03,1.264304934888075564e+02
9.917309870737024539e+03,1.264188434059428516e+02
9.917309892382707403e+03,1.264071936605199085e+02
9.917309914028390267e+03,1.263955442525757178e+02
9.917309935674073131e+03,1.263838951821469436e+02
9.917309957319757814e+03,1.263722464482914205e+02
9.917309978965440678e+03,1.263605980530036703e+02
9.917310000611123542e+03,1.263489499953417123e+02
9.917310022256806405e+03,1.263373022753419121e+02
9.917310043902489269e+03,1.263256548930412890e+02
9.917310065548172133e+03,1.263140078484765496e+02
9.917310087193854997e+03,1.263023611416843153e+02
9.917310108839537861e+03,1.262907147727014205e+02
9.917310130485222544e+03,1.262790687405857710e+02
9.917310152130905408e+03,1.262674230473316612e+02
9.917310173776588272e+03,1.262557776919970252e+02
9.917310195422271136e+03,1.262441326746186121e+02
9.917310217067954000e+03,1.262324879952330292e+02
9.917310238713636863e+03,1.262208436538772958e+02
9.917310260359319727e+03,1.262091996505877916e+02
9.917310282005002591e+03,1.261975559854014080e+02
9.917310303650687274e+03,1.261859126573764485e+02
9.917310325296370138e+03,1.261742696685064971e+02
9.917310346942053002e+03,1.261626270178497151e+02
9.917310368587735866e+03,1.261509847054431077e+02
9.917310390233418730e+03,1.261393427313229978e+02
9.917310411879101594e+03,1.261277010955264331e+02
9.917310433524784457e+03,1.261160597980899780e+02
9.917310455170467321e+03,1.261044188390502541e+02
9.917310476816152004e+03,1.260927782174659910e+02
9.917310498461834868e+03,1.260811379353301902e+02
9.917310520107517732e+03,1.260694979917014251e+02
9.917310541753200596e+03,1.260578583866163314e+02
9.917310563398883460e+03,1.260462191201116156e+02
9.917310585044566324e+03,1.260345801922239275e+02
9.917310606690249188e+03,1.260229416029901444e+02
9.917310628335932051e+03,1.260113033524468449e+02
9.917310649981616734e+03,1.259996654396528015e+02
9.917310671627299598e+03,1.259880278666006177e+02
9.917310693272982462e+03,1.259763906323492222e+02
9.917310714918665326e+03,1.259647537369349948e+02
9.917310736564348190e+03,1.259531171803948411e+02
9.917310758210031054e+03,1.259414809627654392e+02
9.917310779855713918e+03,1.259298450840833397e+02
9.917310801501396782e+03,1.259182095443856042e+02
9.917310823147079645e+03,1.259065743437084564e+02
9.917310844792764328e+03,1.258949394811111802e+02
9.917310866438447192e+03,1.258833049585858674e+02
9.917310888084130056e+03,1.258716707751914328e+02
9.917310909729812920e+03,1.258600369309646254e+02
9.917310931375495784e+03,1.258484034259419957e+02
9.917310953021178648e+03,1.258367702601603924e+02
9.917310974666861512e+03,1.258251374336564652e+02
9.917310996312544376e+03,1.258135049464668924e+02
9.917311017958229058e+03,1.258018727976507876e+02
9.917311039603911922e+03,1.257902409891998872e+02
9.917311061249594786e+03,1.257786095201735748e+02
9.917311082895277650e+03,1.257669783906081307e+02
9.917311104540960514e+03,1.257553476005405315e+02
9.917311126186643378e+03,1.257437171500073987e+02
9.917311147832326242e+03,1.257320870390452967e+02
9.917311169478009106e+03,1.257204572676911454e+02
9.917311191123693789e+03,1.257088278350041151e+02
9.917311212769376652e+03,1.256971987429754734e+02
9.917311234415059516e+03,1.256855699906647459e+02
9.917311256060742380e+03,1.256739415781085114e+02
9.917311277706425244e+03,1.256623135053433487e+02
9.917311299352108108e+03,1.256506857724061348e+02
9.917311320997790972e+03,1.256390583793334628e+02
9.917311342643473836e+03,1.256274313261619682e+02
9.917311364289158519e+03,1.256158046119512619e+02
9.917311385934841383e+03,1.256041782386921852e+02
9.917311407580524246e+03,1.255925522054441927e+02
9.917311429226207110e+03,1.255809265122441616e+02
9.917311450871889974e+03,1.255693011591286563e+02
9.917311472517572838e+03,1.255576761461342414e+02
9.917311494163255702e+03,1.255460514732978510e+02
9.917311515808938566e+03,1.255344271406557795e+02
9.917311537454623249e+03,1.255228031472681778e+02
9.917311559100306113e+03,1.255111794951253188e+02
9.917311580745988977e+03,1.254995561832867992e+02
9.917311602391671840e+03,1.254879332117893824e+02
9.917311624037354704e+03,1.254763105806699741e+02
9.917311645683037568e+03,1.254646882899648546e+02
9.917311667328720432e+03,1.254530663397109009e+02
9.917311688974403296e+03,1.254414447299447204e+02
9.917311710620087979e+03,1.254298234597263786e+02
9.917311732265770843e+03,1.254182025310457078e+02
9.917311753911453707e+03,1.254065819429626600e+02
9.917311775557136571e+03,1.253949616955140982e+02
9.917311797202819434e+03,1.253833417887365300e+02
9.917311818848502298e+03,1.253717222226665911e+02
9.917311840494185162e+03,1.253601029973408885e+02
9.917311862139868026e+03,1.253484841127963136e+02
9.917311883785550890e+03,1.253368655690691469e+02
9.917311905431235573e+03,1.253252473652199512e+02
9.917311927076918437e+03,1.253136295032379905e+02
9.917311948722601301e+03,1.253020119821835721e+02
9.917311970368284165e+03,1.252903948020931892e+02
9.917311992013967028e+03,1.252787779630037619e+02
9.917312013659649892e+03,1.252671614649516272e+02
9.917312035305332756e+03,1.252555453079736338e+02
9.917312056951015620e+03,1.252439294921063180e+02
9.917312078596700303e+03,1.252323140164102142e+02
9.917312100242383167e+03,1.252206988828741459e+02
9.917312121888066031e+03,1.252090840905587470e+02
9.917312143533748895e+03,1.251974696395005822e+02
9.917312165179431759e+03,1.251858555297362585e+02
9.917312186825114622e+03,1.251742417613023832e+02
9.917312208470797486e+03,1.251626283342355777e+02
9.917312230116480350e+03,1.251510152485725769e+02
9.917312251762165033e+03,1.251394025033740576e+02
9.917312273407847897e+03,1.251277901006284310e+02
9.917312295053530761e+03,1.251161780393963170e+02
9.917312316699213625e+03,1.251045663197145927e+02
9.917312338344896489e+03,1.250929549416195528e+02
9.917312359990579353e+03,1.250813439051481595e+02
9.917312381636262216e+03,1.250697332103366648e+02
9.917312403281945080e+03,1.250581228572218890e+02
9.917312424927629763e+03,1.250465128448648358e+02
9.917312446573312627e+03,1.250349031752535183e+02
9.917312468218995491e+03,1.250232938474485422e+02
9.917312489864678355e+03,1.250116848614868559e+02
9.917312511510361219e+03,1.250000762174048958e+02
9.917312533156044083e+03,1.249884679152393403e+02
9.917312554801726947e+03,1.249768599550268107e+02
9.917312576447409810e+03,1.249652523368037436e+02
9.917312598093094493e+03,1.249536450596315689e+02
9.917312619738777357e+03,1.249420381254976462e+02
9.917312641384460221e+03,1.249304315334631639e+02
9.917312663030143085e+03,1.249188252835646153e+02
9.917312684675825949e+03,1.249072193758388778e+02
9.917312706321508813e+03,1.248956138103222031e+02
9.917312727967191677e+03,1.248840085870514116e+02
9.917312749612874541e+03,1.248724037060630963e+02
9.917312771258559223e+03,1.248607991664185874e+02
9.917312792904242087e+03,1.248491949701048611e+02
9.917312814549924951e+03,1.248375911161835177e+02
9.917312836195607815e+03,1.248259876046908232e+02
9.917312857841290679e+03,1.248143844356636407e+02
9.917312879486973543e+03,1.248027816091384778e+02
9.917312901132656407e+03,1.247911791251517997e+02
9.917312922778339271e+03,1.247795769837404407e+02
9.917312944424022135e+03,1.247679751849408376e+02
9.917312966069706818e+03,1.247563737278146903e+02
9.917312987715389681e+03,1.247447726143484488e+02
9.917313009361072545e+03,1.247331718436037846e+02
9.917313031006755409e+03,1.247215714156171487e+02
9.917313052652438273e+03,1.247099713304253186e+02
9.917313074298121137e+03,1.246983715880647736e+02
9.917313095943804001e+03,1.246867721885720641e+02
9.917313117589486865e+03,1.246751731319839962e+02
9.917313139235171548e+03,1.246635744173621703e+02
9.917313160880854412e+03,1.246519760466926243e+02
9.917313182526537275e+03,1.246403780190374277e+02
9.917313204172220139e+03,1.246287803344328751e+02
9.917313225817903003e+03,1.246171829929156587e+02
9.917313247463585867e+03,1.246055859945225848e+02
9.917313269109268731e+03,1.245939893392898199e+02
9.917313290754951595e+03,1.245823930272542270e+02
9.917313312400636278e+03,1.245707970574778187e+02
9.917313334046319142e+03,1.245592014319461498e+02
9.917313355692002006e+03,1.245476061497212754e+02
9.917313377337684869e+03,1.245360112108397175e+02
9.917313398983367733e+03,1.245244166153380263e+02
9.917313420629050597e+03,1.245128223632529512e+02
9.917313442274733461e+03,1.245012284546209287e+02
9.917313463920416325e+03,1.244896348894784381e+02
9.917313485566101008e+03,1.244780416668879752e+02
9.917313507211783872e+03,1.244664487888346400e+02
9.917313528857466736e+03,1.244548562543804451e+02
9.917313550503149600e+03,1.244432640635621823e+02
9.917313572148832463e+03,1.244316722164163735e+02
9.917313593794515327e+03,1.244200807129794697e+02
9.917313615440198191e+03,1.244084895532882911e+02
9.917313637085881055e+03,1.243968987373790327e+02
9.917313658731565738e+03,1.243853082643145171e+02
9.917313680377248602e+03,1.243737181360792619e+02
9.917313702022931466e+03,1.243621283517357625e+02
9.917313723668614330e+03,1.243505389113204558e+02
9.917313745314297194e+03,1.243389498148701335e+02
9.917313766959980057e+03,1.243273610624212182e+02
9.917313788605662921e+03,1.243157726540102743e+02
9.917313810251345785e+03,1.243041845896738380e+02
9.917313831897030468e+03,1.242925968684746749e+02
9.917313853542713332e+03,1.242810094923968478e+02
9.917313875188396196e+03,1.242694224605032360e+02
9.917313896834079060e+03,1.242578357728303047e+02
9.917313918479761924e+03,1.242462494294145330e+02
9.917313940125444788e+03,1.242346634302926986e+02
9.917313961771127651e+03,1.242230777755010109e+02
9.917313983416810515e+03,1.242114924650763186e+02
9.917314005062495198e+03,1.241999074980813873e+02
9.917314026708178062e+03,1.241883228764998677e+02
9.917314048353860926e+03,1.241767385993948096e+02
9.917314069999543790e+03,1.241651546668029056e+02
9.917314091645226654e+03,1.241535710787603364e+02
9.917314113290909518e+03,1.241419878353039223e+02
9.917314134936592382e+03,1.241304049364701001e+02
9.917314156582275245e+03,1.241188223822953773e+02
9.917314178227958109e+03,1.241072401728163044e+02
9.917314199873642792e+03,1.240956583070961159e+02
9.917314221519325656e+03,1.240840767871178514e+02
9.917314243165008520e+03,1.240724956119449018e+02
9.917314264810691384e+03,1.240609147816137181e+02
9.917314286456374248e+03,1.240493342961606800e+02
9.917314308102057112e+03,1.240377541556226078e+02
9.917314329747739976e+03,1.240261743600356965e+02
9.917314351393422839e+03,1.240145949094366813e+02
9.917314373039107522e+03,1.240030158028889815e+02
9.917314394684790386e+03,1.239914370423752530e+02
9.917314416330473250e+03,1.239798586269587730e+02
9.917314437976156114e+03,1.239682805566763903e+02
9.917314459621838978e+03,1.239567028315642432e+02
9.917314481267521842e+03,1.239451254516591376e+02
9.917314502913204706e+03,1.239335484169974819e+02
9.917314524558887570e+03,1.239219717276156274e+02
9.917314546204572252e+03,1.239103953825775335e+02
9.917314567850255116e+03,1.238988193838652734e+02
9.917314589495937980e+03,1.238872437305424938e+02
9.917314611141620844e+03,1.238756684226456741e+02
9.917314632787303708e+03,1.238640934602113788e+02
9.917314654432986572e+03,1.238525188432759592e+02
9.917314676078669436e+03,1.238409445718761361e+02
9.917314697724352300e+03,1.238293706460483179e+02
9.917314719370036983e+03,1.238177970648564354e+02
9.917314741015719846e+03,1.238062238302821356e+02
9.917314762661402710e+03,1.237946509413893779e+02
9.917314784307085574e+03,1.237830783982144993e+02
9.917314805952768438e+03,1.237715062007943345e+02
9.917314827598451302e+03,1.237599343491649506e+02
9.917314849244134166e+03,1.237483628433630543e+02
9.917314870889817030e+03,1.237367916834253379e+02
9.917314892535501713e+03,1.237252208684156329e+02
9.917314914181184577e+03,1.237136504003152027e+02
9.917314935826867440e+03,1.237020802781883333e+02
9.917314957472550304e+03,1.236905105020713762e+02
9.917314979118233168e+03,1.236789410720007822e+02
9.917315000763916032e+03,1.236673719880132580e+02
9.917315022409598896e+03,1.236558032501450128e+02
9.917315044055281760e+03,1.236442348584327249e+02
