Time (BJD_TBD - 2450000), F_e/F_star (ppm)
1.065014266203716397e+04,2.976672232676424201e+01
1.065014268332748725e+04,2.976788494420386755e+01
1.065014270461781052e+04,2.976904757718859074e+01
1.065014272590813380e+04,2.977021022571783959e+01
1.065014274719845707e+04,2.977137288979104568e+01
1.065014276848878217e+04,2.977253556950698865e+01
1.065014278977910544e+04,2.977369826466645364e+01
1.065014281106942872e+04,2.977486097536819543e+01
1.065014283235975199e+04,2.977602370161168110e+01
1.065014285365007527e+04,2.977718644339631382e+01
1.065014287494039854e+04,2.977834920072156422e+01
1.065014289623072182e+04,2.977951197358687452e+01
1.065014291752104509e+04,2.978067476199166919e+01
1.065014293881136837e+04,2.978183756593539044e+01
1.065014296010169346e+04,2.978300038551683571e+01
1.065014298139201674e+04,2.978416322053673682e+01
1.065014300268234001e+04,2.978532607109390540e+01
1.065014302397266329e+04,2.978648893718776947e+01
1.065014304526298656e+04,2.978765181881775703e+01
1.065014306655330984e+04,2.978881471598332453e+01
1.065014308784363311e+04,2.978997762868392130e+01
1.065014310913395639e+04,2.979114055691896112e+01
1.065014313042427966e+04,2.979230350068790045e+01
1.065014315171460476e+04,2.979346646008953670e+01
1.065014317300492803e+04,2.979462943492459459e+01
1.065014319429525131e+04,2.979579242529187511e+01
1.065014321558557458e+04,2.979695543119081691e+01
1.065014323687589786e+04,2.979811845262085157e+01
1.065014325816622113e+04,2.979928148958142842e+01
1.065014327945654441e+04,2.980044454207199678e+01
1.065014330074686768e+04,2.980160761009197756e+01
1.065014332203719096e+04,2.980277069364083431e+01
1.065014334332751605e+04,2.980393379281735733e+01
1.065014336461783932e+04,2.980509690742225004e+01
1.065014338590816260e+04,2.980626003755433828e+01
1.065014340719848587e+04,2.980742318321305007e+01
1.065014342848880915e+04,2.980858634439782406e+01
1.065014344977913242e+04,2.980974952110809895e+01
1.065014347106945570e+04,2.981091271334333115e+01
1.065014349235977897e+04,2.981207592110294513e+01
1.065014351365010225e+04,2.981323914438639378e+01
1.065014353494042734e+04,2.981440238329248515e+01
1.065014355623075062e+04,2.981556563762190493e+01
1.065014357752107389e+04,2.981672890747348248e+01
1.065014359881139717e+04,2.981789219284664938e+01
1.065014362010172044e+04,2.981905549374084075e+01
1.065014364139204372e+04,2.982021881015549880e+01
1.065014366268236699e+04,2.982138214209007998e+01
1.065014368397269027e+04,2.982254548954400164e+01
1.065014370526301354e+04,2.982370885251673087e+01
1.065014372655333864e+04,2.982487223110708285e+01
1.065014374784366191e+04,2.982603562511570416e+01
1.065014376913398519e+04,2.982719903464145261e+01
1.065014379042430846e+04,2.982836245968375621e+01
1.065014381171463174e+04,2.982952590024203943e+01
1.065014383300495501e+04,2.983068935631575869e+01
1.065014385429527829e+04,2.983185282790437043e+01
1.065014387558560156e+04,2.983301631500727780e+01
1.065014389687592484e+04,2.983417981762396209e+01
1.065014391816624993e+04,2.983534333585323850e+01
1.065014393945657321e+04,2.983650686949574293e+01
1.065014396074689648e+04,2.983767041865033320e+01
