Time (BJD_TBD - 2450000), F_d/F_star (ppm)
1.013335255787055939e+04,1.165477834374717645e+02
1.013335257878931770e+04,1.165510337995556824e+02
1.013335259970807601e+04,1.165542841455782082e+02
1.013335262062683432e+04,1.165575344755360732e+02
1.013335264154559445e+04,1.165607847897084213e+02
1.013335266246435276e+04,1.165640350875265625e+02
1.013335268338311107e+04,1.165672853692697117e+02
1.013335270430186938e+04,1.165705356349344441e+02
1.013335272522062769e+04,1.165737858845173776e+02
1.013335274613938600e+04,1.165770361180149877e+02
1.013335276705814431e+04,1.165802863354239634e+02
1.013335278797690262e+04,1.165835365367407945e+02
1.013335280889566275e+04,1.165867867222447245e+02
1.013335282981442106e+04,1.165900368913670917e+02
1.013335285073317937e+04,1.165932870443870826e+02
1.013335287165193768e+04,1.165965371813012439e+02
1.013335289257069599e+04,1.165997873021062077e+02
1.013335291348945429e+04,1.166030374067985349e+02
1.013335293440821260e+04,1.166062874953747297e+02
1.013335295532697091e+04,1.166095375678314809e+02
1.013335297624573104e+04,1.166127876244479182e+02
1.013335299716448935e+04,1.166160376646554084e+02
1.013335301808324766e+04,1.166192876887330812e+02
1.013335303900200597e+04,1.166225376966775968e+02
1.013335305992076428e+04,1.166257876884855023e+02
1.013335308083952259e+04,1.166290376641533726e+02
1.013335310175828090e+04,1.166322876236777688e+02
1.013335312267703921e+04,1.166355375670553229e+02
1.013335314359579934e+04,1.166387874945651646e+02
1.013335316451455765e+04,1.166420374056385896e+02
1.013335318543331596e+04,1.166452873005549407e+02
1.013335320635207427e+04,1.166485371793107078e+02
1.013335322727083258e+04,1.166517870419024661e+02
1.013335324818959089e+04,1.166550368883268050e+02
1.013335326910834920e+04,1.166582867185802996e+02
1.013335329002710751e+04,1.166615365326594969e+02
1.013335331094586763e+04,1.166647863308436115e+02
1.013335333186462594e+04,1.166680361125640388e+02
1.013335335278338425e+04,1.166712858780998943e+02
1.013335337370214256e+04,1.166745356274478098e+02
1.013335339462090087e+04,1.166777853606043749e+02
1.013335341553965918e+04,1.166810350775660510e+02
1.013335343645841749e+04,1.166842847783295696e+02
1.013335345737717762e+04,1.166875344631739750e+02
1.013335347829593593e+04,1.166907841315307337e+02
1.013335349921469424e+04,1.166940337836789610e+02
1.013335352013345255e+04,1.166972834196153030e+02
1.013335354105221086e+04,1.167005330393363352e+02
1.013335356197096917e+04,1.167037826428385046e+02
1.013335358288972748e+04,1.167070322301185570e+02
1.013335360380848579e+04,1.167102818011729966e+02
1.013335362472724591e+04,1.167135313562809245e+02
1.013335364564600422e+04,1.167167808948738212e+02
1.013335366656476253e+04,1.167200304172308591e+02
1.013335368748352084e+04,1.167232799233485991e+02
1.013335370840227915e+04,1.167265294132236022e+02
1.013335372932103746e+04,1.167297788868524435e+02
1.013335375023979577e+04,1.167330283442317125e+02
1.013335377115855408e+04,1.167362777853579701e+02
1.013335379207731421e+04,1.167395272105103743e+02
1.013335381299607252e+04,1.167427766191204057e+02
1.013335383391483083e+04,1.167460260114671087e+02
1.013335385483358914e+04,1.167492753875472147e+02
1.013335387575234745e+04,1.167525247473571426e+02
1.013335389667110576e+04,1.167557740908935386e+02
1.013335391758986407e+04,1.167590234181529922e+02
1.013335393850862238e+04,1.167622727291320928e+02
1.013335395942738251e+04,1.167655220241098988e+02
1.013335398034614082e+04,1.167687713025179335e+02
1.013335400126489913e+04,1.167720205646353548e+02
1.013335402218365743e+04,1.167752698104586955e+02
1.013335404310241574e+04,1.167785190399845163e+02
1.013335406402117405e+04,1.167817682532094352e+02
1.013335408493993236e+04,1.167850174501300415e+02
1.013335410585869067e+04,1.167882666307428678e+02
1.013335412677745080e+04,1.167915157953270153e+02
1.013335414769620911e+04,1.167947649433141066e+02
1.013335416861496742e+04,1.167980140749831151e+02
1.013335418953372573e+04,1.168012631903306584e+02
1.013335421045248404e+04,1.168045122893533545e+02
