Time (BJD_TBD - 2450000), F_star + F_c (mJy)
9.891595520833507180e+03,2.558062360608058583e+00
9.891595543725843527e+03,2.558062402834839766e+00
9.891595566618178054e+03,2.558062445062295964e+00
9.891595589510514401e+03,2.558062487290432951e+00
9.891595612402848928e+03,2.558062529519244510e+00
9.891595635295185275e+03,2.558062571748736413e+00
9.891595658187519803e+03,2.558062613978902444e+00
9.891595681079856149e+03,2.558062656209749264e+00
9.891595703972190677e+03,2.558062698441269323e+00
9.891595726864527023e+03,2.558062740673469726e+00
9.891595749756863370e+03,2.558062782906346477e+00
9.891595772649197897e+03,2.558062825139896912e+00
9.891595795541534244e+03,2.558062867374127247e+00
9.891595818433868772e+03,2.558062909609029933e+00
9.891595841326205118e+03,2.558062951844611632e+00
9.891595864218539646e+03,2.558062994080866570e+00
9.891595887110875992e+03,2.558063036317800520e+00
9.891595910003210520e+03,2.558063078555406378e+00
9.891595932895546866e+03,2.558063120793691692e+00
9.891595955787881394e+03,2.558063163032648468e+00
9.891595978680217740e+03,2.558063205272283813e+00
9.891596001572554087e+03,2.558063247512594618e+00
9.891596024464888615e+03,2.558063289753576441e+00
9.891596047357224961e+03,2.558063331995236833e+00
9.891596070249559489e+03,2.558063374237568244e+00
9.891596093141895835e+03,2.558063416480577335e+00
9.891596116034230363e+03,2.558063458724257444e+00
9.891596138926566709e+03,2.558063500968615234e+00
9.891596161818901237e+03,2.558063543213643154e+00
9.891596184711237584e+03,2.558063585459348754e+00
9.891596207603573930e+03,2.558063627705728038e+00
9.891596230495908458e+03,2.558063669952777008e+00
9.891596253388244804e+03,2.558063712200503215e+00
9.891596276280579332e+03,2.558063754448898663e+00
9.891596299172915678e+03,2.558063796697971348e+00
9.891596322065250206e+03,2.558063838947713720e+00
9.891596344957586552e+03,2.558063881198131551e+00
9.891596367849921080e+03,2.558063923449218624e+00
9.891596390742257427e+03,2.558063965700982045e+00
9.891596413634591954e+03,2.558064007953414709e+00
9.891596436526928301e+03,2.558064050206521944e+00
9.891596459419264647e+03,2.558064092460301975e+00
9.891596482311599175e+03,2.558064134714750804e+00
9.891596505203935521e+03,2.558064176969873760e+00
9.891596528096270049e+03,2.558064219225665514e+00
9.891596550988606396e+03,2.558064261482132284e+00
9.891596573880940923e+03,2.558064303739266965e+00
9.891596596773277270e+03,2.558064345997075772e+00
9.891596619665611797e+03,2.558064388255552490e+00
9.891596642557948144e+03,2.558064430514703336e+00
9.891596665450284490e+03,2.558064472774525200e+00
9.891596688342619018e+03,2.558064515035014086e+00
9.891596711234955364e+03,2.558064557296176211e+00
9.891596734127289892e+03,2.558064599558005803e+00
9.891596757019626239e+03,2.558064641820508633e+00
9.891596779911960766e+03,2.558064684083678486e+00
9.891596802804297113e+03,2.558064726347521134e+00
9.891596825696631640e+03,2.558064768612029916e+00
9.891596848588967987e+03,2.558064810877211936e+00
9.891596871481304333e+03,2.558064853143063200e+00
9.891596894373638861e+03,2.558064895409580153e+00
9.891596917265975208e+03,2.558064937676769901e+00
9.891596940158309735e+03,2.558064979944625339e+00
9.891596963050646082e+03,2.558065022213152240e+00
9.891596985942980609e+03,2.558065064482344830e+00
9.891597008835316956e+03,2.558065106752209328e+00
9.891597031727651483e+03,2.558065149022738183e+00
9.891597054619987830e+03,2.558065191293938945e+00
9.891597077512322358e+03,2.558065233565804952e+00
9.891597100404658704e+03,2.558065275838341535e+00
9.891597123296995051e+03,2.558065318111546027e+00
9.891597146189329578e+03,2.558065360385414433e+00
9.891597169081665925e+03,2.558065402659954302e+00
9.891597191974000452e+03,2.558065444935157640e+00
9.891597214866336799e+03,2.558065487211031108e+00
9.891597237758671326e+03,2.558065529487568934e+00
9.891597260651007673e+03,2.558065571764776891e+00
9.891597283543342201e+03,2.558065614042647873e+00
9.891597306435678547e+03,2.558065656321188541e+00
9.891597329328014894e+03,2.558065698600395788e+00
9.891597352220349421e+03,2.558065740880266059e+00
9.891597375112685768e+03,2.558065783160805573e+00
9.891597398005020295e+03,2.558065825442008112e+00
9.891597420897356642e+03,2.558065867723879450e+00
9.891597443789691170e+03,2.558065910006412480e+00
9.891597466682027516e+03,2.558065952289615641e+00
9.891597489574362044e+03,2.558065994573479607e+00
9.891597512466698390e+03,2.558066036858012815e+00
9.891597535359032918e+03,2.558066079143207272e+00
9.891597558251369264e+03,2.558066121429070083e+00
9.891597581143705611e+03,2.558066163715598140e+00
9.891597604036040138e+03,2.558066206002787002e+00
9.891597626928376485e+03,2.558066248290643774e+00
9.891597649820711013e+03,2.558066290579161350e+00
9.891597672713047359e+03,2.558066332868346393e+00
9.891597695605381887e+03,2.558066375158192240e+00
9.891597718497718233e+03,2.558066417448705110e+00
9.891597741390052761e+03,2.558066459739878784e+00
9.891597764282389107e+03,2.558066502031718592e+00
9.891597787174725454e+03,2.558066544324222313e+00
9.891597810067059982e+03,2.558066586617385951e+00
9.891597832959396328e+03,2.558066628911216167e+00
9.891597855851730856e+03,2.558066671205705855e+00
9.891597878744067202e+03,2.558066713500861677e+00
9.891597901636401730e+03,2.558066755796676528e+00
9.891597924528738076e+03,2.558066798093157956e+00
9.891597947421072604e+03,2.558066840390297525e+00
9.891597970313408950e+03,2.558066882688103227e+00
9.891597993205745297e+03,2.558066924986570623e+00
9.891598016098079825e+03,2.558066967285696602e+00
9.891598038990416171e+03,2.558067009585487828e+00
9.891598061882750699e+03,2.558067051885937193e+00
9.891598084775087045e+03,2.558067094187051804e+00
9.891598107667421573e+03,2.558067136488824111e+00
9.891598130559757919e+03,2.558067178791260332e+00
9.891598153452092447e+03,2.558067221094355137e+00
9.891598176344428794e+03,2.558067263398113855e+00
9.891598199236763321e+03,2.558067305702529826e+00
9.891598222129099668e+03,2.558067348007610153e+00
9.891598245021436014e+03,2.558067390313349954e+00
9.891598267913770542e+03,2.558067432619747450e+00
9.891598290806106888e+03,2.558067474926808416e+00
9.891598313698441416e+03,2.558067517234525745e+00
9.891598336590777762e+03,2.558067559542906100e+00
9.891598359483112290e+03,2.558067601851942818e+00
9.891598382375448637e+03,2.558067644161642562e+00
9.891598405267783164e+03,2.558067686471998226e+00
9.891598428160119511e+03,2.558067728783016470e+00
9.891598451052455857e+03,2.558067771094694187e+00
9.891598473944790385e+03,2.558067813407027380e+00
9.891598496837126731e+03,2.558067855720021821e+00
9.891598519729461259e+03,2.558067898033672183e+00
9.891598542621797606e+03,2.558067940347984237e+00
9.891598565514132133e+03,2.558067982662951767e+00
9.891598588406468480e+03,2.558068024978580546e+00
9.891598611298803007e+03,2.558068067294863468e+00
9.891598634191139354e+03,2.558068109611808527e+00
9.891598657083473881e+03,2.558068151929407286e+00
9.891598679975810228e+03,2.558068194247667293e+00
9.891598702868146574e+03,2.558068236566584552e+00
9.891598725760481102e+03,2.558068278886155955e+00
9.891598748652817449e+03,2.558068321206387719e+00
9.891598771545151976e+03,2.558068363527272737e+00
9.891598794437488323e+03,2.558068405848818561e+00
9.891598817329822850e+03,2.558068448171017639e+00
9.891598840222159197e+03,2.558068490493876190e+00
9.891598863114493724e+03,2.558068532817387997e+00
9.891598886006830071e+03,2.558068575141559720e+00
9.891598908899166418e+03,2.558068617466387362e+00
9.891598931791500945e+03,2.558068659791867372e+00
9.891598954683837292e+03,2.558068702118006410e+00
9.891598977576171819e+03,2.558068744444798259e+00
9.891599000468508166e+03,2.558068786772248249e+00
9.891599023360842693e+03,2.558068829100351049e+00
9.891599046253179040e+03,2.558068871429111990e+00
9.891599069145513567e+03,2.558068913758524410e+00
9.891599092037849914e+03,2.558068956088595414e+00
9.891599114930186261e+03,2.558068998419321005e+00
9.891599137822520788e+03,2.558069040750698075e+00
9.891599160714857135e+03,2.558069083082732398e+00
9.891599183607191662e+03,2.558069125415418199e+00
9.891599206499528009e+03,2.558069167748760808e+00
9.891599229391862536e+03,2.558069210082754896e+00
9.891599252284198883e+03,2.558069252417405792e+00
9.891599275176533411e+03,2.558069294752707279e+00
9.891599298068869757e+03,2.558069337088665574e+00
