Time (BJD_TBD - 2450000), F_star + F_d (mJy)
1.027127336805546656e+04,3.604443983745511559e+00
1.027127353332662278e+04,3.604444038093939540e+00
1.027127369859778082e+04,3.604444092434510694e+00
1.027127386386893704e+04,3.604444146767221913e+00
1.027127402914009326e+04,3.604444201092067868e+00
1.027127419441124948e+04,3.604444255409047670e+00
1.027127435968240752e+04,3.604444309718156436e+00
1.027127452495356374e+04,3.604444364019389724e+00
1.027127469022471996e+04,3.604444418312745313e+00
1.027127485549587800e+04,3.604444472598220095e+00
1.027127502076703422e+04,3.604444526875807853e+00
1.027127518603819044e+04,3.604444581145507698e+00
1.027127535130934666e+04,3.604444635407315189e+00
1.027127551658050470e+04,3.604444689661226775e+00
1.027127568185166092e+04,3.604444743907238458e+00
1.027127584712281714e+04,3.604444798145346684e+00
1.027127601239397518e+04,3.604444852375548791e+00
1.027127617766513140e+04,3.604444906597840781e+00
1.027127634293628762e+04,3.604444960812217769e+00
1.027127650820744384e+04,3.604445015018677978e+00
1.027127667347860188e+04,3.604445069217218300e+00
1.027127683874975810e+04,3.604445123407832519e+00
1.027127700402091432e+04,3.604445177590519300e+00
1.027127716929207236e+04,3.604445231765274205e+00
1.027127733456322858e+04,3.604445285932094123e+00
1.027127749983438480e+04,3.604445340090974614e+00
1.027127766510554284e+04,3.604445394241913903e+00
1.027127783037669906e+04,3.604445448384906658e+00
1.027127799564785528e+04,3.604445502519949329e+00
1.027127816091901150e+04,3.604445556647040139e+00
1.027127832619016954e+04,3.604445610766174646e+00
1.027127849146132576e+04,3.604445664877347966e+00
1.027127865673248198e+04,3.604445718980557434e+00
1.027127882200364002e+04,3.604445773075799941e+00
1.027127898727479624e+04,3.604445827163071936e+00
1.027127915254595246e+04,3.604445881242369421e+00
1.027127931781710868e+04,3.604445935313688842e+00
1.027127948308826672e+04,3.604445989377027093e+00
1.027127964835942294e+04,3.604446043432380176e+00
1.027127981363057916e+04,3.604446097479744093e+00
1.027127997890173719e+04,3.604446151519116626e+00
1.027128014417289342e+04,3.604446205550492888e+00
1.027128030944404964e+04,3.604446259573870659e+00
1.027128047471520586e+04,3.604446313589244610e+00
1.027128063998636389e+04,3.604446367596612966e+00
1.027128080525752011e+04,3.604446421595971284e+00
1.027128097052867633e+04,3.604446475587316012e+00
1.027128113579983437e+04,3.604446529570644042e+00
1.027128130107099059e+04,3.604446583545951377e+00
1.027128146634214681e+04,3.604446637513234464e+00
1.027128163161330303e+04,3.604446691472489750e+00
1.027128179688446107e+04,3.604446745423714571e+00
1.027128196215561729e+04,3.604446799366904042e+00
1.027128212742677351e+04,3.604446853302055054e+00
1.027128229269793155e+04,3.604446907229164943e+00
1.027128245796908777e+04,3.604446961148228379e+00
1.027128262324024399e+04,3.604447015059244031e+00
1.027128278851140021e+04,3.604447068962206124e+00
1.027128295378255825e+04,3.604447122857112884e+00
1.027128311905371447e+04,3.604447176743960313e+00
1.027128328432487069e+04,3.604447230622743970e+00
1.027128344959602873e+04,3.604447284493462078e+00
1.027128361486718495e+04,3.604447338356108421e+00
1.027128378013834117e+04,3.604447392210681667e+00
1.027128394540949739e+04,3.604447446057177817e+00
1.027128411068065543e+04,3.604447499895593765e+00
1.027128427595181165e+04,3.604447553725924180e+00
1.027128444122296787e+04,3.604447607548167287e+00
1.027128460649412591e+04,3.604447661362319089e+00
1.027128477176528213e+04,3.604447715168375588e+00
1.027128493703643835e+04,3.604447768966334120e+00
1.027128510230759457e+04,3.604447822756189801e+00
1.027128526757875261e+04,3.604447876537940409e+00
1.027128543284990883e+04,3.604447930311581949e+00
1.027128559812106505e+04,3.604447984077110423e+00
1.027128576339222309e+04,3.604448037834523610e+00
1.027128592866337931e+04,3.604448091583817071e+00
1.027128609393453553e+04,3.604448145324986363e+00
1.027128625920569357e+04,3.604448199058029267e+00
1.027128642447684979e+04,3.604448252782941786e+00
1.027128658974800601e+04,3.604448306499720367e+00
1.027128675501916223e+04,3.604448360208361013e+00
1.027128692029032027e+04,3.604448413908862392e+00
1.027128708556147649e+04,3.604448467601217843e+00
1.027128725083263271e+04,3.604448521285425588e+00
1.027128741610379075e+04,3.604448574961482521e+00
1.027128758137494697e+04,3.604448628629384199e+00
1.027128774664610319e+04,3.604448682289126626e+00
1.027128791191725941e+04,3.604448735940706694e+00
1.027128807718841745e+04,3.604448789584122625e+00
1.027128824245957367e+04,3.604448843219368648e+00
1.027128840773072989e+04,3.604448896846442096e+00
1.027128857300188793e+04,3.604448950465338974e+00
1.027128873827304415e+04,3.604449004076056617e+00
1.027128890354420037e+04,3.604449057678591029e+00
1.027128906881535659e+04,3.604449111272937323e+00
1.027128923408651463e+04,3.604449164859095056e+00
1.027128939935767085e+04,3.604449218437058455e+00
1.027128956462882707e+04,3.604449272006823968e+00
1.027128972989998510e+04,3.604449325568389373e+00
1.027128989517114132e+04,3.604449379121750230e+00
1.027129006044229754e+04,3.604449432666902986e+00
1.027129022571345376e+04,3.604449486203844089e+00
1.027129039098461180e+04,3.604449539732570429e+00
1.027129055625576802e+04,3.604449593253078454e+00
1.027129072152692424e+04,3.604449646765364168e+00
1.027129088679808228e+04,3.604449700269424905e+00
1.027129105206923850e+04,3.604449753765256226e+00
1.027129121734039472e+04,3.604449807252855020e+00
1.027129138261155094e+04,3.604449860732217736e+00
1.027129154788270898e+04,3.604449914203340821e+00
1.027129171315386520e+04,3.604449967666221166e+00
1.027129187842502142e+04,3.604450021120854775e+00
1.027129204369617946e+04,3.604450074567238538e+00
1.027129220896733568e+04,3.604450128005368459e+00
1.027129237423849190e+04,3.604450181435240097e+00
1.027129253950964812e+04,3.604450234856852120e+00
1.027129270478080616e+04,3.604450288270200087e+00
1.027129287005196238e+04,3.604450341675280445e+00
1.027129303532311860e+04,3.604450395072089197e+00
1.027129320059427664e+04,3.604450448460623679e+00
1.027129336586543286e+04,3.604450501840879895e+00
1.027129353113658908e+04,3.604450555212853846e+00
1.027129369640774712e+04,3.604450608576542869e+00
1.027129386167890334e+04,3.604450661931943412e+00
1.027129402695005956e+04,3.604450715279050588e+00
1.027129419222121578e+04,3.604450768617863510e+00
1.027129435749237382e+04,3.604450821948376404e+00
1.027129452276353004e+04,3.604450875270586607e+00
1.027129468803468626e+04,3.604450928584490121e+00
1.027129485330584430e+04,3.604450981890085171e+00
1.027129501857700052e+04,3.604451035187365537e+00
1.027129518384815674e+04,3.604451088476329446e+00
1.027129534911931296e+04,3.604451141756973342e+00
1.027129551439047100e+04,3.604451195029294119e+00
1.027129567966162722e+04,3.604451248293286447e+00
1.027129584493278344e+04,3.604451301548948106e+00
1.027129601020394148e+04,3.604451354796275986e+00
1.027129617547509770e+04,3.604451408035265647e+00
1.027129634074625392e+04,3.604451461265914425e+00
1.027129650601741014e+04,3.604451514488217434e+00
1.027129667128856818e+04,3.604451567702173342e+00
1.027129683655972440e+04,3.604451620907776821e+00
1.027129700183088062e+04,3.604451674105024761e+00
1.027129716710203866e+04,3.604451727293914498e+00
1.027129733237319488e+04,3.604451780474441591e+00
1.027129749764435110e+04,3.604451833646602488e+00
1.027129766291550732e+04,3.604451886810394523e+00
