Time (BJD_TBD - 2450000), F_star + F_b (mJy)
9.882460428240709007e+03,3.449629483832673316e+00
9.882460446256400246e+03,3.449629563268138632e+00
9.882460464272089666e+03,3.449629642699797660e+00
9.882460482287780906e+03,3.449629722127667275e+00
9.882460500303470326e+03,3.449629801551730157e+00
9.882460518319161565e+03,3.449629880972003626e+00
9.882460536334850985e+03,3.449629960388468586e+00
9.882460554350542225e+03,3.449630039801143244e+00
9.882460572366233464e+03,3.449630119210016499e+00
9.882460590381922884e+03,3.449630198615082133e+00
9.882460608397614124e+03,3.449630278016354357e+00
9.882460626413303544e+03,3.449630357413817627e+00
9.882460644428994783e+03,3.449630436807486600e+00
9.882460662444684203e+03,3.449630516197345287e+00
9.882460680460375443e+03,3.449630595583409676e+00
9.882460698476066682e+03,3.449630674965671329e+00
9.882460716491756102e+03,3.449630754344120476e+00
9.882460734507447341e+03,3.449630833718773104e+00
9.882460752523136762e+03,3.449630913089614559e+00
9.882460770538828001e+03,3.449630992456658163e+00
9.882460788554517421e+03,3.449631071819888373e+00
9.882460806570208661e+03,3.449631151179320732e+00
9.882460824585899900e+03,3.449631230534947690e+00
9.882460842601589320e+03,3.449631309886759034e+00
9.882460860617280559e+03,3.449631389234771195e+00
9.882460878632969980e+03,3.449631468578967741e+00
9.882460896648661219e+03,3.449631547919365104e+00
9.882460914664350639e+03,3.449631627255945077e+00
9.882460932680041878e+03,3.449631706588723645e+00
9.882460950695733118e+03,3.449631785917693705e+00
9.882460968711422538e+03,3.449631865242845929e+00
9.882460986727113777e+03,3.449631944564194974e+00
9.882461004742803198e+03,3.449632023881726184e+00
9.882461022758494437e+03,3.449632103195453325e+00
9.882461040774183857e+03,3.449632182505362188e+00
9.882461058789875096e+03,3.449632261811465206e+00
9.882461076805566336e+03,3.449632341113757050e+00
9.882461094821255756e+03,3.449632420412227507e+00
9.882461112836946995e+03,3.449632499706893007e+00
9.882461130852636416e+03,3.449632578997735788e+00
9.882461148868327655e+03,3.449632658284772280e+00
9.882461166884017075e+03,3.449632737567986496e+00
9.882461184899708314e+03,3.449632816847393091e+00
9.882461202915399554e+03,3.449632896122984960e+00
9.882461220931088974e+03,3.449632975394751888e+00
9.882461238946780213e+03,3.449633054662710752e+00
9.882461256962469633e+03,3.449633133926843787e+00
9.882461274978160873e+03,3.449633213187168312e+00
9.882461292993850293e+03,3.449633292443666566e+00
9.882461311009541532e+03,3.449633371696354978e+00
9.882461329025232772e+03,3.449633450945223778e+00
9.882461347040922192e+03,3.449633530190265862e+00
9.882461365056613431e+03,3.449633609431496328e+00
9.882461383072302851e+03,3.449633688668899190e+00
9.882461401087994091e+03,3.449633767902488657e+00
9.882461419103683511e+03,3.449633847132249631e+00
9.882461437119374750e+03,3.449633926358196767e+00
9.882461455135065989e+03,3.449634005580322516e+00
9.882461473150755410e+03,3.449634084798617106e+00
9.882461491166446649e+03,3.449634164013097859e+00
9.882461509182136069e+03,3.449634243223747010e+00
9.882461527197827309e+03,3.449634322430580990e+00
9.882461545213516729e+03,3.449634401633582037e+00
9.882461563229207968e+03,3.449634480832767025e+00
9.882461581244899207e+03,3.449634560028127073e+00
9.882461599260588628e+03,3.449634639219653742e+00
9.882461617276279867e+03,3.449634718407362133e+00
9.882461635291969287e+03,3.449634797591236701e+00
9.882461653307660526e+03,3.449634876771292546e+00
9.882461671323349947e+03,3.449634955947512349e+00
9.882461689339041186e+03,3.449635035119913429e+00
9.882461707354732425e+03,3.449635114288485571e+00
9.882461725370421846e+03,3.449635193453222115e+00
9.882461743386113085e+03,3.449635272614137271e+00
9.882461761401802505e+03,3.449635351771214609e+00
9.882461779417493744e+03,3.449635430924470558e+00
9.882461797433183165e+03,3.449635510073888245e+00
9.882461815448874404e+03,3.449635589219482323e+00
9.882461833464563824e+03,3.449635668361238139e+00
9.882461851480255064e+03,3.449635747499170346e+00
9.882461869495946303e+03,3.449635826633270064e+00
9.882461887511635723e+03,3.449635905763528854e+00
