Time (BJD_TBD - 2450000), F_star + F_g (mJy)
1.027127336805546656e+04,2.739243701190063884e+00
1.027127353332662278e+04,2.739243696706811892e+00
1.027127369859778082e+04,2.739243692224603510e+00
1.027127386386893704e+04,2.739243687743438738e+00
1.027127402914009326e+04,2.739243683263317575e+00
1.027127419441124948e+04,2.739243678784239577e+00
1.027127435968240752e+04,2.739243674306205190e+00
1.027127452495356374e+04,2.739243669829215300e+00
1.027127469022471996e+04,2.739243665353268575e+00
1.027127485549587800e+04,2.739243660878365461e+00
1.027127502076703422e+04,2.739243656404506400e+00
1.027127518603819044e+04,2.739243651931690504e+00
1.027127535130934666e+04,2.739243647459919551e+00
1.027127551658050470e+04,2.739243642989191319e+00
1.027127568185166092e+04,2.739243638519507584e+00
1.027127584712281714e+04,2.739243634050867460e+00
1.027127601239397518e+04,2.739243629583271389e+00
1.027127617766513140e+04,2.739243625116719372e+00
1.027127634293628762e+04,2.739243620651211408e+00
1.027127650820744384e+04,2.739243616186747499e+00
1.027127667347860188e+04,2.739243611723327199e+00
1.027127683874975810e+04,2.739243607260950952e+00
1.027127700402091432e+04,2.739243602799619648e+00
1.027127716929207236e+04,2.739243598339331509e+00
1.027127733456322858e+04,2.739243593880088756e+00
1.027127749983438480e+04,2.739243589421889613e+00
1.027127766510554284e+04,2.739243584964734080e+00
1.027127783037669906e+04,2.739243580508623488e+00
1.027127799564785528e+04,2.739243576053557394e+00
1.027127816091901150e+04,2.739243571599535798e+00
1.027127832619016954e+04,2.739243567146557368e+00
1.027127849146132576e+04,2.739243562694624323e+00
1.027127865673248198e+04,2.739243558243736221e+00
1.027127882200364002e+04,2.739243553793891728e+00
1.027127898727479624e+04,2.739243549345092177e+00
1.027127915254595246e+04,2.739243544897336680e+00
1.027127931781710868e+04,2.739243540450626124e+00
1.027127948308826672e+04,2.739243536004960067e+00
1.027127964835942294e+04,2.739243531560338507e+00
1.027127981363057916e+04,2.739243527116761889e+00
1.027127997890173719e+04,2.739243522674229325e+00
1.027128014417289342e+04,2.739243518232742147e+00
1.027128030944404964e+04,2.739243513792299467e+00
1.027128047471520586e+04,2.739243509352902173e+00
1.027128063998636389e+04,2.739243504914548932e+00
1.027128080525752011e+04,2.739243500477240634e+00
