Time (BJD_TBD - 2450000), F_e/F_star (ppm)
1.065014266203716397e+04,2.781936666052732576e+01
1.065014268332748725e+04,2.782045321888211831e+01
1.065014270461781052e+04,2.782153979176503711e+01
1.065014272590813380e+04,2.782262637917554926e+01
1.065014274719845707e+04,2.782371298111312541e+01
1.065014276848878217e+04,2.782479959767007927e+01
1.065014278977910544e+04,2.782588622866023442e+01
1.065014281106942872e+04,2.782697287417588328e+01
1.065014283235975199e+04,2.782805953421652134e+01
1.065014285365007527e+04,2.782914620878159795e+01
1.065014287494039854e+04,2.783023289787061927e+01
1.065014289623072182e+04,2.783131960148305595e+01
1.065014291752104509e+04,2.783240631961838218e+01
1.065014293881136837e+04,2.783349305227606152e+01
1.065014296010169346e+04,2.783457979954844319e+01
1.065014298139201674e+04,2.783566656124928684e+01
1.065014300268234001e+04,2.783675333747093816e+01
1.065014302397266329e+04,2.783784012821286780e+01
1.065014304526298656e+04,2.783892693347453928e+01
1.065014306655330984e+04,2.784001375325544458e+01
1.065014308784363311e+04,2.784110058755506500e+01
1.065014310913395639e+04,2.784218743637286053e+01
1.065014313042427966e+04,2.784327429970831957e+01
1.065014315171460476e+04,2.784436117765377006e+01
1.065014317300492803e+04,2.784544807002298583e+01
1.065014319429525131e+04,2.784653497690829127e+01
1.065014321558557458e+04,2.784762189830917478e+01
1.065014323687589786e+04,2.784870883422509280e+01
1.065014325816622113e+04,2.784979578465553729e+01
1.065014327945654441e+04,2.785088274959999666e+01
1.065014330074686768e+04,2.785196972905792023e+01
1.065014332203719096e+04,2.785305672302881774e+01
1.065014334332751605e+04,2.785414373160500645e+01
1.065014336461783932e+04,2.785523075460023179e+01
1.065014338590816260e+04,2.785631779210685721e+01
1.065014340719848587e+04,2.785740484412434625e+01
1.065014342848880915e+04,2.785849191065217312e+01
1.065014344977913242e+04,2.785957899168981200e+01
1.065014347106945570e+04,2.786066608723675486e+01
1.065014349235977897e+04,2.786175319729247235e+01
1.065014351365010225e+04,2.786284032185644222e+01
1.065014353494042734e+04,2.786392746102101370e+01
1.065014355623075062e+04,2.786501461459991091e+01
1.065014357752107389e+04,2.786610178268549376e+01
1.065014359881139717e+04,2.786718896527724354e+01
1.065014362010172044e+04,2.786827616237461669e+01
1.065014364139204372e+04,2.786936337397709806e+01
1.065014366268236699e+04,2.787045060008418673e+01
1.065014368397269027e+04,2.787153784069532847e+01
1.065014370526301354e+04,2.787262509581002945e+01
1.065014372655333864e+04,2.787371236552063536e+01
1.065014374784366191e+04,2.787479964964084544e+01
