Time (BJD_TBD - 2450000), F_star + F_e (mJy)
1.062594821759266779e+04,2.739392345257634087e+00
1.062594823627046208e+04,2.739392349543199323e+00
1.062594825494825454e+04,2.739392353828792981e+00
1.062594827362604883e+04,2.739392358114415948e+00
1.062594829230384312e+04,2.739392362400068226e+00
1.062594831098163559e+04,2.739392366685748481e+00
1.062594832965942987e+04,2.739392370971457602e+00
1.062594834833722416e+04,2.739392375257196477e+00
1.062594836701501663e+04,2.739392379542963774e+00
1.062594838569281092e+04,2.739392383828759936e+00
1.062594840437060520e+04,2.739392388114584964e+00
1.062594842304839767e+04,2.739392392400438858e+00
1.062594844172619196e+04,2.739392396686321618e+00
1.062594846040398625e+04,2.739392400972233688e+00
1.062594847908178053e+04,2.739392405258174179e+00
1.062594849775957300e+04,2.739392409544143536e+00
1.062594851643736729e+04,2.739392413830141759e+00
1.062594853511516158e+04,2.739392418116168404e+00
1.062594855379295404e+04,2.739392422402224803e+00
1.062594857247074833e+04,2.739392426688309179e+00
1.062594859114854262e+04,2.739392430974423309e+00
1.062594860982633509e+04,2.739392435260565417e+00
1.062594862850412937e+04,2.739392439546737279e+00
1.062594864718192366e+04,2.739392443832937563e+00
1.062594866585971613e+04,2.739392448119166268e+00
1.062594868453751042e+04,2.739392452405424283e+00
1.062594870321530470e+04,2.739392456691710720e+00
1.062594872189309717e+04,2.739392460978026467e+00
1.062594874057089146e+04,2.739392465264371079e+00
1.062594875924868575e+04,2.739392469550744558e+00
1.062594877792647821e+04,2.739392473837146014e+00
1.062594879660427250e+04,2.739392478123577668e+00
1.062594881528206679e+04,2.739392482410037299e+00
1.062594883395985926e+04,2.739392486696526241e+00
1.062594885263765354e+04,2.739392490983043160e+00
1.062594887131544783e+04,2.739392495269590277e+00
1.062594888999324030e+04,2.739392499556164928e+00
1.062594890867103459e+04,2.739392503842768889e+00
1.062594892734882887e+04,2.739392508129401715e+00
1.062594894602662316e+04,2.739392512416063852e+00
1.062594896470441563e+04,2.739392516702753522e+00
1.062594898338220992e+04,2.739392520989473390e+00
1.062594900206000420e+04,2.739392525276221235e+00
1.062594902073779667e+04,2.739392529562997503e+00
1.062594903941559096e+04,2.739392533849803524e+00
1.062594905809338525e+04,2.739392538136638411e+00
1.062594907677117772e+04,2.739392542423501720e+00
1.062594909544897200e+04,2.739392546710393894e+00
1.062594911412676629e+04,2.739392550997314935e+00
1.062594913280455876e+04,2.739392555284264397e+00
1.062594915148235305e+04,2.739392559571243169e+00
1.062594917016014733e+04,2.739392563858250806e+00
1.062594918883793980e+04,2.739392568145286422e+00
1.062594920751573409e+04,2.739392572432351791e+00
1.062594922619352838e+04,2.739392576719446026e+00
1.062594924487132084e+04,2.739392581006568239e+00
1.062594926354911513e+04,2.739392585293719762e+00
1.062594928222690942e+04,2.739392589580900150e+00
1.062594930090470189e+04,2.739392593868108516e+00
1.062594931958249617e+04,2.739392598155346636e+00
1.062594933826029046e+04,2.739392602442613622e+00
1.062594935693808293e+04,2.739392606729908586e+00
1.062594937561587722e+04,2.739392611017232859e+00
1.062594939429367150e+04,2.739392615304585554e+00
1.062594941297146579e+04,2.739392619591967559e+00
1.062594943164925826e+04,2.739392623879378430e+00
