Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
9.905193796296138316e+03,3.658480811407173405e+00
9.905193817625817246e+03,3.658480808660190320e+00
9.905193838955496176e+03,3.658480805913519873e+00
9.905193860285176925e+03,3.658480803167172724e+00
9.905193881614855854e+03,3.658480800421138213e+00
9.905193902944534784e+03,3.658480797675419893e+00
9.905193924274213714e+03,3.658480794930014213e+00
9.905193945603892644e+03,3.658480792184928276e+00
9.905193966933571573e+03,3.658480789440154979e+00
9.905193988263252322e+03,3.658480786695704978e+00
9.905194009592931252e+03,3.658480783951564064e+00
9.905194030922610182e+03,3.658480781207742893e+00
9.905194052252289111e+03,3.658480778464237915e+00
9.905194073581968041e+03,3.658480775721045575e+00
9.905194094911648790e+03,3.658480772978172979e+00
9.905194116241327720e+03,3.658480770235613022e+00
9.905194137571006650e+03,3.658480767493372809e+00
9.905194158900685579e+03,3.658480764751445236e+00
9.905194180230364509e+03,3.658480762009837406e+00
9.905194201560043439e+03,3.658480759268542215e+00
9.905194222889724188e+03,3.658480756527563216e+00
9.905194244219403117e+03,3.658480753786900408e+00
9.905194265549082047e+03,3.658480751046553792e+00
9.905194286878760977e+03,3.658480748306523367e+00
9.905194308208439907e+03,3.658480745566812686e+00
9.905194329538120655e+03,3.658480742827414645e+00
9.905194350867799585e+03,3.658480740088332794e+00
9.905194372197478515e+03,3.658480737349570688e+00
9.905194393527157445e+03,3.658480734611117668e+00
9.905194414856836374e+03,3.658480731872984393e+00
9.905194436186517123e+03,3.658480729135170861e+00
9.905194457516196053e+03,3.658480726397669969e+00
9.905194478845874983e+03,3.658480723660481715e+00
9.905194500175553912e+03,3.658480720923613205e+00
9.905194521505232842e+03,3.658480718187064440e+00
9.905194542834911772e+03,3.658480715450824761e+00
9.905194564164592521e+03,3.658480712714904826e+00
9.905194585494271450e+03,3.658480709979301082e+00
9.905194606823950380e+03,3.658480707244013530e+00
9.905194628153629310e+03,3.658480704509038617e+00
9.905194649483308240e+03,3.658480701774387001e+00
9.905194670812988988e+03,3.658480699040048023e+00
9.905194692142667918e+03,3.658480696306021684e+00
9.905194713472346848e+03,3.658480693572315090e+00
9.905194734802025778e+03,3.658480690838924687e+00
9.905194756131704708e+03,3.658480688105850476e+00
9.905194777461383637e+03,3.658480685373092456e+00
9.905194798791064386e+03,3.658480682640650627e+00
9.905194820120743316e+03,3.658480679908521438e+00
9.905194841450422246e+03,3.658480677176711993e+00
9.905194862780101175e+03,3.658480674445218739e+00
9.905194884109780105e+03,3.658480671714041677e+00
9.905194905439460854e+03,3.658480668983177253e+00
9.905194926769139784e+03,3.658480666252632574e+00
9.905194948098818713e+03,3.658480663522404086e+00
9.905194969428497643e+03,3.658480660792491790e+00
9.905194990758176573e+03,3.658480658062892132e+00
9.905195012087855503e+03,3.658480655333612219e+00
9.905195033417536251e+03,3.658480652604648498e+00
9.905195054747215181e+03,3.658480649876000967e+00
9.905195076076894111e+03,3.658480647147669629e+00
9.905195097406573041e+03,3.658480644419650929e+00
9.905195118736251970e+03,3.658480641691951973e+00
9.905195140065932719e+03,3.658480638964569209e+00
9.905195161395611649e+03,3.658480636237499084e+00
9.905195182725290579e+03,3.658480633510748703e+00
9.905195204054969508e+03,3.658480630784318066e+00
9.905195225384648438e+03,3.658480628058200068e+00
