Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
9.891595520833507180e+03,1.044256864726565937e+03
9.891595543725843527e+03,1.044291373233629656e+03
9.891595566618178054e+03,1.044325879390752789e+03
9.891595589510514401e+03,1.044360383203167885e+03
9.891595612402848928e+03,1.044394884665140808e+03
9.891595635295185275e+03,1.044429383781903653e+03
9.891595658187519803e+03,1.044463880547722511e+03
9.891595681079856149e+03,1.044498374967829250e+03
9.891595703972190677e+03,1.044532867036489733e+03
9.891595726864527023e+03,1.044567356758935603e+03
9.891595749756863370e+03,1.044601844132175529e+03
9.891595772649197897e+03,1.044636329153217503e+03
9.891595795541534244e+03,1.044670811827291800e+03
9.891595818433868772e+03,1.044705292148667013e+03
9.891595841326205118e+03,1.044739770122572509e+03
9.891595864218539646e+03,1.044774245743277788e+03
9.891595887110875992e+03,1.044808719016011310e+03
9.891595910003210520e+03,1.044843189935043711e+03
9.891595932895546866e+03,1.044877658505602767e+03
9.891595955787881394e+03,1.044912124721959344e+03
9.891595978680217740e+03,1.044946588589340308e+03
9.891596001572554087e+03,1.044981050104756832e+03
9.891596024464888615e+03,1.045015509265219634e+03
9.891596047357224961e+03,1.045049966075954444e+03
9.891596070249559489e+03,1.045084420531235082e+03
9.891596093141895835e+03,1.045118872636286596e+03
9.891596116034230363e+03,1.045153322385382808e+03
9.891596138926566709e+03,1.045187769783748081e+03
9.891596161818901237e+03,1.045222214825658057e+03
9.891596184711237584e+03,1.045256657516335508e+03
9.891596207603573930e+03,1.045291097852793655e+03
9.891596230495908458e+03,1.045325535832045034e+03
9.891596253388244804e+03,1.045359971459312646e+03
9.891596276280579332e+03,1.045394404728873496e+03
9.891596299172915678e+03,1.045428835645948993e+03
9.891596322065250206e+03,1.045463264204817506e+03
9.891596344957586552e+03,1.045497690410699761e+03
9.891596367849921080e+03,1.045532114257874809e+03
9.891596390742257427e+03,1.045566535751562242e+03
9.891596413634591954e+03,1.045600954886042928e+03
9.891596436526928301e+03,1.045635371666535093e+03
9.891596459419264647e+03,1.045669786090054231e+03
9.891596482311599175e+03,1.045704198153615835e+03
9.891596505203935521e+03,1.045738607862438357e+03
9.891596528096270049e+03,1.045773015210803351e+03
9.891596550988606396e+03,1.045807420203928814e+03
9.891596573880940923e+03,1.045841822836096526e+03
9.891596596773277270e+03,1.045876223112524485e+03
9.891596619665611797e+03,1.045910621027494926e+03
9.891596642557948144e+03,1.045945016586225165e+03
9.891596665450284490e+03,1.045979409785731150e+03
9.891596688342619018e+03,1.046013800623030420e+03
9.891596711234955364e+03,1.046048189103339155e+03
