Time (BJD_TBD - 2450000), F_star + F_h (mJy)
9.917309675925876945e+03,3.658016010674269847e+00
9.917309697571559809e+03,3.658016010839489240e+00
9.917309719217242673e+03,3.658016011004710411e+00
9.917309740862925537e+03,3.658016011169931581e+00
9.917309762508608401e+03,3.658016011335154083e+00
9.917309784154293084e+03,3.658016011500377473e+00
9.917309805799975948e+03,3.658016011665601752e+00
9.917309827445658811e+03,3.658016011830826919e+00
9.917309849091341675e+03,3.658016011996052974e+00
9.917309870737024539e+03,3.658016012161280361e+00
9.917309892382707403e+03,3.658016012326507749e+00
9.917309914028390267e+03,3.658016012491736912e+00
9.917309935674073131e+03,3.658016012656966964e+00
9.917309957319757814e+03,3.658016012822197904e+00
9.917309978965440678e+03,3.658016012987429288e+00
9.917310000611123542e+03,3.658016013152662005e+00
9.917310022256806405e+03,3.658016013317895165e+00
9.917310043902489269e+03,3.658016013483130102e+00
9.917310065548172133e+03,3.658016013648364595e+00
9.917310087193854997e+03,3.658016013813601308e+00
9.917310108839537861e+03,3.658016013978838465e+00
9.917310130485222544e+03,3.658016014144076511e+00
9.917310152130905408e+03,3.658016014309315445e+00
9.917310173776588272e+03,3.658016014474555266e+00
9.917310195422271136e+03,3.658016014639796420e+00
9.917310217067954000e+03,3.658016014805038019e+00
9.917310238713636863e+03,3.658016014970280949e+00
9.917310260359319727e+03,3.658016015135524768e+00
9.917310282005002591e+03,3.658016015300768586e+00
9.917310303650687274e+03,3.658016015466013737e+00
9.917310325296370138e+03,3.658016015631260665e+00
9.917310346942053002e+03,3.658016015796508036e+00
9.917310368587735866e+03,3.658016015961755851e+00
9.917310390233418730e+03,3.658016016127004999e+00
9.917310411879101594e+03,3.658016016292254591e+00
9.917310433524784457e+03,3.658016016457505515e+00
9.917310455170467321e+03,3.658016016622757771e+00
9.917310476816152004e+03,3.658016016788010472e+00
9.917310498461834868e+03,3.658016016953263616e+00
9.917310520107517732e+03,3.658016017118518981e+00
9.917310541753200596e+03,3.658016017283773902e+00
9.917310563398883460e+03,3.658016017449031043e+00
9.917310585044566324e+03,3.658016017614287740e+00
9.917310606690249188e+03,3.658016017779546214e+00
9.917310628335932051e+03,3.658016017944805132e+00
9.917310649981616734e+03,3.658016018110065382e+00
9.917310671627299598e+03,3.658016018275326076e+00
9.917310693272982462e+03,3.658016018440588546e+00
9.917310714918665326e+03,3.658016018605851016e+00
9.917310736564348190e+03,3.658016018771115263e+00
9.917310758210031054e+03,3.658016018936379066e+00
9.917310779855713918e+03,3.658016019101645089e+00
9.917310801501396782e+03,3.658016019266911556e+00
9.917310823147079645e+03,3.658016019432178911e+00
9.917310844792764328e+03,3.658016019597446711e+00
9.917310866438447192e+03,3.658016019762716731e+00
9.917310888084130056e+03,3.658016019927986306e+00
9.917310909729812920e+03,3.658016020093257659e+00
9.917310931375495784e+03,3.658016020258529899e+00
9.917310953021178648e+03,3.658016020423802139e+00
9.917310974666861512e+03,3.658016020589076156e+00
9.917310996312544376e+03,3.658016020754351505e+00
9.917311017958229058e+03,3.658016020919626854e+00
9.917311039603911922e+03,3.658016021084903091e+00
9.917311061249594786e+03,3.658016021250181105e+00
9.917311082895277650e+03,3.658016021415459118e+00
9.917311104540960514e+03,3.658016021580738464e+00
9.917311126186643378e+03,3.658016021746018698e+00
9.917311147832326242e+03,3.658016021911299820e+00
9.917311169478009106e+03,3.658016022076581830e+00
9.917311191123693789e+03,3.658016022241865617e+00
9.917311212769376652e+03,3.658016022407148959e+00
9.917311234415059516e+03,3.658016022572433634e+00
9.917311256060742380e+03,3.658016022737719641e+00
9.917311277706425244e+03,3.658016022903006093e+00
9.917311299352108108e+03,3.658016023068293876e+00
9.917311320997790972e+03,3.658016023233582548e+00
9.917311342643473836e+03,3.658016023398871663e+00
9.917311364289158519e+03,3.658016023564161667e+00
9.917311385934841383e+03,3.658016023729453448e+00
9.917311407580524246e+03,3.658016023894745228e+00
9.917311429226207110e+03,3.658016024060038340e+00
9.917311450871889974e+03,3.658016024225332341e+00
9.917311472517572838e+03,3.658016024390627674e+00
9.917311494163255702e+03,3.658016024555923451e+00
9.917311515808938566e+03,3.658016024721219672e+00
9.917311537454623249e+03,3.658016024886518114e+00
9.917311559100306113e+03,3.658016025051816111e+00
9.917311580745988977e+03,3.658016025217115885e+00
9.917311602391671840e+03,3.658016025382415659e+00
9.917311624037354704e+03,3.658016025547717209e+00
9.917311645683037568e+03,3.658016025713019648e+00
9.917311667328720432e+03,3.658016025878322530e+00
9.917311688974403296e+03,3.658016026043626301e+00
9.917311710620087979e+03,3.658016026208931848e+00
9.917311732265770843e+03,3.658016026374237395e+00
9.917311753911453707e+03,3.658016026539544718e+00
9.917311775557136571e+03,3.658016026704852486e+00
9.917311797202819434e+03,3.658016026870161141e+00
9.917311818848502298e+03,3.658016027035470685e+00
9.917311840494185162e+03,3.658016027200781117e+00
9.917311862139868026e+03,3.658016027366092437e+00
9.917311883785550890e+03,3.658016027531404646e+00
9.917311905431235573e+03,3.658016027696718186e+00
9.917311927076918437e+03,3.658016027862032615e+00
9.917311948722601301e+03,3.658016028027347044e+00
9.917311970368284165e+03,3.658016028192663249e+00
9.917311992013967028e+03,3.658016028357979899e+00
9.917312013659649892e+03,3.658016028523297436e+00
9.917312035305332756e+03,3.658016028688616750e+00
9.917312056951015620e+03,3.658016028853936064e+00
9.917312078596700303e+03,3.658016029019257154e+00
9.917312100242383167e+03,3.658016029184578244e+00
9.917312121888066031e+03,3.658016029349900666e+00
9.917312143533748895e+03,3.658016029515223977e+00
9.917312165179431759e+03,3.658016029680548176e+00
9.917312186825114622e+03,3.658016029845873263e+00
9.917312208470797486e+03,3.658016030011199682e+00
9.917312230116480350e+03,3.658016030176526545e+00
9.917312251762165033e+03,3.658016030341854741e+00
9.917312273407847897e+03,3.658016030507182936e+00
9.917312295053530761e+03,3.658016030672512908e+00
9.917312316699213625e+03,3.658016030837843324e+00
9.917312338344896489e+03,3.658016031003175073e+00
9.917312359990579353e+03,3.658016031168507265e+00
9.917312381636262216e+03,3.658016031333841234e+00
9.917312403281945080e+03,3.658016031499175202e+00
9.917312424927629763e+03,3.658016031664510948e+00
9.917312446573312627e+03,3.658016031829846249e+00
9.917312468218995491e+03,3.658016031995183326e+00
9.917312489864678355e+03,3.658016032160521291e+00
9.917312511510361219e+03,3.658016032325860145e+00
9.917312533156044083e+03,3.658016032491200775e+00
9.917312554801726947e+03,3.658016032656540961e+00
9.917312576447409810e+03,3.658016032821882479e+00
9.917312598093094493e+03,3.658016032987225330e+00
9.917312619738777357e+03,3.658016033152569069e+00
9.917312641384460221e+03,3.658016033317913251e+00
9.917312663030143085e+03,3.658016033483258767e+00
9.917312684675825949e+03,3.658016033648604726e+00
9.917312706321508813e+03,3.658016033813952017e+00
9.917312727967191677e+03,3.658016033979299753e+00
9.917312749612874541e+03,3.658016034144648820e+00
9.917312771258559223e+03,3.658016034309998332e+00
9.917312792904242087e+03,3.658016034475349176e+00
9.917312814549924951e+03,3.658016034640700909e+00
9.917312836195607815e+03,3.658016034806053529e+00
9.917312857841290679e+03,3.658016034971407038e+00
9.917312879486973543e+03,3.658016035136762323e+00
9.917312901132656407e+03,3.658016035302117164e+00
9.917312922778339271e+03,3.658016035467472893e+00
9.917312944424022135e+03,3.658016035632830398e+00
9.917312966069706818e+03,3.658016035798188792e+00
9.917312987715389681e+03,3.658016035963548074e+00
9.917313009361072545e+03,3.658016036128907800e+00
9.917313031006755409e+03,3.658016036294268858e+00
9.917313052652438273e+03,3.658016036459630360e+00
9.917313074298121137e+03,3.658016036624993195e+00
9.917313095943804001e+03,3.658016036790356473e+00
9.917313117589486865e+03,3.658016036955721528e+00
9.917313139235171548e+03,3.658016037121087027e+00
9.917313160880854412e+03,3.658016037286453415e+00
9.917313182526537275e+03,3.658016037451820690e+00
9.917313204172220139e+03,3.658016037617188854e+00
9.917313225817903003e+03,3.658016037782557461e+00
9.917313247463585867e+03,3.658016037947927845e+00
9.917313269109268731e+03,3.658016038113298674e+00
9.917313290754951595e+03,3.658016038278670390e+00
9.917313312400636278e+03,3.658016038444043438e+00
9.917313334046319142e+03,3.658016038609417375e+00
9.917313355692002006e+03,3.658016038774791756e+00
9.917313377337684869e+03,3.658016038940167025e+00
9.917313398983367733e+03,3.658016039105543182e+00
9.917313420629050597e+03,3.658016039270921116e+00
9.917313442274733461e+03,3.658016039436299049e+00
9.917313463920416325e+03,3.658016039601678315e+00
9.917313485566101008e+03,3.658016039767058469e+00
9.917313507211783872e+03,3.658016039932439512e+00
9.917313528857466736e+03,3.658016040097821442e+00
9.917313550503149600e+03,3.658016040263204260e+00
9.917313572148832463e+03,3.658016040428588411e+00
9.917313593794515327e+03,3.658016040593972562e+00
9.917313615440198191e+03,3.658016040759358489e+00
9.917313637085881055e+03,3.658016040924744416e+00
9.917313658731565738e+03,3.658016041090132120e+00
9.917313680377248602e+03,3.658016041255520268e+00
9.917313702022931466e+03,3.658016041420909747e+00
9.917313723668614330e+03,3.658016041586300560e+00
9.917313745314297194e+03,3.658016041751691372e+00
9.917313766959980057e+03,3.658016041917082628e+00
9.917313788605662921e+03,3.658016042082476105e+00
9.917313810251345785e+03,3.658016042247870026e+00
9.917313831897030468e+03,3.658016042413264834e+00
9.917313853542713332e+03,3.658016042578660532e+00
9.917313875188396196e+03,3.658016042744057117e+00
9.917313896834079060e+03,3.658016042909454146e+00
9.917313918479761924e+03,3.658016043074853396e+00
9.917313940125444788e+03,3.658016043240252202e+00
9.917313961771127651e+03,3.658016043405652784e+00
9.917313983416810515e+03,3.658016043571053366e+00
9.917314005062495198e+03,3.658016043736455281e+00
9.917314026708178062e+03,3.658016043901858527e+00
9.917314048353860926e+03,3.658016044067263106e+00
9.917314069999543790e+03,3.658016044232667685e+00
9.917314091645226654e+03,3.658016044398073152e+00
