Time (BJD_TBD - 2450000), L_b/L_star (ppm)
9.896128576389048249e+03,7.227269060990395246e+02
9.896128599245501391e+03,7.227524422351820022e+02
9.896128622101952715e+03,7.227779755554264511e+02
9.896128644958405857e+03,7.228035060636061644e+02
9.896128667814857181e+03,7.228290337554269627e+02
9.896128690671310324e+03,7.228545586347212293e+02
9.896128713527761647e+03,7.228800806971958082e+02
9.896128736384214790e+03,7.229055999466824005e+02
9.896128759240666113e+03,7.229311163788884187e+02
9.896128782097119256e+03,7.229566299976447681e+02
9.896128804953570580e+03,7.229821407986602253e+02
9.896128827810023722e+03,7.230076487857644452e+02
9.896128850666476865e+03,7.230331539566969923e+02
9.896128873522928188e+03,7.230586563091975449e+02
9.896128896379381331e+03,7.230841558470951895e+02
9.896128919235832655e+03,7.231096525661006353e+02
9.896128942092285797e+03,7.231351464700419456e+02
9.896128964948737121e+03,7.231606375546307390e+02
9.896128987805190263e+03,7.231861258236947378e+02
9.896129010661641587e+03,7.232116112729459019e+02
9.896129033518094730e+03,7.232370939062108164e+02
9.896129056374546053e+03,7.232625737192029192e+02
9.896129079230999196e+03,7.232880507157482270e+02
9.896129102087450519e+03,7.233135248915610873e+02
9.896129124943903662e+03,7.233389962504659252e+02
9.896129147800356805e+03,7.233644647902053748e+02
9.896129170656808128e+03,7.233899305085226388e+02
9.896129193513261271e+03,7.234153934092405507e+02
9.896129216369712594e+03,7.234408534880772095e+02
9.896129239226165737e+03,7.234663107488541982e+02
9.896129262082617061e+03,7.234917651872897295e+02
9.896129284939070203e+03,7.235172168072056138e+02
9.896129307795521527e+03,7.235426656043204048e+02
9.896129330651974669e+03,7.235681115824550034e+02
9.896129353508425993e+03,7.235935547373294412e+02
9.896129376364879136e+03,7.236189950727633686e+02
9.896129399221332278e+03,7.236444325865022620e+02
9.896129422077783602e+03,7.236698672762920523e+02
9.896129444934236744e+03,7.236952991459511395e+02
9.896129467790688068e+03,7.237207281912021699e+02
9.896129490647141211e+03,7.237461544158625202e+02
9.896129513503592534e+03,7.237715778156555189e+02
9.896129536360045677e+03,7.237969983943984289e+02
9.896129559216497000e+03,7.238224161478152610e+02
9.896129582072950143e+03,7.238478310797218001e+02
9.896129604929401467e+03,7.238732431858434211e+02
9.896129627785854609e+03,7.238986524699951133e+02
9.896129650642307752e+03,7.239240589299249677e+02
