Time (BJD_TBD - 2450000), L_g/L_star (ppm)
1.063802708333311602e+04,4.163641718723941665e+01
1.063802710516863226e+04,4.163621070574588856e+01
1.063802712700415032e+04,4.163600422217946573e+01
1.063802714883966655e+04,4.163579773657454552e+01
1.063802717067518279e+04,4.163559124891397545e+01
1.063802719251070084e+04,4.163538475918059589e+01
1.063802721434621708e+04,4.163517826740879713e+01
1.063802723618173331e+04,4.163497177358143375e+01
1.063802725801725137e+04,4.163476527768131064e+01
1.063802727985276761e+04,4.163455877974286778e+01
1.063802730168828566e+04,4.163435227973172914e+01
1.063802732352380190e+04,4.163414577768230629e+01
1.063802734535931813e+04,4.163393927357744673e+01
1.063802736719483619e+04,4.163373276739995532e+01
1.063802738903035242e+04,4.163352625918426497e+01
1.063802741086586866e+04,4.163331974891320186e+01
1.063802743270138672e+04,4.163311323656959928e+01
1.063802745453690295e+04,4.163290672218787591e+01
1.063802747637241919e+04,4.163270020575085084e+01
1.063802749820793724e+04,4.163249368724136446e+01
1.063802752004345348e+04,4.163228716669382123e+01
1.063802754187896971e+04,4.163208064409106868e+01
1.063802756371448777e+04,4.163187411941591165e+01
1.063802758555000401e+04,4.163166759270280437e+01
1.063802760738552206e+04,4.163146106391732815e+01
1.063802762922103830e+04,4.163125453309395141e+01
1.063802765105655453e+04,4.163104800021549323e+01
1.063802767289207259e+04,4.163084146526474427e+01
1.063802769472758882e+04,4.163063492827615875e+01
1.063802771656310506e+04,4.163042838923258415e+01
1.063802773839862311e+04,4.163022184811678983e+01
1.063802776023413935e+04,4.163001530496323710e+01
1.063802778206965559e+04,4.162980875975475215e+01
1.063802780390517364e+04,4.162960221247414694e+01
1.063802782574068988e+04,4.162939566315584727e+01
1.063802784757620611e+04,4.162918911178270065e+01
1.063802786941172417e+04,4.162898255833751904e+01
1.063802789124724040e+04,4.162877600285469981e+01
1.063802791308275846e+04,4.162856944529990955e+01
1.063802793491827470e+04,4.162836288570756693e+01
1.063802795675379093e+04,4.162815632406049104e+01
1.063802797858930899e+04,4.162794976034148675e+01
1.063802800042482522e+04,4.162774319458501537e+01
1.063802802226034146e+04,4.162753662677387467e+01
1.063802804409585951e+04,4.162733005689089794e+01
1.063802806593137575e+04,4.162712348497051096e+01
1.063802808776689199e+04,4.162691691099556124e+01
1.063802810960241004e+04,4.162671033494883233e+01
1.063802813143792628e+04,4.162650375686478554e+01
1.063802815327344251e+04,4.162629717672624707e+01
1.063802817510896057e+04,4.162609059451598625e+01
1.063802819694447680e+04,4.162588401026849994e+01
1.063802821877999486e+04,4.162567742394937653e+01
1.063802824061551109e+04,4.162547083559304895e+01
1.063802826245102733e+04,4.162526424518234336e+01
1.063802828428654539e+04,4.162505765270007885e+01
1.063802830612206162e+04,4.162485105818070963e+01
1.063802832795757786e+04,4.162464446160701215e+01
1.063802834979309591e+04,4.162443786296184101e+01
1.063802837162861215e+04,4.162423126227962911e+01
1.063802839346412838e+04,4.162402465954318842e+01
1.063802841529964644e+04,4.162381805473533092e+01
1.063802843713516268e+04,4.162361144789053213e+01
1.063802845897067891e+04,4.162340483899156851e+01
1.063802848080619697e+04,4.162319822802125913e+01
1.063802850264171320e+04,4.162299161501409372e+01
1.063802852447723126e+04,4.162278499993562519e+01
1.063802854631274749e+04,4.162257838282030775e+01
1.063802856814826373e+04,4.162237176365098890e+01
1.063802858998378179e+04,4.162216514241045218e+01
1.063802861181929802e+04,4.162195851913315181e+01
1.063802863365481426e+04,4.162175189380191398e+01
1.063802865549033231e+04,4.162154526639955066e+01
1.063802867732584855e+04,4.162133863696049474e+01
1.063802869916136478e+04,4.162113200546756531e+01
1.063802872099688284e+04,4.162092537190359565e+01
1.063802874283239908e+04,4.162071873630301155e+01
1.063802876466791531e+04,4.162051209864863210e+01
1.063802878650343337e+04,4.162030545892326927e+01
1.063802880833894960e+04,4.162009881716138437e+01
1.063802883017446766e+04,4.161989217332857294e+01
1.063802885200998389e+04,4.161968552745927497e+01
1.063802887384550013e+04,4.161947887953633085e+01
1.063802889568101818e+04,4.161927222954250993e+01
1.063802891751653442e+04,4.161906557751230196e+01
1.063802893935205066e+04,4.161885892342851179e+01
1.063802896118756871e+04,4.161865226727392297e+01
1.063802898302308495e+04,4.161844560908302526e+01
1.063802900485860118e+04,4.161823894883861641e+01
1.063802902669411924e+04,4.161803228652351549e+01
1.063802904852963547e+04,4.161782562217214121e+01
1.063802907036515171e+04,4.161761895576735526e+01
1.063802909220066977e+04,4.161741228729193409e+01
1.063802911403618600e+04,4.161720561678033192e+01
1.063802913587170406e+04,4.161699894419817980e+01
1.063802915770722029e+04,4.161679226957989641e+01
1.063802917954273653e+04,4.161658559290829373e+01
1.063802920137825458e+04,4.161637891416620505e+01
1.063802922321377082e+04,4.161617223338808458e+01
1.063802924504928706e+04,4.161596555055671587e+01
1.063802926688480511e+04,4.161575886565492510e+01
1.063802928872032135e+04,4.161555217871718781e+01
1.063802931055583758e+04,4.161534548972627334e+01
1.063802933239135564e+04,4.161513879866501497e+01
1.063802935422687187e+04,4.161493210556788824e+01
1.063802937606238811e+04,4.161472541041766959e+01
1.063802939789790616e+04,4.161451871319717810e+01
1.063802941973342240e+04,4.161431201394087509e+01
1.063802944156894046e+04,4.161410531261436319e+01
1.063802946340445669e+04,4.161389860925208950e+01
1.063802948523997293e+04,4.161369190383685179e+01
1.063802950707549098e+04,4.161348519635147625e+01
1.063802952891100722e+04,4.161327848683042419e+01
1.063802955074652346e+04,4.161307177525649337e+01
1.063802957258204151e+04,4.161286506161249577e+01
1.063802959441755775e+04,4.161265834593289270e+01
1.063802961625307398e+04,4.161245162820048904e+01
1.063802963808859204e+04,4.161224490839809675e+01
1.063802965992410827e+04,4.161203818656017006e+01
1.063802968175962451e+04,4.161183146266953514e+01
1.063802970359514256e+04,4.161162473670896134e+01
1.063802972543065880e+04,4.161141800871296681e+01
1.063802974726617686e+04,4.161121127864707603e+01
1.063802976910169309e+04,4.161100454654580005e+01
1.063802979093720933e+04,4.161079781239193665e+01
1.063802981277272738e+04,4.161059107616827646e+01
1.063802983460824362e+04,4.161038433790929503e+01
1.063802985644375985e+04,4.161017759759779722e+01
1.063802987827927791e+04,4.160997085521658079e+01
1.063802990011479415e+04,4.160976411080012127e+01
1.063802992195031038e+04,4.160955736433123064e+01
1.063802994378582844e+04,4.160935061579268535e+01
1.063802996562134467e+04,4.160914386521898223e+01
1.063802998745686091e+04,4.160893711259290484e+01
1.063803000929237896e+04,4.160873035789727226e+01
1.063803003112789520e+04,4.160852360116655291e+01
1.063803005296341325e+04,4.160831684236631389e+01
1.063803007479892949e+04,4.160811008153103074e+01
1.063803009663444573e+04,4.160790331864352964e+01
1.063803011846996378e+04,4.160769655368657993e+01
1.063803014030548002e+04,4.160748978669467135e+01
1.063803016214099625e+04,4.160728301765059456e+01
1.063803018397651431e+04,4.160707624653715442e+01
1.063803020581203054e+04,4.160686947338884067e+01
1.063803022764754678e+04,4.160666269818844398e+01
1.063803024948306484e+04,4.160645592091876210e+01
1.063803027131858107e+04,4.160624914161426346e+01
1.063803029315409731e+04,4.160604236025776004e+01
1.063803031498961536e+04,4.160583557683204958e+01
1.063803033682513160e+04,4.160562879137160053e+01
1.063803035866064965e+04,4.160542200384201550e+01
1.063803038049616589e+04,4.160521521427773450e+01
1.063803040233168213e+04,4.160500842266157662e+01
1.063803042416720018e+04,4.160480162897633960e+01
1.063803044600271642e+04,4.160459483325649899e+01
1.063803046783823265e+04,4.160438803548485254e+01
1.063803048967375071e+04,4.160418123564419801e+01
1.063803051150926694e+04,4.160397443376901805e+01
1.063803053334478318e+04,4.160376762984211751e+01
1.063803055518030123e+04,4.160356082384627996e+01
1.063803057701581747e+04,4.160335401581600223e+01
1.063803059885133371e+04,4.160314720573406788e+01
1.063803062068685176e+04,4.160294039358328888e+01
1.063803064252236800e+04,4.160273357939811945e+01
