Time (BJD_TBD - 2450000), F_f/F_star (ppm)
1.013335255787055939e+04,8.136268338585735194e+01
1.013335257878931770e+04,8.136303068578676800e+01
1.013335259970807601e+04,8.136337797816597117e+01
1.013335262062683432e+04,8.136372526299481933e+01
1.013335264154559445e+04,8.136407254030349634e+01
1.013335266246435276e+04,8.136441981003154922e+01
1.013335268338311107e+04,8.136476707220903393e+01
1.013335270430186938e+04,8.136511432683593625e+01
1.013335272522062769e+04,8.136546157391218514e+01
1.013335274613938600e+04,8.136580881343770955e+01
1.013335276705814431e+04,8.136615604541240998e+01
1.013335278797690262e+04,8.136650326983621540e+01
1.013335280889566275e+04,8.136685048673929543e+01
1.013335282981442106e+04,8.136719769606115449e+01
1.013335285073317937e+04,8.136754489783189115e+01
1.013335287165193768e+04,8.136789209205149120e+01
1.013335289257069599e+04,8.136823927871988360e+01
1.013335291348945429e+04,8.136858645783695465e+01
1.013335293440821260e+04,8.136893362940263330e+01
1.013335295532697091e+04,8.136928079341687692e+01
1.013335297624573104e+04,8.136962794990981251e+01
1.013335299716448935e+04,8.136997509882095869e+01
1.013335301808324766e+04,8.137032224018044246e+01
1.013335303900200597e+04,8.137066937398822120e+01
1.013335305992076428e+04,8.137101650024418120e+01
1.013335308083952259e+04,8.137136361894826564e+01
1.013335310175828090e+04,8.137171073010044609e+01
1.013335312267703921e+04,8.137205783370059464e+01
1.013335314359579934e+04,8.137240492977882411e+01
1.013335316451455765e+04,8.137275201827475257e+01
1.013335318543331596e+04,8.137309909921845019e+01
1.013335320635207427e+04,8.137344617260986013e+01
1.013335322727083258e+04,8.137379323844888290e+01
1.013335324818959089e+04,8.137414029673547589e+01
1.013335326910834920e+04,8.137448734746959644e+01
1.013335329002710751e+04,8.137483439065110247e+01
1.013335331094586763e+04,8.137518142631014939e+01
1.013335333186462594e+04,8.137552845438632687e+01
1.013335335278338425e+04,8.137587547490969087e+01
1.013335337370214256e+04,8.137622248788018453e+01
1.013335339462090087e+04,8.137656949329776523e+01
1.013335341553965918e+04,8.137691649116236192e+01
1.013335343645841749e+04,8.137726348147384670e+01
1.013335345737717762e+04,8.137761046426237499e+01
1.013335347829593593e+04,8.137795743946755067e+01
1.013335349921469424e+04,8.137830440711941549e+01
1.013335352013345255e+04,8.137865136721792680e+01
1.013335354105221086e+04,8.137899831976301357e+01
1.013335356197096917e+04,8.137934526475461894e+01
1.013335358288972748e+04,8.137969220219262922e+01
1.013335360380848579e+04,8.138003913207703022e+01
1.013335362472724591e+04,8.138038605443787787e+01
1.013335364564600422e+04,8.138073296921479027e+01
1.013335366656476253e+04,8.138107987643783758e+01
1.013335368748352084e+04,8.138142677610697717e+01
1.013335370840227915e+04,8.138177366822212377e+01
1.013335372932103746e+04,8.138212055278320634e+01
1.013335375023979577e+04,8.138246742979015380e+01
1.013335377115855408e+04,8.138281429924290933e+01
1.013335379207731421e+04,8.138316116117155730e+01
1.013335381299607252e+04,8.138350801551567315e+01
1.013335383391483083e+04,8.138385486230538390e+01
1.013335385483358914e+04,8.138420170154063271e+01
1.013335387575234745e+04,8.138454853322130589e+01
1.013335389667110576e+04,8.138489535734736080e+01
1.013335391758986407e+04,8.138524217391869797e+01
1.013335393850862238e+04,8.138558898293528898e+01
1.013335395942738251e+04,8.138593578442718979e+01
1.013335398034614082e+04,8.138628257833403268e+01
1.013335400126489913e+04,8.138662936468590203e+01
1.013335402218365743e+04,8.138697614348268417e+01
1.013335404310241574e+04,8.138732291472437907e+01
1.013335406402117405e+04,8.138766967841087308e+01
1.013335408493993236e+04,8.138801643454209511e+01
1.013335410585869067e+04,8.138836318311798834e+01
1.013335412677745080e+04,8.138870992416863714e+01
1.013335414769620911e+04,8.138905665763365960e+01
1.013335416861496742e+04,8.138940338354311166e+01
1.013335418953372573e+04,8.138975010189696491e+01
1.013335421045248404e+04,8.139009681269514829e+01
1.013335423137124235e+04,8.139044351593754811e+01
1.013335425229000066e+04,8.139079021162412175e+01
1.013335427320876079e+04,8.139113689978495358e+01
1.013335429412751910e+04,8.139148358035967590e+01
1.013335431504627741e+04,8.139183025337834465e+01
1.013335433596503572e+04,8.139217691884091721e+01
1.013335435688379403e+04,8.139252357674727989e+01
1.013335437780255234e+04,8.139287022709741848e+01
1.013335439872131064e+04,8.139321686989121929e+01
1.013335441964006895e+04,8.139356350512863969e+01
1.013335444055882908e+04,8.139391013283973564e+01
1.013335446147758739e+04,8.139425675296412521e+01
1.013335448239634570e+04,8.139460336553193542e+01
1.013335450331510401e+04,8.139494997054306680e+01
1.013335452423386232e+04,8.139529656799746249e+01
1.013335454515262063e+04,8.139564315789502302e+01
1.013335456607137894e+04,8.139598974023569156e+01
1.013335458699013725e+04,8.139633631501942546e+01
1.013335460790889738e+04,8.139668288227625226e+01
1.013335462882765569e+04,8.139702944194584688e+01
1.013335464974641400e+04,8.139737599405825108e+01
1.013335467066517231e+04,8.139772253861343643e+01
1.013335469158393062e+04,8.139806907561130345e+01
1.013335471250268893e+04,8.139841560505179530e+01
1.013335473342144724e+04,8.139876212693482671e+01
1.013335475434020555e+04,8.139910864126034085e+01
1.013335477525896567e+04,8.139945514805837945e+01
1.013335479617772398e+04,8.139980164726863165e+01
1.013335481709648229e+04,8.140014813892113921e+01
1.013335483801524060e+04,8.140049462301585947e+01
1.013335485893399891e+04,8.140084109955269298e+01
1.013335487985275722e+04,8.140118756853158288e+01
1.013335490077151553e+04,8.140153402995242971e+01
1.013335492169027384e+04,8.140188048381521924e+01
1.013335494260903397e+04,8.140222693014995059e+01
1.013335496352779228e+04,8.140257336889634132e+01
1.013335498444655059e+04,8.140291980008441897e+01
1.013335500536530890e+04,8.140326622371414089e+01
1.013335502628406721e+04,8.140361263978542183e+01
1.013335504720282552e+04,8.140395904829817653e+01
1.013335506812158383e+04,8.140430544925236234e+01
1.013335508904034396e+04,8.140465184267800680e+01
1.013335510995910226e+04,8.140499822851481326e+01
1.013335513087786057e+04,8.140534460679280926e+01
1.013335515179661888e+04,8.140569097751196637e+01
1.013335517271537719e+04,8.140603734067217090e+01
1.013335519363413550e+04,8.140638369627336601e+01
1.013335521455289381e+04,8.140673004431549487e+01
1.013335523547165212e+04,8.140707638479845798e+01
1.013335525639041225e+04,8.140742271775233974e+01
1.013335527730917056e+04,8.140776904311680084e+01
1.013335529822792887e+04,8.140811536092191147e+01
1.013335531914668718e+04,8.140846167116760057e+01
1.013335534006544549e+04,8.140880797385376866e+01
1.013335536098420380e+04,8.140915426898037310e+01
1.013335538190296211e+04,8.140950055654734285e+01
1.013335540282172042e+04,8.140984683655459264e+01
1.013335542374048055e+04,8.141019310903217843e+01
1.013335544465923886e+04,8.141053937391978934e+01
1.013335546557799717e+04,8.141088563124748134e+01
1.013335548649675547e+04,8.141123188101518338e+01
1.013335550741551378e+04,8.141157812322281018e+01
1.013335552833427209e+04,8.141192435787030490e+01
1.013335554925303040e+04,8.141227058495761071e+01
1.013335557017178871e+04,8.141261680448462812e+01
1.013335559109054884e+04,8.141296301648138467e+01
1.013335561200930715e+04,8.141330922088764055e+01
1.013335563292806546e+04,8.141365541773339487e+01
1.013335565384682377e+04,8.141400160701859079e+01
1.013335567476558208e+04,8.141434778874315725e+01
1.013335569568434039e+04,8.141469396290703742e+01
1.013335571660309870e+04,8.141504012951014602e+01
1.013335573752185701e+04,8.141538628855239779e+01
1.013335575844061714e+04,8.141573244006384868e+01
1.013335577935937545e+04,8.141607858398420206e+01
1.013335580027813376e+04,8.141642472034351385e+01
1.013335582119689207e+04,8.141677084914171303e+01
1.013335584211565038e+04,8.141711697037870010e+01
1.013335586303440869e+04,8.141746308405443244e+01
1.013335588395316699e+04,8.141780919016882478e+01
1.013335590487192530e+04,8.141815528872180607e+01
1.013335592579068543e+04,8.141850137974340385e+01
