Time (BJD_TBD - 2450000), F_star + F_c (mJy)
1.014846018518507481e+04,3.604972039466159295e+00
1.014846020605984813e+04,3.604972081667545236e+00
1.014846022693461964e+04,3.604972123868620759e+00
1.014846024780939297e+04,3.604972166069393413e+00
1.014846026868416629e+04,3.604972208269858314e+00
1.014846028955893780e+04,3.604972250470012796e+00
1.014846031043371113e+04,3.604972292669863076e+00
1.014846033130848264e+04,3.604972334869402939e+00
1.014846035218325596e+04,3.604972377068637712e+00
1.014846037305802929e+04,3.604972419267565176e+00
1.014846039393280080e+04,3.604972461466181777e+00
1.014846041480757413e+04,3.604972503664493733e+00
1.014846043568234745e+04,3.604972545862497046e+00
1.014846045655711896e+04,3.604972588060189054e+00
1.014846047743189229e+04,3.604972630257575972e+00
1.014846049830666561e+04,3.604972672454654248e+00
1.014846051918143712e+04,3.604972714651421217e+00
1.014846054005621045e+04,3.604972756847882209e+00
1.014846056093098196e+04,3.604972799044030562e+00
1.014846058180575528e+04,3.604972841239873826e+00
1.014846060268052861e+04,3.604972883435408004e+00
1.014846062355530012e+04,3.604972925630629099e+00
1.014846064443007344e+04,3.604972967825544661e+00
1.014846066530484677e+04,3.604973010020150692e+00
1.014846068617961828e+04,3.604973052214443197e+00
1.014846070705439161e+04,3.604973094408430168e+00
1.014846072792916493e+04,3.604973136602107164e+00
1.014846074880393644e+04,3.604973178795470190e+00
1.014846076967870977e+04,3.604973220988527238e+00
1.014846079055348127e+04,3.604973263181270315e+00
1.014846081142825460e+04,3.604973305373706083e+00
1.014846083230302793e+04,3.604973347565832320e+00
1.014846085317779944e+04,3.604973389757642810e+00
1.014846087405257276e+04,3.604973431949147322e+00
1.014846089492734609e+04,3.604973474140340972e+00
1.014846091580211760e+04,3.604973516331220207e+00
1.014846093667689092e+04,3.604973558521791688e+00
1.014846095755166243e+04,3.604973600712048309e+00
1.014846097842643576e+04,3.604973642901996733e+00
1.014846099930120909e+04,3.604973685091633850e+00
1.014846102017598059e+04,3.604973727280956108e+00
1.014846104105075392e+04,3.604973769469970613e+00
1.014846106192552725e+04,3.604973811658672478e+00
1.014846108280029875e+04,3.604973853847059040e+00
1.014846110367507208e+04,3.604973896035137404e+00
1.014846112454984541e+04,3.604973938222903573e+00
1.014846114542461692e+04,3.604973980410353551e+00
1.014846116629939024e+04,3.604974022597494887e+00
1.014846118717416175e+04,3.604974064784319143e+00
1.014846120804893508e+04,3.604974106970835201e+00
1.014846122892370840e+04,3.604974149157038621e+00
1.014846124979847991e+04,3.604974191342924961e+00
1.014846127067325324e+04,3.604974233528501770e+00
1.014846129154802657e+04,3.604974275713765497e+00
1.014846131242279807e+04,3.604974317898712588e+00
1.014846133329757140e+04,3.604974360083349705e+00
1.014846135417234473e+04,3.604974402267673295e+00
1.014846137504711623e+04,3.604974444451678917e+00
1.014846139592188956e+04,3.604974486635375008e+00
1.014846141679666107e+04,3.604974528818753576e+00
1.014846143767143440e+04,3.604974571001821282e+00
1.014846145854620772e+04,3.604974613184574572e+00
1.014846147942097923e+04,3.604974655367011227e+00
1.014846150029575256e+04,3.604974697549135687e+00
1.014846152117052588e+04,3.604974739730946176e+00
1.014846154204529739e+04,3.604974781912438253e+00
1.014846156292007072e+04,3.604974824093619468e+00
1.014846158379484405e+04,3.604974866274485823e+00
1.014846160466961555e+04,3.604974908455032434e+00
1.014846162554438888e+04,3.604974950635268183e+00
1.014846164641916039e+04,3.604974992815184631e+00
1.014846166729393371e+04,3.604975034994789773e+00
1.014846168816870704e+04,3.604975077174079612e+00
1.014846170904347855e+04,3.604975119353049262e+00
1.014846172991825188e+04,3.604975161531708050e+00
1.014846175079302520e+04,3.604975203710050202e+00
1.014846177166779671e+04,3.604975245888072166e+00
1.014846179254257004e+04,3.604975288065781491e+00
1.014846181341734336e+04,3.604975330243175513e+00
1.014846183429211487e+04,3.604975372420248902e+00
1.014846185516688820e+04,3.604975414597009653e+00
1.014846187604165971e+04,3.604975456773449771e+00
1.014846189691643303e+04,3.604975498949576806e+00
1.014846191779120636e+04,3.604975541125387206e+00
1.014846193866597787e+04,3.604975583300876529e+00
1.014846195954075120e+04,3.604975625476053214e+00
1.014846198041552452e+04,3.604975667650911930e+00
1.014846200129029603e+04,3.604975709825448682e+00
1.014846202216506936e+04,3.604975751999672795e+00
1.014846204303984086e+04,3.604975794173575387e+00
1.014846206391461419e+04,3.604975836347164009e+00
1.014846208478938752e+04,3.604975878520434218e+00
1.014846210566415903e+04,3.604975920693382907e+00
1.014846212653893235e+04,3.604975962866017625e+00
1.014846214741370568e+04,3.604976005038333042e+00
1.014846216828847719e+04,3.604976047210326939e+00
1.014846218916325051e+04,3.604976089382005977e+00
1.014846221003802384e+04,3.604976131553367047e+00
1.014846223091279535e+04,3.604976173724404376e+00
1.014846225178756868e+04,3.604976215895127289e+00
1.014846227266234018e+04,3.604976258065527794e+00
1.014846229353711351e+04,3.604976300235612108e+00
1.014846231441188684e+04,3.604976342405378009e+00
1.014846233528665834e+04,3.604976384574819726e+00
1.014846235616143167e+04,3.604976426743946138e+00
1.014846237703620500e+04,3.604976468912753251e+00
1.014846239791097651e+04,3.604976511081236179e+00
1.014846241878574983e+04,3.604976553249403803e+00
1.014846243966052316e+04,3.604976595417250795e+00
1.014846246053529467e+04,3.604976637584774490e+00
1.014846248141006799e+04,3.604976679751981106e+00
1.014846250228483950e+04,3.604976721918863980e+00
1.014846252315961283e+04,3.604976764085429775e+00
1.014846254403438616e+04,3.604976806251675381e+00
1.014846256490915766e+04,3.604976848417595914e+00
1.014846258578393099e+04,3.604976890583199367e+00
1.014846260665870432e+04,3.604976932748482188e+00
1.014846262753347582e+04,3.604976974913439935e+00
1.014846264840824915e+04,3.604977017078080159e+00
1.014846266928302248e+04,3.604977059242399307e+00
1.014846269015779399e+04,3.604977101406392936e+00
1.014846271103256731e+04,3.604977143570068598e+00
1.014846273190733882e+04,3.604977185733419631e+00
1.014846275278211215e+04,3.604977227896451364e+00
1.014846277365688547e+04,3.604977270059162020e+00
1.014846279453165698e+04,3.604977312221546271e+00
1.014846281540643031e+04,3.604977354383612553e+00
1.014846283628120364e+04,3.604977396545355983e+00
1.014846285715597514e+04,3.604977438706773007e+00
1.014846287803074847e+04,3.604977480867871176e+00
1.014846289890552180e+04,3.604977523028647823e+00
1.014846291978029330e+04,3.604977565189097177e+00
1.014846294065506663e+04,3.604977607349226787e+00
1.014846296152983814e+04,3.604977649509029991e+00
1.014846298240461147e+04,3.604977691668513451e+00
1.014846300327938479e+04,3.604977733827673170e+00
1.014846302415415630e+04,3.604977775986506483e+00
1.014846304502892963e+04,3.604977818145020052e+00
1.014846306590370295e+04,3.604977860303208992e+00
1.014846308677847446e+04,3.604977902461071082e+00
1.014846310765324779e+04,3.604977944618612984e+00
