Time (BJD_TBD - 2450000), F_star + F_f (mJy)
9.880038437500130385e+03,3.860195320229938609e+00
9.880038456059855889e+03,3.860195318875448756e+00
9.880038474619583212e+03,3.860195317520979330e+00
9.880038493179308716e+03,3.860195316166532553e+00
9.880038511739036039e+03,3.860195314812107092e+00
9.880038530298761543e+03,3.860195313457702948e+00
9.880038548858488866e+03,3.860195312103319232e+00
9.880038567418214370e+03,3.860195310748958164e+00
9.880038585977941693e+03,3.860195309394617968e+00
9.880038604537667197e+03,3.860195308040299089e+00
9.880038623097394520e+03,3.860195306686001970e+00
9.880038641657120024e+03,3.860195305331725724e+00
9.880038660216847347e+03,3.860195303977470349e+00
9.880038678776572851e+03,3.860195302623238067e+00
9.880038697336298355e+03,3.860195301269025769e+00
9.880038715896025678e+03,3.860195299914835232e+00
9.880038734455751182e+03,3.860195298560666455e+00
9.880038753015478505e+03,3.860195297206518994e+00
9.880038771575204009e+03,3.860195295852392405e+00
9.880038790134931332e+03,3.860195294498287577e+00
9.880038808694656836e+03,3.860195293144204065e+00
9.880038827254384159e+03,3.860195291790141869e+00
9.880038845814109663e+03,3.860195290436101878e+00
9.880038864373836986e+03,3.860195289082081871e+00
9.880038882933562491e+03,3.860195287728084068e+00
9.880038901493289814e+03,3.860195286374107582e+00
9.880038920053015318e+03,3.860195285020152411e+00
9.880038938612740822e+03,3.860195283666219002e+00
9.880038957172468145e+03,3.860195282312306908e+00
9.880038975732193649e+03,3.860195280958416131e+00
9.880038994291920972e+03,3.860195279604546226e+00
9.880039012851646476e+03,3.860195278250698081e+00
9.880039031411373799e+03,3.860195276896871697e+00
9.880039049971099303e+03,3.860195275543066185e+00
9.880039068530826626e+03,3.860195274189282433e+00
9.880039087090552130e+03,3.860195272835519553e+00
9.880039105650279453e+03,3.860195271481778878e+00
9.880039124210004957e+03,3.860195270128058631e+00
9.880039142769732280e+03,3.860195268774361033e+00
9.880039161329457784e+03,3.860195267420683418e+00
9.880039179889183288e+03,3.860195266067028452e+00
9.880039198448910611e+03,3.860195264713394359e+00
9.880039217008636115e+03,3.860195263359781137e+00
9.880039235568363438e+03,3.860195262006190564e+00
9.880039254128088942e+03,3.860195260652620419e+00
9.880039272687816265e+03,3.860195259299071591e+00
9.880039291247541769e+03,3.860195257945544522e+00
9.880039309807269092e+03,3.860195256592038326e+00
9.880039328366994596e+03,3.860195255238554779e+00
9.880039346926721919e+03,3.860195253885092104e+00
9.880039365486447423e+03,3.860195252531650301e+00
9.880039384046174746e+03,3.860195251178230258e+00
9.880039402605900250e+03,3.860195249824831532e+00
9.880039421165625754e+03,3.860195248471454121e+00
9.880039439725353077e+03,3.860195247118098472e+00
9.880039458285078581e+03,3.860195245764763250e+00
9.880039476844805904e+03,3.860195244411450233e+00
9.880039495404531408e+03,3.860195243058158532e+00
9.880039513964258731e+03,3.860195241704888591e+00
9.880039532523984235e+03,3.860195240351639967e+00
9.880039551083711558e+03,3.860195238998411771e+00
9.880039569643437062e+03,3.860195237645205779e+00
9.880039588203164385e+03,3.860195236292021548e+00
9.880039606762889889e+03,3.860195234938858189e+00
9.880039625322617212e+03,3.860195233585716146e+00
9.880039643882342716e+03,3.860195232232595863e+00
9.880039662442068220e+03,3.860195230879496897e+00
9.880039681001795543e+03,3.860195229526418803e+00
9.880039699561521047e+03,3.860195228173362914e+00
9.880039718121248370e+03,3.860195226820327896e+00
9.880039736680973874e+03,3.860195225467314639e+00
9.880039755240701197e+03,3.860195224114322254e+00
9.880039773800426701e+03,3.860195222761351186e+00
9.880039792360154024e+03,3.860195221408402766e+00
9.880039810919879528e+03,3.860195220055474330e+00
9.880039829479606851e+03,3.860195218702567654e+00
9.880039848039332355e+03,3.860195217349683183e+00
9.880039866599059678e+03,3.860195215996819584e+00
9.880039885158785182e+03,3.860195214643977302e+00
9.880039903718510686e+03,3.860195213291156779e+00
9.880039922278238009e+03,3.860195211938357573e+00
9.880039940837963513e+03,3.860195210585579240e+00
9.880039959397690836e+03,3.860195209232822666e+00
9.880039977957416340e+03,3.860195207880088297e+00
9.880039996517143663e+03,3.860195206527374356e+00
9.880040015076869167e+03,3.860195205174681732e+00
9.880040033636596490e+03,3.860195203822010868e+00
9.880040052196321994e+03,3.860195202469361320e+00
9.880040070756049317e+03,3.860195201116733088e+00
9.880040089315774821e+03,3.860195199764126173e+00
9.880040107875502144e+03,3.860195198411541018e+00
9.880040126435227648e+03,3.860195197058977179e+00
9.880040144994953152e+03,3.860195195706434657e+00
9.880040163554680475e+03,3.860195194353913895e+00
9.880040182114405980e+03,3.860195193001414005e+00
9.880040200674133303e+03,3.860195191648935875e+00
9.880040219233858807e+03,3.860195190296479506e+00
9.880040237793586130e+03,3.860195188944044009e+00
9.880040256353311634e+03,3.860195187591629384e+00
9.880040274913038957e+03,3.860195186239236964e+00
9.880040293472764461e+03,3.860195184886865860e+00
9.880040312032491784e+03,3.860195183534516072e+00
9.880040330592217288e+03,3.860195182182188045e+00
9.880040349151944611e+03,3.860195180829880446e+00
9.880040367711670115e+03,3.860195179477595051e+00
9.880040386271395619e+03,3.860195178125331417e+00
9.880040404831122942e+03,3.860195176773089099e+00
9.880040423390848446e+03,3.860195175420867209e+00
9.880040441950575769e+03,3.860195174068667523e+00
9.880040460510301273e+03,3.860195172716489154e+00
9.880040479070028596e+03,3.860195171364331657e+00
9.880040497629754100e+03,3.860195170012196364e+00
9.880040516189481423e+03,3.860195168660081944e+00
9.880040534749206927e+03,3.860195167307989284e+00
9.880040553308934250e+03,3.860195165955918384e+00
9.880040571868659754e+03,3.860195164603867912e+00
9.880040590428387077e+03,3.860195163251839645e+00
9.880040608988112581e+03,3.860195161899832250e+00
9.880040627547838085e+03,3.860195160547846616e+00
9.880040646107565408e+03,3.860195159195881853e+00
9.880040664667290912e+03,3.860195157843939739e+00
9.880040683227018235e+03,3.860195156492017610e+00
9.880040701786743739e+03,3.860195155140118128e+00
9.880040720346471062e+03,3.860195153788239075e+00
9.880040738906196566e+03,3.860195152436382227e+00
9.880040757465923889e+03,3.860195151084546250e+00
9.880040776025649393e+03,3.860195149732732478e+00
9.880040794585376716e+03,3.860195148380939134e+00
9.880040813145102220e+03,3.860195147029167106e+00
9.880040831704829543e+03,3.860195145677417727e+00
9.880040850264555047e+03,3.860195144325688776e+00
9.880040868824280551e+03,3.860195142973982030e+00
9.880040887384007874e+03,3.860195141622295711e+00
9.880040905943733378e+03,3.860195140270630709e+00
9.880040924503460701e+03,3.860195138918988356e+00
9.880040943063186205e+03,3.860195137567366430e+00
9.880040961622913528e+03,3.860195136215766265e+00
9.880040980182639032e+03,3.860195134864187860e+00
9.880040998742366355e+03,3.860195133512630328e+00
9.880041017302091859e+03,3.860195132161094111e+00
9.880041035861819182e+03,3.860195130809579656e+00
9.880041054421544686e+03,3.860195129458086960e+00
9.880041072981270190e+03,3.860195128106615137e+00
9.880041091540997513e+03,3.860195126755164630e+00
9.880041110100723017e+03,3.860195125403736327e+00
9.880041128660450340e+03,3.860195124052328897e+00
9.880041147220175844e+03,3.860195122700942783e+00
9.880041165779903167e+03,3.860195121349577985e+00
9.880041184339628671e+03,3.860195119998234503e+00
9.880041202899355994e+03,3.860195118646913670e+00
9.880041221459081498e+03,3.860195117295613265e+00
9.880041240018808821e+03,3.860195115944334177e+00
9.880041258578534325e+03,3.860195114593076404e+00
9.880041277138261648e+03,3.860195113241840392e+00
9.880041295697987152e+03,3.860195111890626585e+00
9.880041314257712656e+03,3.860195110539433205e+00
9.880041332817439979e+03,3.860195109188261142e+00
9.880041351377165483e+03,3.860195107837110839e+00
9.880041369936892806e+03,3.860195106485981853e+00
9.880041388496618310e+03,3.860195105134875071e+00
9.880041407056345633e+03,3.860195103783788717e+00
9.880041425616071137e+03,3.860195102432724124e+00
9.880041444175798460e+03,3.860195101081680846e+00
9.880041462735523965e+03,3.860195099730658885e+00
9.880041481295251288e+03,3.860195098379658685e+00
9.880041499854976792e+03,3.860195097028679356e+00
9.880041518414704115e+03,3.860195095677722676e+00
9.880041536974429619e+03,3.860195094326786425e+00
9.880041555534155123e+03,3.860195092975871933e+00
9.880041574093882446e+03,3.860195091624978314e+00
9.880041592653607950e+03,3.860195090274106455e+00
9.880041611213335273e+03,3.860195088923255913e+00
9.880041629773060777e+03,3.860195087572428019e+00
9.880041648332788100e+03,3.860195086221620109e+00
9.880041666892513604e+03,3.860195084870833959e+00
9.880041685452240927e+03,3.860195083520069570e+00
9.880041704011966431e+03,3.860195082169326053e+00
9.880041722571693754e+03,3.860195080818604296e+00
9.880041741131419258e+03,3.860195079467903856e+00
9.880041759691146581e+03,3.860195078117224732e+00
9.880041778250872085e+03,3.860195076766567812e+00
9.880041796810597589e+03,3.860195075415931765e+00
9.880041815370324912e+03,3.860195074065317034e+00
9.880041833930050416e+03,3.860195072714723619e+00
9.880041852489777739e+03,3.860195071364151520e+00
9.880041871049503243e+03,3.860195070013601182e+00
9.880041889609230566e+03,3.860195068663073048e+00
9.880041908168956070e+03,3.860195067312565342e+00
9.880041926728683393e+03,3.860195065962079397e+00
9.880041945288408897e+03,3.860195064611614324e+00
9.880041963848136220e+03,3.860195063261171011e+00
9.880041982407861724e+03,3.860195061910749459e+00
9.880042000967589047e+03,3.860195060560349667e+00
9.880042019527314551e+03,3.860195059209970747e+00
9.880042038087040055e+03,3.860195057859613144e+00
9.880042056646767378e+03,3.860195056509276856e+00
9.880042075206492882e+03,3.860195055158962774e+00
9.880042093766220205e+03,3.860195053808669563e+00
9.880042112325945709e+03,3.860195052458397669e+00
9.880042130885673032e+03,3.860195051108147091e+00
9.880042149445398536e+03,3.860195049757918273e+00
9.880042168005125859e+03,3.860195048407711216e+00
9.880042186564851363e+03,3.860195047057525031e+00
9.880042205124578686e+03,3.860195045707360606e+00
9.880042223684304190e+03,3.860195044357217053e+00
9.880042242244031513e+03,3.860195043007096150e+00
9.880042260803757017e+03,3.860195041656995674e+00
9.880042279363482521e+03,3.860195040306916514e+00
9.880042297923209844e+03,3.860195038956859559e+00
9.880042316482935348e+03,3.860195037606823476e+00
9.880042335042662671e+03,3.860195036256808709e+00
9.880042353602388175e+03,3.860195034906816147e+00
9.880042372162115498e+03,3.860195033556844457e+00
9.880042390721841002e+03,3.860195032206894084e+00
9.880042409281568325e+03,3.860195030856965914e+00
9.880042427841293829e+03,3.860195029507058173e+00
9.880042446401021152e+03,3.860195028157171748e+00
9.880042464960746656e+03,3.860195026807307972e+00
9.880042483520473979e+03,3.860195025457464624e+00
9.880042502080199483e+03,3.860195024107643480e+00
9.880042520639924987e+03,3.860195022757843208e+00
9.880042539199652310e+03,3.860195021408064253e+00
9.880042557759377814e+03,3.860195020058307502e+00
9.880042576319105137e+03,3.860195018708571180e+00
