Time (BJD_TBD - 2450000), F_star + F_g (mJy)
9.913946643518749624e+03,3.860158848238235407e+00
9.913946661622412648e+03,3.860158848395411013e+00
9.913946679726073853e+03,3.860158848552598165e+00
9.913946697829736877e+03,3.860158848709795976e+00
9.913946715933398082e+03,3.860158848867004888e+00
9.913946734037061105e+03,3.860158849024225347e+00
9.913946752140722310e+03,3.860158849181456908e+00
9.913946770244385334e+03,3.860158849338698683e+00
9.913946788348046539e+03,3.860158849495951117e+00
9.913946806451709563e+03,3.860158849653215984e+00
9.913946824555372586e+03,3.860158849810491066e+00
9.913946842659033791e+03,3.860158849967777694e+00
9.913946860762696815e+03,3.860158850125074981e+00
9.913946878866358020e+03,3.860158850282382481e+00
9.913946896970021044e+03,3.860158850439702416e+00
9.913946915073682248e+03,3.860158850597032121e+00
9.913946933177345272e+03,3.860158850754374260e+00
9.913946951281006477e+03,3.860158850911726613e+00
9.913946969384669501e+03,3.860158851069090069e+00
9.913946987488332525e+03,3.860158851226464627e+00
9.913947005591993729e+03,3.860158851383850287e+00
9.913947023695656753e+03,3.860158851541246161e+00
9.913947041799317958e+03,3.860158851698654026e+00
9.913947059902980982e+03,3.860158851856072548e+00
9.913947078006642187e+03,3.860158852013502617e+00
9.913947096110305210e+03,3.860158852170943344e+00
9.913947114213966415e+03,3.860158852328395174e+00
9.913947132317629439e+03,3.860158852485857661e+00
9.913947150421292463e+03,3.860158852643331695e+00
9.913947168524953668e+03,3.860158852800815943e+00
9.913947186628616691e+03,3.860158852958312181e+00
9.913947204732277896e+03,3.860158853115819078e+00
9.913947222835940920e+03,3.860158853273337520e+00
9.913947240939602125e+03,3.860158853430866177e+00
9.913947259043265149e+03,3.860158853588406380e+00
9.913947277146926353e+03,3.860158853745957241e+00
9.913947295250589377e+03,3.860158853903519649e+00
9.913947313354252401e+03,3.860158854061092271e+00
9.913947331457913606e+03,3.860158854218676883e+00
9.913947349561576630e+03,3.860158854376271709e+00
9.913947367665237834e+03,3.860158854533878525e+00
9.913947385768900858e+03,3.860158854691495556e+00
9.913947403872562063e+03,3.860158854849123689e+00
9.913947421976225087e+03,3.860158855006763368e+00
9.913947440079888111e+03,3.860158855164412817e+00
9.913947458183549315e+03,3.860158855322074700e+00
9.913947476287212339e+03,3.860158855479747242e+00
9.913947494390873544e+03,3.860158855637430442e+00
9.913947512494536568e+03,3.860158855795124744e+00
9.913947530598197773e+03,3.860158855952830148e+00
9.913947548701860796e+03,3.860158856110546655e+00
9.913947566805522001e+03,3.860158856268274263e+00
9.913947584909185025e+03,3.860158856426013418e+00
9.913947603012848049e+03,3.860158856583763232e+00
9.913947621116509254e+03,3.860158856741523703e+00
9.913947639220172277e+03,3.860158856899294832e+00
9.913947657323833482e+03,3.860158857057078396e+00
9.913947675427496506e+03,3.860158857214872175e+00
9.913947693531157711e+03,3.860158857372677055e+00
9.913947711634820735e+03,3.860158857530493037e+00
9.913947729738481939e+03,3.860158857688319234e+00
9.913947747842144963e+03,3.860158857846157421e+00
9.913947765945807987e+03,3.860158858004005822e+00
9.913947784049469192e+03,3.860158858161866213e+00
9.913947802153132216e+03,3.860158858319737263e+00
9.913947820256793420e+03,3.860158858477619415e+00
9.913947838360456444e+03,3.860158858635512225e+00
9.913947856464117649e+03,3.860158858793416581e+00
9.913947874567780673e+03,3.860158858951332039e+00
9.913947892671441878e+03,3.860158859109257712e+00
9.913947910775104901e+03,3.860158859267195375e+00
9.913947928878767925e+03,3.860158859425143252e+00
9.913947946982429130e+03,3.860158859583102675e+00
9.913947965086092154e+03,3.860158859741072757e+00
9.913947983189753359e+03,3.860158859899053940e+00
9.913948001293416382e+03,3.860158860057046670e+00
9.913948019397077587e+03,3.860158860215050503e+00
9.913948037500740611e+03,3.860158860373064105e+00
9.913948055604401816e+03,3.860158860531090141e+00
9.913948073708064840e+03,3.860158860689126392e+00
9.913948091811727863e+03,3.860158860847173745e+00
9.913948109915389068e+03,3.860158861005232644e+00
9.913948128019052092e+03,3.860158861163302202e+00
9.913948146122713297e+03,3.860158861321382862e+00
9.913948164226376321e+03,3.860158861479474179e+00
9.913948182330037525e+03,3.860158861637577044e+00
9.913948200433700549e+03,3.860158861795690566e+00
9.913948218537361754e+03,3.860158861953816078e+00
9.913948236641024778e+03,3.860158862111951805e+00
9.913948254744687802e+03,3.860158862270098634e+00
9.913948272848349006e+03,3.860158862428256565e+00
9.913948290952012030e+03,3.860158862586424711e+00
9.913948309055673235e+03,3.860158862744604846e+00
9.913948327159336259e+03,3.860158862902795640e+00
9.913948345262997464e+03,3.860158863060997980e+00
9.913948363366660487e+03,3.860158863219210978e+00
9.913948381470321692e+03,3.860158863377435079e+00
9.913948399573984716e+03,3.860158863535669838e+00
9.913948417677647740e+03,3.860158863693916143e+00
9.913948435781308945e+03,3.860158863852173550e+00
9.913948453884971968e+03,3.860158864010441171e+00
9.913948471988633173e+03,3.860158864168720783e+00
9.913948490092296197e+03,3.860158864327011052e+00
9.913948508195957402e+03,3.860158864485311980e+00
9.913948526299620426e+03,3.860158864643624455e+00
9.913948544403281630e+03,3.860158864801947587e+00
9.913948562506944654e+03,3.860158864960282266e+00
9.913948580610607678e+03,3.860158865118628047e+00
9.913948598714268883e+03,3.860158865276984042e+00
9.913948616817931907e+03,3.860158865435352027e+00
9.913948634921593111e+03,3.860158865593730226e+00
9.913948653025256135e+03,3.860158865752119528e+00
9.913948671128917340e+03,3.860158865910519932e+00
9.913948689232580364e+03,3.860158866068931882e+00
9.913948707336243388e+03,3.860158866227354491e+00
9.913948725439904592e+03,3.860158866385788645e+00
9.913948743543567616e+03,3.860158866544232570e+00
9.913948761647228821e+03,3.860158866702688929e+00
9.913948779750891845e+03,3.860158866861155502e+00
9.913948797854553050e+03,3.860158867019633178e+00
9.913948815958216073e+03,3.860158867178121955e+00
9.913948834061877278e+03,3.860158867336621835e+00
9.913948852165540302e+03,3.860158867495133261e+00
9.913948870269203326e+03,3.860158867653655346e+00
9.913948888372864531e+03,3.860158867812187644e+00
9.913948906476527554e+03,3.860158867970731489e+00
9.913948924580188759e+03,3.860158868129287324e+00
9.913948942683851783e+03,3.860158868287853373e+00
9.913948960787512988e+03,3.860158868446430080e+00
9.913948978891176012e+03,3.860158868605018334e+00
9.913948996994837216e+03,3.860158868763617246e+00
9.913949015098500240e+03,3.860158868922227704e+00
9.913949033202163264e+03,3.860158869080849264e+00
9.913949051305824469e+03,3.860158869239481039e+00
9.913949069409487493e+03,3.860158869398124359e+00
9.913949087513148697e+03,3.860158869556778338e+00
9.913949105616811721e+03,3.860158869715443863e+00
9.913949123720472926e+03,3.860158869874120491e+00
9.913949141824135950e+03,3.860158870032808220e+00
9.913949159927797155e+03,3.860158870191506164e+00
9.913949178031460178e+03,3.860158870350216098e+00
9.913949196135123202e+03,3.860158870508936246e+00
9.913949214238784407e+03,3.860158870667667497e+00
9.913949232342447431e+03,3.860158870826410293e+00
9.913949250446108636e+03,3.860158870985163748e+00
9.913949268549771659e+03,3.860158871143928749e+00
9.913949286653432864e+03,3.860158871302704853e+00
9.913949304757095888e+03,3.860158871461490726e+00
9.913949322860757093e+03,3.860158871620289034e+00
9.913949340964420117e+03,3.860158871779097556e+00
9.913949359068083140e+03,3.860158871937917180e+00
9.913949377171744345e+03,3.860158872096748350e+00
9.913949395275407369e+03,3.860158872255590179e+00
9.913949413379068574e+03,3.860158872414443110e+00
9.913949431482731597e+03,3.860158872573306699e+00
9.913949449586392802e+03,3.860158872732181834e+00
9.913949467690055826e+03,3.860158872891067627e+00
9.913949485793717031e+03,3.860158873049964523e+00
9.913949503897380055e+03,3.860158873208873409e+00
9.913949522001043078e+03,3.860158873367792509e+00
9.913949540104704283e+03,3.860158873526721823e+00
9.913949558208367307e+03,3.860158873685663128e+00
9.913949576312028512e+03,3.860158873844615535e+00
9.913949594415691536e+03,3.860158874003578600e+00
9.913949612519352740e+03,3.860158874162553211e+00
9.913949630623015764e+03,3.860158874321538480e+00
