Time (BJD_TBD - 2450000), F_h/F_star (ppm)
1.013184277777792886e+04,1.581812092238320844e+01
1.013184279854968190e+04,1.581809327679637001e+01
1.013184281932143494e+04,1.581806563085119244e+01
1.013184284009318799e+04,1.581803798454767573e+01
1.013184286086494103e+04,1.581801033788582522e+01
1.013184288163669407e+04,1.581798269086563735e+01
1.013184290240844712e+04,1.581795504348711923e+01
1.013184292318020016e+04,1.581792739575027085e+01
1.013184294395195320e+04,1.581789974765509221e+01
1.013184296472370625e+04,1.581787209920158332e+01
1.013184298549545929e+04,1.581784445038975129e+01
1.013184300626721233e+04,1.581781680121958722e+01
1.013184302703896537e+04,1.581778915169110178e+01
1.013184304781071842e+04,1.581776150180428964e+01
1.013184306858247146e+04,1.581773385155915790e+01
1.013184308935422450e+04,1.581770620095570479e+01
1.013184311012597936e+04,1.581767854999151446e+01
1.013184313089773241e+04,1.581765089867142748e+01
1.013184315166948545e+04,1.581762324699302091e+01
1.013184317244123849e+04,1.581759559495629830e+01
1.013184319321299154e+04,1.581756794256125964e+01
1.013184321398474458e+04,1.581754028980791027e+01
1.013184323475649762e+04,1.581751263669625018e+01
1.013184325552825067e+04,1.581748498322628471e+01
1.013184327630000371e+04,1.581745732939800497e+01
1.013184329707175675e+04,1.581742967521141630e+01
1.013184331784350979e+04,1.581740202066652756e+01
1.013184333861526284e+04,1.581737436576333167e+01
1.013184335938701588e+04,1.581734671050183216e+01
1.013184338015876892e+04,1.581731905488202727e+01
1.013184340093052197e+04,1.581729139890392410e+01
1.013184342170227501e+04,1.581726374256752266e+01
1.013184344247402805e+04,1.581723608587282648e+01
1.013184346324578109e+04,1.581720842881983025e+01
1.013184348401753414e+04,1.581718077140853929e+01
1.013184350478928718e+04,1.581715311363895360e+01
1.013184352556104022e+04,1.581712545551107496e+01
1.013184354633279327e+04,1.581709779702490515e+01
1.013184356710454631e+04,1.581707013818044416e+01
1.013184358787629935e+04,1.581704247897769378e+01
1.013184360864805240e+04,1.581701481941665932e+01
1.013184362941980544e+04,1.581698715949733725e+01
1.013184365019155848e+04,1.581695949921973110e+01
1.013184367096331152e+04,1.581693183858384444e+01
1.013184369173506457e+04,1.581690417758967193e+01
1.013184371250681761e+04,1.581687651623722424e+01
1.013184373327857065e+04,1.581684885452649070e+01
1.013184375405032551e+04,1.581682119245505902e+01
1.013184377482207856e+04,1.581679353002777155e+01
