Time (BJD_TBD - 2450000), F_star + F_f (mJy)
1.063802708333311602e+04,3.658139622931448010e+00
1.063802710516863226e+04,3.658139625311019660e+00
1.063802712700415032e+04,3.658139627690597528e+00
1.063802714883966655e+04,3.658139630070180282e+00
1.063802717067518279e+04,3.658139632449770584e+00
1.063802719251070084e+04,3.658139634829365328e+00
1.063802721434621708e+04,3.658139637208967176e+00
1.063802723618173331e+04,3.658139639588574799e+00
1.063802725801725137e+04,3.658139641968188638e+00
1.063802727985276761e+04,3.658139644347808250e+00
1.063802730168828566e+04,3.658139646727434080e+00
1.063802732352380190e+04,3.658139649107065239e+00
1.063802734535931813e+04,3.658139651486702615e+00
1.063802736719483619e+04,3.658139653866346208e+00
1.063802738903035242e+04,3.658139656245996019e+00
1.063802741086586866e+04,3.658139658625651602e+00
1.063802743270138672e+04,3.658139661005313403e+00
1.063802745453690295e+04,3.658139663384980533e+00
1.063802747637241919e+04,3.658139665764654325e+00
1.063802749820793724e+04,3.658139668144333889e+00
1.063802752004345348e+04,3.658139670524019671e+00
1.063802754187896971e+04,3.658139672903711670e+00
1.063802756371448777e+04,3.658139675283408998e+00
1.063802758555000401e+04,3.658139677663112543e+00
1.063802760738552206e+04,3.658139680042822306e+00
1.063802762922103830e+04,3.658139682422538286e+00
1.063802765105655453e+04,3.658139684802260039e+00
1.063802767289207259e+04,3.658139687181987121e+00
1.063802769472758882e+04,3.658139689561721308e+00
1.063802771656310506e+04,3.658139691941460825e+00
1.063802773839862311e+04,3.658139694321207003e+00
1.063802776023413935e+04,3.658139696700958510e+00
1.063802778206965559e+04,3.658139699080716234e+00
1.063802780390517364e+04,3.658139701460480175e+00
1.063802782574068988e+04,3.658139703840249446e+00
1.063802784757620611e+04,3.658139706220024934e+00
1.063802786941172417e+04,3.658139708599806639e+00
1.063802789124724040e+04,3.658139710979595005e+00
1.063802791308275846e+04,3.658139713359388256e+00
1.063802793491827470e+04,3.658139715739187725e+00
1.063802795675379093e+04,3.658139718118994299e+00
1.063802797858930899e+04,3.658139720498805758e+00
1.063802800042482522e+04,3.658139722878623434e+00
1.063802802226034146e+04,3.658139725258446884e+00
1.063802804409585951e+04,3.658139727638276550e+00
1.063802806593137575e+04,3.658139730018111990e+00
1.063802808776689199e+04,3.658139732397953647e+00
1.063802810960241004e+04,3.658139734777801522e+00
1.063802813143792628e+04,3.658139737157655613e+00
1.063802815327344251e+04,3.658139739537514590e+00
1.063802817510896057e+04,3.658139741917380672e+00
1.063802819694447680e+04,3.658139744297252083e+00
1.063802821877999486e+04,3.658139746677129711e+00
1.063802824061551109e+04,3.658139749057013557e+00
1.063802826245102733e+04,3.658139751436902731e+00
1.063802828428654539e+04,3.658139753816799011e+00
1.063802830612206162e+04,3.658139756196700176e+00
1.063802832795757786e+04,3.658139758576608003e+00
1.063802834979309591e+04,3.658139760956521602e+00
1.063802837162861215e+04,3.658139763336441419e+00
1.063802839346412838e+04,3.658139765716366121e+00
1.063802841529964644e+04,3.658139768096297928e+00
1.063802843713516268e+04,3.658139770476235064e+00
1.063802845897067891e+04,3.658139772856178418e+00
1.063802848080619697e+04,3.658139775236128433e+00
1.063802850264171320e+04,3.658139777616084221e+00
1.063802852447723126e+04,3.658139779996045338e+00
1.063802854631274749e+04,3.658139782376012228e+00
1.063802856814826373e+04,3.658139784755985779e+00
1.063802858998378179e+04,3.658139787135965992e+00
1.063802861181929802e+04,3.658139789515950646e+00
1.063802863365481426e+04,3.658139791895941961e+00
1.063802865549033231e+04,3.658139794275939050e+00
1.063802867732584855e+04,3.658139796655942799e+00
1.063802869916136478e+04,3.658139799035951878e+00
1.063802872099688284e+04,3.658139801415967618e+00
1.063802874283239908e+04,3.658139803795988243e+00
1.063802876466791531e+04,3.658139806176015529e+00
1.063802878650343337e+04,3.658139808556049033e+00
1.063802880833894960e+04,3.658139810936088310e+00
1.063802883017446766e+04,3.658139813316133360e+00
1.063802885200998389e+04,3.658139815696184627e+00
1.063802887384550013e+04,3.658139818076241223e+00
1.063802889568101818e+04,3.658139820456304925e+00
1.063802891751653442e+04,3.658139822836373511e+00
1.063802893935205066e+04,3.658139825216448315e+00
1.063802896118756871e+04,3.658139827596529781e+00
1.063802898302308495e+04,3.658139829976616131e+00
1.063802900485860118e+04,3.658139832356709142e+00
1.063802902669411924e+04,3.658139834736808815e+00
1.063802904852963547e+04,3.658139837116913817e+00
1.063802907036515171e+04,3.658139839497024592e+00
1.063802909220066977e+04,3.658139841877140697e+00
1.063802911403618600e+04,3.658139844257263906e+00
1.063802913587170406e+04,3.658139846637392445e+00
1.063802915770722029e+04,3.658139849017527645e+00
1.063802917954273653e+04,3.658139851397667730e+00
1.063802920137825458e+04,3.658139853777814920e+00
1.063802922321377082e+04,3.658139856157966996e+00
1.063802924504928706e+04,3.658139858538125733e+00
1.063802926688480511e+04,3.658139860918290243e+00
1.063802928872032135e+04,3.658139863298460970e+00
1.063802931055583758e+04,3.658139865678637470e+00
1.063802933239135564e+04,3.658139868058819744e+00
1.063802935422687187e+04,3.658139870439007790e+00
