Time (BJD_TBD - 2450000), F_star + F_c (mJy)
9.889738090277649462e+03,3.449250334682401053e+00
9.889738107156652404e+03,3.449250347429746455e+00
9.889738124035655346e+03,3.449250360175653451e+00
9.889738140914658288e+03,3.449250372920122043e+00
9.889738157793661230e+03,3.449250385663151341e+00
9.889738174672662353e+03,3.449250398404740903e+00
9.889738191551665295e+03,3.449250411144892503e+00
9.889738208430668237e+03,3.449250423883605254e+00
9.889738225309671179e+03,3.449250436620879157e+00
9.889738242188674121e+03,3.449250449356713766e+00
9.889738259067677063e+03,3.449250462091110414e+00
9.889738275946680005e+03,3.449250474824067325e+00
9.889738292825682947e+03,3.449250487555585387e+00
9.889738309704684070e+03,3.449250500285663268e+00
9.889738326583687012e+03,3.449250513014302744e+00
9.889738343462689954e+03,3.449250525741503814e+00
9.889738360341692896e+03,3.449250538467265592e+00
9.889738377220695838e+03,3.449250551191588077e+00
9.889738394099698780e+03,3.449250563914471268e+00
9.889738410978701722e+03,3.449250576635915611e+00
9.889738427857704664e+03,3.449250589355920660e+00
9.889738444736705787e+03,3.449250602074485528e+00
9.889738461615708729e+03,3.449250614791611991e+00
9.889738478494711671e+03,3.449250627507299161e+00
9.889738495373714613e+03,3.449250640221547037e+00
9.889738512252717555e+03,3.449250652934355177e+00
9.889738529131720497e+03,3.449250665645724911e+00
9.889738546010723439e+03,3.449250678355654465e+00
9.889738562889726381e+03,3.449250691064144725e+00
9.889738579768727504e+03,3.449250703771194360e+00
9.889738596647730446e+03,3.449250716476806478e+00
9.889738613526733388e+03,3.449250729180978414e+00
9.889738630405736330e+03,3.449250741883711058e+00
9.889738647284739272e+03,3.449250754585003964e+00
9.889738664163742214e+03,3.449250767284857577e+00
9.889738681042745156e+03,3.449250779983271897e+00
9.889738697921748098e+03,3.449250792680246036e+00
9.889738714800749221e+03,3.449250805375779105e+00
9.889738731679752163e+03,3.449250818069874214e+00
9.889738748558755105e+03,3.449250830762530029e+00
9.889738765437758047e+03,3.449250843453745219e+00
9.889738782316760989e+03,3.449250856143521116e+00
9.889738799195763931e+03,3.449250868831858163e+00
9.889738816074766873e+03,3.449250881518754142e+00
9.889738832953769816e+03,3.449250894204210827e+00
9.889738849832770939e+03,3.449250906888226886e+00
9.889738866711773881e+03,3.449250919570803653e+00
9.889738883590776823e+03,3.449250932251940238e+00
9.889738900469779765e+03,3.449250944931637974e+00
9.889738917348782707e+03,3.449250957609895529e+00
9.889738934227785649e+03,3.449250970286712459e+00
9.889738951106788591e+03,3.449250982962090095e+00
9.889738967985791533e+03,3.449250995636027550e+00
9.889738984864792656e+03,3.449251008308523936e+00
9.889739001743795598e+03,3.449251020979580584e+00
9.889739018622798540e+03,3.449251033649198384e+00
9.889739035501801482e+03,3.449251046317375557e+00
9.889739052380804424e+03,3.449251058984112994e+00
9.889739069259807366e+03,3.449251071649410250e+00
9.889739086138810308e+03,3.449251084313266436e+00
9.889739103017813250e+03,3.449251096975683328e+00
9.889739119896814373e+03,3.449251109636658263e+00
9.889739136775817315e+03,3.449251122296194350e+00
9.889739153654820257e+03,3.449251134954290698e+00
9.889739170533823199e+03,3.449251147610945978e+00
9.889739187412826141e+03,3.449251160266161520e+00
9.889739204291829083e+03,3.449251172919936437e+00
9.889739221170832025e+03,3.449251185572271172e+00
9.889739238049834967e+03,3.449251198223165282e+00
9.889739254928836090e+03,3.449251210872617879e+00
9.889739271807839032e+03,3.449251223520632070e+00
9.889739288686841974e+03,3.449251236167204748e+00
9.889739305565844916e+03,3.449251248812337245e+00
9.889739322444847858e+03,3.449251261456030004e+00
9.889739339323850800e+03,3.449251274098280806e+00
9.889739356202853742e+03,3.449251286739091871e+00
9.889739373081856684e+03,3.449251299378462310e+00
9.889739389960857807e+03,3.449251312016391235e+00
9.889739406839860749e+03,3.449251324652879980e+00
9.889739423718863691e+03,3.449251337287928987e+00
9.889739440597866633e+03,3.449251349921536480e+00
9.889739457476869575e+03,3.449251362553703792e+00
9.889739474355872517e+03,3.449251375184430479e+00
9.889739491234875459e+03,3.449251387813716097e+00
9.889739508113878401e+03,3.449251400441561533e+00
9.889739524992879524e+03,3.449251413067964123e+00
9.889739541871882466e+03,3.449251425692926976e+00
9.889739558750885408e+03,3.449251438316450091e+00
9.889739575629888350e+03,3.449251450938531249e+00
9.889739592508891292e+03,3.449251463559172670e+00
9.889739609387894234e+03,3.449251476178372577e+00
9.889739626266897176e+03,3.449251488796131859e+00
9.889739643145900118e+03,3.449251501412449183e+00
9.889739660024901241e+03,3.449251514027325438e+00
9.889739676903904183e+03,3.449251526640760623e+00
9.889739693782907125e+03,3.449251539252756071e+00
