Time (BJD_TBD - 2450000), F_star + F_g (mJy)
9.880038437500130385e+03,2.739416598000224301e+00
9.880038456059855889e+03,2.739416599463141644e+00
9.880038474619583212e+03,2.739416600926056322e+00
9.880038493179308716e+03,2.739416602388968336e+00
9.880038511739036039e+03,2.739416603851878129e+00
9.880038530298761543e+03,2.739416605314786146e+00
9.880038548858488866e+03,2.739416606777691499e+00
9.880038567418214370e+03,2.739416608240594631e+00
9.880038585977941693e+03,2.739416609703495986e+00
9.880038604537667197e+03,2.739416611166394677e+00
9.880038623097394520e+03,2.739416612629291592e+00
9.880038641657120024e+03,2.739416614092185842e+00
9.880038660216847347e+03,2.739416615555077872e+00
9.880038678776572851e+03,2.739416617017967681e+00
9.880038697336298355e+03,2.739416618480855270e+00
9.880038715896025678e+03,2.739416619943741082e+00
9.880038734455751182e+03,2.739416621406623786e+00
9.880038753015478505e+03,2.739416622869504714e+00
9.880038771575204009e+03,2.739416624332383421e+00
9.880038790134931332e+03,2.739416625795259463e+00
9.880038808694656836e+03,2.739416627258133285e+00
9.880038827254384159e+03,2.739416628721005331e+00
9.880038845814109663e+03,2.739416630183875156e+00
9.880038864373836986e+03,2.739416631646742317e+00
9.880038882933562491e+03,2.739416633109607258e+00
9.880038901493289814e+03,2.739416634572469977e+00
9.880038920053015318e+03,2.739416636035330477e+00
9.880038938612740822e+03,2.739416637498189200e+00
9.880038957172468145e+03,2.739416638961045702e+00
9.880038975732193649e+03,2.739416640423899540e+00
9.880038994291920972e+03,2.739416641886750714e+00
9.880039012851646476e+03,2.739416643349600111e+00
9.880039031411373799e+03,2.739416644812447288e+00
9.880039049971099303e+03,2.739416646275292244e+00
9.880039068530826626e+03,2.739416647738134536e+00
9.880039087090552130e+03,2.739416649200974607e+00
9.880039105650279453e+03,2.739416650663812902e+00
9.880039124210004957e+03,2.739416652126648977e+00
9.880039142769732280e+03,2.739416653589481943e+00
9.880039161329457784e+03,2.739416655052313576e+00
9.880039179889183288e+03,2.739416656515142545e+00
9.880039198448910611e+03,2.739416657977969294e+00
9.880039217008636115e+03,2.739416659440793822e+00
9.880039235568363438e+03,2.739416660903616130e+00
9.880039254128088942e+03,2.739416662366436661e+00
9.880039272687816265e+03,2.739416663829254528e+00
9.880039291247541769e+03,2.739416665292070174e+00
9.880039309807269092e+03,2.739416666754883156e+00
9.880039328366994596e+03,2.739416668217694362e+00
