Time (BJD_TBD - 2450000), F_star + F_f (mJy)
1.013184277777792886e+04,2.739419660366764209e+00
1.013184279854968190e+04,2.739419663102552249e+00
1.013184281932143494e+04,2.739419665838341622e+00
1.013184284009318799e+04,2.739419668574132327e+00
1.013184286086494103e+04,2.739419671309924365e+00
1.013184288163669407e+04,2.739419674045718178e+00
1.013184290240844712e+04,2.739419676781513768e+00
1.013184292318020016e+04,2.739419679517310691e+00
1.013184294395195320e+04,2.739419682253109389e+00
1.013184296472370625e+04,2.739419684988909864e+00
1.013184298549545929e+04,2.739419687724711672e+00
1.013184300626721233e+04,2.739419690460514811e+00
1.013184302703896537e+04,2.739419693196320171e+00
1.013184304781071842e+04,2.739419695932125975e+00
1.013184306858247146e+04,2.739419698667934444e+00
1.013184308935422450e+04,2.739419701403744245e+00
1.013184311012597936e+04,2.739419704139555378e+00
1.013184313089773241e+04,2.739419706875368288e+00
1.013184315166948545e+04,2.739419709611182530e+00
1.013184317244123849e+04,2.739419712346998548e+00
1.013184319321299154e+04,2.739419715082815898e+00
1.013184321398474458e+04,2.739419717818634581e+00
1.013184323475649762e+04,2.739419720554455040e+00
1.013184325552825067e+04,2.739419723290277719e+00
1.013184327630000371e+04,2.739419726026101287e+00
1.013184329707175675e+04,2.739419728761926631e+00
1.013184331784350979e+04,2.739419731497753308e+00
1.013184333861526284e+04,2.739419734233581760e+00
1.013184335938701588e+04,2.739419736969411545e+00
1.013184338015876892e+04,2.739419739705243106e+00
1.013184340093052197e+04,2.739419742441076444e+00
1.013184342170227501e+04,2.739419745176911114e+00
1.013184344247402805e+04,2.739419747912747560e+00
1.013184346324578109e+04,2.739419750648584895e+00
1.013184348401753414e+04,2.739419753384424450e+00
1.013184350478928718e+04,2.739419756120265337e+00
1.013184352556104022e+04,2.739419758856107556e+00
1.013184354633279327e+04,2.739419761591951996e+00
1.013184356710454631e+04,2.739419764327797324e+00
1.013184358787629935e+04,2.739419767063644873e+00
1.013184360864805240e+04,2.739419769799493309e+00
1.013184362941980544e+04,2.739419772535343967e+00
1.013184365019155848e+04,2.739419775271195512e+00
1.013184367096331152e+04,2.739419778007048834e+00
1.013184369173506457e+04,2.739419780742903487e+00
