Time (BJD_TBD - 2450000), F_d/F_star (ppm)
9.917309675925876945e+03,1.052958847505174056e+01
9.917309697571559809e+03,1.052813126671969712e+01
9.917309719217242673e+03,1.052667415329096023e+01
9.917309740862925537e+03,1.052521713476713572e+01
9.917309762508608401e+03,1.052376021114990579e+01
9.917309784154293084e+03,1.052230338231847639e+01
9.917309805799975948e+03,1.052084664851934548e+01
9.917309827445658811e+03,1.051939000963171722e+01
9.917309849091341675e+03,1.051793346565722231e+01
9.917309870737024539e+03,1.051647701659754119e+01
9.917309892382707403e+03,1.051502066245430633e+01
9.917309914028390267e+03,1.051356440322912178e+01
9.917309935674073131e+03,1.051210823892366975e+01
9.917309957319757814e+03,1.051065216941723257e+01
9.917309978965440678e+03,1.050919619495615898e+01
9.917310000611123542e+03,1.050774031541972597e+01
9.917310022256806405e+03,1.050628453080958735e+01
9.917310043902489269e+03,1.050482884112739157e+01
9.917310065548172133e+03,1.050337324637476755e+01
9.917310087193854997e+03,1.050191774655335486e+01
9.917310108839537861e+03,1.050046234166477355e+01
9.917310130485222544e+03,1.049900703158842852e+01
9.917310152130905408e+03,1.049755181657051217e+01
9.917310173776588272e+03,1.049609669649038679e+01
9.917310195422271136e+03,1.049464167134965109e+01
9.917310217067954000e+03,1.049318674115000860e+01
9.917310238713636863e+03,1.049173190589306692e+01
9.917310260359319727e+03,1.049027716558046563e+01
9.917310282005002591e+03,1.048882252021383188e+01
9.917310303650687274e+03,1.048736796967260787e+01
9.917310325296370138e+03,1.048591351420289541e+01
9.917310346942053002e+03,1.048445915368408343e+01
9.917310368587735866e+03,1.048300488811780085e+01
9.917310390233418730e+03,1.048155071750571743e+01
9.917310411879101594e+03,1.048009664184947276e+01
9.917310433524784457e+03,1.047864266115068865e+01
9.917310455170467321e+03,1.047718877541098870e+01
9.917310476816152004e+03,1.047573498450988971e+01
9.917310498461834868e+03,1.047428128869335850e+01
9.917310520107517732e+03,1.047282768784084617e+01
9.917310541753200596e+03,1.047137418195397807e+01
9.917310563398883460e+03,1.046992077103442931e+01
9.917310585044566324e+03,1.046846745508383592e+01
9.917310606690249188e+03,1.046701423410381082e+01
9.917310628335932051e+03,1.046556110809602025e+01
9.917310649981616734e+03,1.046410807693995793e+01
9.917310671627299598e+03,1.046265514088153026e+01
9.917310693272982462e+03,1.046120229980023630e+01
9.917310714918665326e+03,1.045974955369771742e+01
9.917310736564348190e+03,1.045829690257559186e+01
9.917310758210031054e+03,1.045684434643554361e+01
9.917310779855713918e+03,1.045539188527918739e+01
9.917310801501396782e+03,1.045393951910815389e+01
9.917310823147079645e+03,1.045248724792408446e+01
9.917310844792764328e+03,1.045103507160658296e+01
9.917310866438447192e+03,1.044958299040136929e+01
9.917310888084130056e+03,1.044813100418804730e+01
9.917310909729812920e+03,1.044667911296823881e+01
9.917310931375495784e+03,1.044522731674355853e+01
9.917310953021178648e+03,1.044377561551570111e+01
9.917310974666861512e+03,1.044232400928627413e+01
9.917310996312544376e+03,1.044087249805690654e+01
9.917311017958229058e+03,1.043942108170725724e+01
9.917311039603911922e+03,1.043796976048294844e+01
9.917311061249594786e+03,1.043651853426362131e+01
9.917311082895277650e+03,1.043506740305090119e+01
9.917311104540960514e+03,1.043361636684641702e+01
9.917311126186643378e+03,1.043216542565183325e+01
9.917311147832326242e+03,1.043071457946878589e+01
9.917311169478009106e+03,1.042926382829888610e+01
9.917311191123693789e+03,1.042781317202189406e+01
9.917311212769376652e+03,1.042636261088321525e+01
9.917311234415059516e+03,1.042491214476262407e+01
9.917311256060742380e+03,1.042346177366174764e+01
9.917311277706425244e+03,1.042201149758218293e+01
9.917311299352108108e+03,1.042056131652561568e+01
9.917311320997790972e+03,1.041911123049366061e+01
9.917311342643473836e+03,1.041766123948795908e+01
9.917311364289158519e+03,1.041621134338829613e+01
9.917311385934841383e+03,1.041476154243996888e+01
9.917311407580524246e+03,1.041331183652282455e+01
9.917311429226207110e+03,1.041186222563847252e+01
9.917311450871889974e+03,1.041041270978852928e+01
9.917311472517572838e+03,1.040896328897463619e+01
9.917311494163255702e+03,1.040751396319844524e+01
9.917311515808938566e+03,1.040606473246159247e+01
9.917311537454623249e+03,1.040461559664391622e+01
9.917311559100306113e+03,1.040316655599059814e+01
9.917311580745988977e+03,1.040171761038152987e+01
9.917311602391671840e+03,1.040026875981832966e+01
9.917311624037354704e+03,1.039882000430262465e+01
9.917311645683037568e+03,1.039737134383603490e+01
9.917311667328720432e+03,1.039592277842023194e+01
9.917311688974403296e+03,1.039447430805682338e+01
9.917311710620087979e+03,1.039302593262573104e+01
9.917311732265770843e+03,1.039157765237203002e+01
9.917311753911453707e+03,1.039012946717561370e+01
9.917311775557136571e+03,1.038868137703815009e+01
9.917311797202819434e+03,1.038723338196124679e+01
9.917311818848502298e+03,1.038578548194652562e+01
9.917311840494185162e+03,1.038433767699566701e+01
9.917311862139868026e+03,1.038288996711025725e+01
9.917311883785550890e+03,1.038144235229195722e+01
9.917311905431235573e+03,1.037999483242074028e+01
9.917311927076918437e+03,1.037854740774151807e+01
9.917311948722601301e+03,1.037710007813431368e+01
9.917311970368284165e+03,1.037565284360073647e+01
9.917311992013967028e+03,1.037420570414241716e+01
9.917312013659649892e+03,1.037275865976097045e+01
9.917312035305332756e+03,1.037131171045807143e+01
9.917312056951015620e+03,1.036986485623532772e+01
9.917312078596700303e+03,1.036841809697278372e+01
9.917312100242383167e+03,1.036697143291523560e+01
9.917312121888066031e+03,1.036552486394276151e+01
9.917312143533748895e+03,1.036407839005695841e+01
9.917312165179431759e+03,1.036263201125947830e+01
9.917312186825114622e+03,1.036118572755192702e+01
9.917312208470797486e+03,1.035973953893596544e+01
9.917312230116480350e+03,1.035829344541321539e+01
9.917312251762165033e+03,1.035684744686378345e+01
9.917312273407847897e+03,1.035540154353234854e+01
9.917312295053530761e+03,1.035395573529900126e+01
9.917312316699213625e+03,1.035251002216539007e+01
9.917312338344896489e+03,1.035106440413314388e+01
9.917312359990579353e+03,1.034961888120387385e+01
9.917312381636262216e+03,1.034817345337923733e+01
9.917312403281945080e+03,1.034672812066086500e+01
9.917312424927629763e+03,1.034528288292892029e+01
9.917312446573312627e+03,1.034383774042792226e+01
9.917312468218995491e+03,1.034239269303808761e+01
9.917312489864678355e+03,1.034094774076102219e+01
9.917312511510361219e+03,1.033950288359835668e+01
9.917312533156044083e+03,1.033805812155173065e+01
9.917312554801726947e+03,1.033661345462273218e+01
9.917312576447409810e+03,1.033516888281305235e+01
9.917312598093094493e+03,1.033372440600290609e+01
9.917312619738777357e+03,1.033228002443669880e+01
9.917312641384460221e+03,1.033083573799465604e+01
