Time (BJD_TBD - 2450000), F_f/F_star (ppm)
1.027292596064833924e+04,9.068253031005319542e+01
1.027292604692779969e+04,9.068138678403401798e+01
1.027292613320726196e+04,9.068024310799741272e+01
1.027292621948672240e+04,9.067909928199554770e+01
1.027292630576618467e+04,9.067795530598415610e+01
1.027292639204564512e+04,9.067681118001547702e+01
1.027292647832510738e+04,9.067566690404517260e+01
1.027292656460456783e+04,9.067452247812552457e+01
1.027292665088403010e+04,9.067337790221219507e+01
1.027292673716349054e+04,9.067223317635743740e+01
1.027292682344295281e+04,9.067108830051692792e+01
1.027292690972241326e+04,9.066994327474296256e+01
1.027292699600187370e+04,9.066879809901533349e+01
1.027292708228133597e+04,9.066765277331386130e+01
1.027292716856079642e+04,9.066650729769084194e+01
1.027292725484025868e+04,9.066536167210190911e+01
1.027292734111971913e+04,9.066421589659937297e+01
1.027292742739918140e+04,9.066306997113888144e+01
1.027292751367864184e+04,9.066192389577270205e+01
1.027292759995810411e+04,9.066077767045652536e+01
1.027292768623756456e+04,9.065963129524266151e+01
1.027292777251702682e+04,9.065848477008668738e+01
1.027292785879648727e+04,9.065733809504095575e+01
1.027292794507594954e+04,9.065619127006112876e+01
1.027292803135540998e+04,9.065504429519948815e+01
1.027292811763487043e+04,9.065389717043584028e+01
1.027292820391433270e+04,9.065274989575000575e+01
1.027292829019379315e+04,9.065160247119430892e+01
1.027292837647325541e+04,9.065045489672434087e+01
1.027292846275271586e+04,9.064930717239251123e+01
1.027292854903217813e+04,9.064815929815435425e+01
1.027292863531163857e+04,9.064701127406226533e+01
1.027292872159110084e+04,9.064586310007184977e+01
1.027292880787056129e+04,9.064471477623544615e+01
1.027292889415002355e+04,9.064356630250864555e+01
1.027292898042948400e+04,9.064241767894390023e+01
1.027292906670894445e+04,9.064126890552087445e+01
1.027292915298840671e+04,9.064011998221944566e+01
1.027292923926786716e+04,9.063897090909195242e+01
1.027292932554732943e+04,9.063782168609397161e+01
1.027292941182678987e+04,9.063667231327795548e+01
1.027292949810625214e+04,9.063552279059939565e+01
1.027292958438571259e+04,9.063437311811075858e+01
1.027292967066517485e+04,9.063322329576753589e+01
1.027292975694463530e+04,9.063207332362223667e+01
1.027292984322409757e+04,9.063092320163033833e+01
1.027292992950355801e+04,9.062977292984429312e+01
1.027293001578302028e+04,9.062862250821963528e+01
1.027293010206248073e+04,9.062747193680883129e+01
1.027293018834194118e+04,9.062632121559165910e+01
1.027293027462140344e+04,9.062517034454778297e+01
1.027293036090086389e+04,9.062401932372976887e+01
1.027293044718032615e+04,9.062286815309306576e+01
1.027293053345978660e+04,9.062171683269016853e+01
1.027293061973924887e+04,9.062056536247656879e+01
1.027293070601870932e+04,9.061941374250480408e+01
1.027293079229817158e+04,9.061826197273029493e+01
1.027293087857763203e+04,9.061711005320556467e+01
1.027293096485709430e+04,9.061595798388610490e+01
1.027293105113655474e+04,9.061480576482442473e+01
