Time (BJD_TBD - 2450000), F_star + F_b (mJy)
1.061386530092591420e+04,2.595534475206199065e+00
1.061386531688121431e+04,2.595534506300104738e+00
1.061386533283651261e+04,2.595534537389172502e+00
1.061386534879181272e+04,2.595534568473410353e+00
1.061386536474711102e+04,2.595534599552810739e+00
1.061386538070241113e+04,2.595534630627379880e+00
1.061386539665770943e+04,2.595534661697111556e+00
1.061386541261300954e+04,2.595534692762011986e+00
1.061386542856830783e+04,2.595534723822074508e+00
1.061386544452360795e+04,2.595534754877305783e+00
1.061386546047890624e+04,2.595534785927698707e+00
1.061386547643420636e+04,2.595534816973260384e+00
1.061386549238950465e+04,2.595534848013983265e+00
1.061386550834480477e+04,2.595534879049874011e+00
1.061386552430010306e+04,2.595534910080926405e+00
1.061386554025540318e+04,2.595534941107145777e+00
1.061386555621070147e+04,2.595534972128526796e+00
1.061386557216600158e+04,2.595535003145075681e+00
1.061386558812129988e+04,2.595535034156783993e+00
1.061386560407659999e+04,2.595535065163660615e+00
1.061386562003189829e+04,2.595535096165697109e+00
1.061386563598719840e+04,2.595535127162901023e+00
1.061386565194249670e+04,2.595535158155264366e+00
1.061386566789779681e+04,2.595535189142795129e+00
1.061386568385309511e+04,2.595535220125485765e+00
1.061386569980839522e+04,2.595535251103342489e+00
1.061386571576369352e+04,2.595535282076358641e+00
1.061386573171899363e+04,2.595535313044541770e+00
1.061386574767429192e+04,2.595535344007883438e+00
1.061386576362959204e+04,2.595535374966391196e+00
1.061386577958489033e+04,2.595535405920057492e+00
1.061386579554019045e+04,2.595535436868890322e+00
1.061386581149549056e+04,2.595535467812885244e+00
1.061386582745078886e+04,2.595535498752038261e+00
1.061386584340608897e+04,2.595535529686356480e+00
1.061386585936138727e+04,2.595535560615833237e+00
1.061386587531668738e+04,2.595535591540474751e+00
1.061386589127198567e+04,2.595535622460274805e+00
1.061386590722728579e+04,2.595535653375238727e+00
1.061386592318258408e+04,2.595535684285360745e+00
1.061386593913788420e+04,2.595535715190647963e+00
1.061386595509318249e+04,2.595535746091091500e+00
1.061386597104848261e+04,2.595535776986700238e+00
1.061386598700378090e+04,2.595535807877465739e+00
1.061386600295908102e+04,2.595535838763395109e+00
1.061386601891437931e+04,2.595535869644481686e+00
1.061386603486967942e+04,2.595535900520731243e+00
1.061386605082497772e+04,2.595535931392138007e+00
1.061386606678027783e+04,2.595535962258708196e+00
1.061386608273557613e+04,2.595535993120434259e+00
1.061386609869087624e+04,2.595536023977323747e+00
1.061386611464617454e+04,2.595536054829369998e+00
1.061386613060147465e+04,2.595536085676577898e+00
1.061386614655677295e+04,2.595536116518942560e+00
1.061386616251207306e+04,2.595536147356469314e+00
1.061386617846737136e+04,2.595536178189151499e+00
1.061386619442267147e+04,2.595536209016995777e+00
1.061386621037796976e+04,2.595536239839995929e+00
1.061386622633326988e+04,2.595536270658158173e+00
1.061386624228856817e+04,2.595536301471474960e+00
1.061386625824386829e+04,2.595536332279953839e+00
1.061386627419916658e+04,2.595536363083587261e+00
1.061386629015446670e+04,2.595536393882382331e+00
1.061386630610976681e+04,2.595536424676335496e+00
1.061386632206506511e+04,2.595536455465442316e+00
1.061386633802036522e+04,2.595536486249710784e+00
1.061386635397566351e+04,2.595536517029132906e+00
1.061386636993096363e+04,2.595536547803716232e+00
1.061386638588626192e+04,2.595536578573452768e+00
1.061386640184156204e+04,2.595536609338350953e+00
1.061386641779686033e+04,2.595536640098401460e+00
1.061386643375216045e+04,2.595536670853613170e+00
1.061386644970745874e+04,2.595536701603977647e+00
1.061386646566275886e+04,2.595536732349501996e+00
1.061386648161805715e+04,2.595536763090179555e+00
1.061386649757335726e+04,2.595536793826016542e+00
1.061386651352865556e+04,2.595536824557006739e+00
1.061386652948395567e+04,2.595536855283156363e+00
1.061386654543925397e+04,2.595536886004457866e+00
1.061386656139455408e+04,2.595536916720918796e+00
1.061386657734985238e+04,2.595536947432532049e+00
1.061386659330515249e+04,2.595536978139303841e+00
1.061386660926045079e+04,2.595537008841227955e+00
1.061386662521575090e+04,2.595537039538310609e+00
1.061386664117104920e+04,2.595537070230544696e+00
1.061386665712634931e+04,2.595537100917937323e+00
1.061386667308164760e+04,2.595537131600481384e+00
1.061386668903694772e+04,2.595537162278183541e+00
1.061386670499224601e+04,2.595537192951036243e+00
1.061386672094754613e+04,2.595537223619047484e+00
1.061386673690284442e+04,2.595537254282209272e+00
1.061386675285814454e+04,2.595537284940529155e+00
1.061386676881344283e+04,2.595537315593998695e+00
1.061386678476874295e+04,2.595537346242625443e+00
1.061386680072404306e+04,2.595537376886407177e+00
1.061386681667934135e+04,2.595537407525337681e+00
1.061386683263464147e+04,2.595537438159425392e+00
1.061386684858993976e+04,2.595537468788663649e+00
1.061386686454523988e+04,2.595537499413057780e+00
1.061386688050053817e+04,2.595537530032602014e+00
1.061386689645583829e+04,2.595537560647302122e+00
1.061386691241113658e+04,2.595537591257151888e+00
1.061386692836643670e+04,2.595537621862157973e+00
1.061386694432173499e+04,2.595537652462312828e+00
1.061386696027703510e+04,2.595537683057623113e+00
1.061386697623233340e+04,2.595537713648082612e+00
1.061386699218763351e+04,2.595537744233697985e+00
1.061386700814293181e+04,2.595537774814460796e+00
1.061386702409823192e+04,2.595537805390379926e+00
1.061386704005353022e+04,2.595537835961447382e+00
1.061386705600883033e+04,2.595537866527669379e+00
1.061386707196412863e+04,2.595537897089038815e+00
1.061386708791942874e+04,2.595537927645563681e+00
1.061386710387472704e+04,2.595537958197236428e+00
1.061386711983002715e+04,2.595537988744063274e+00
1.061386713578532544e+04,2.595538019286037557e+00
1.061386715174062556e+04,2.595538049823165938e+00
1.061386716769592385e+04,2.595538080355441757e+00
1.061386718365122397e+04,2.595538110882871230e+00
1.061386719960652226e+04,2.595538141405448140e+00
1.061386721556182238e+04,2.595538171923178261e+00
1.061386723151712067e+04,2.595538202436054931e+00
1.061386724747242079e+04,2.595538232944085255e+00
1.061386726342771908e+04,2.595538263447261684e+00
1.061386727938301919e+04,2.595538293945591768e+00
1.061386729533831931e+04,2.595538324439070621e+00
1.061386731129361760e+04,2.595538354927696023e+00
1.061386732724891772e+04,2.595538385411474191e+00
1.061386734320421601e+04,2.595538415890397577e+00
1.061386735915951613e+04,2.595538446364474172e+00
1.061386737511481442e+04,2.595538476833695540e+00
1.061386739107011454e+04,2.595538507298069231e+00
1.061386740702541283e+04,2.595538537757588138e+00
1.061386742298071294e+04,2.595538568212259367e+00
1.061386743893601124e+04,2.595538598662074481e+00
1.061386745489131135e+04,2.595538629107041473e+00
1.061386747084660965e+04,2.595538659547153681e+00
1.061386748680190976e+04,2.595538689982417324e+00
1.061386750275720806e+04,2.595538720412824407e+00
1.061386751871250817e+04,2.595538750838383368e+00
1.061386753466780647e+04,2.595538781259086658e+00
1.061386755062310658e+04,2.595538811674940050e+00
1.061386756657840488e+04,2.595538842085937770e+00
1.061386758253370499e+04,2.595538872492086035e+00
1.061386759848900329e+04,2.595538902893377742e+00
1.061386761444430340e+04,2.595538933289819994e+00
1.061386763039960169e+04,2.595538963681405242e+00
1.061386764635490181e+04,2.595538994068140148e+00
1.061386766231020010e+04,2.595539024450018051e+00
1.061386767826550022e+04,2.595539054827046943e+00
1.061386769422079851e+04,2.595539085199217055e+00
1.061386771017609863e+04,2.595539115566537713e+00
1.061386772613139692e+04,2.595539145929000924e+00
1.061386774208669704e+04,2.595539176286612904e+00
