Time (BJD_TBD - 2450000), F_star + F_c (mJy)
1.063802708333311602e+04,3.449203582872145457e+00
1.063802710516863226e+04,3.449203605009045326e+00
1.063802712700415032e+04,3.449203627143688777e+00
1.063802714883966655e+04,3.449203649276072703e+00
1.063802717067518279e+04,3.449203671406199323e+00
1.063802719251070084e+04,3.449203693534069526e+00
1.063802721434621708e+04,3.449203715659679315e+00
1.063802723618173331e+04,3.449203737783031354e+00
1.063802725801725137e+04,3.449203759904126532e+00
1.063802727985276761e+04,3.449203782022961740e+00
1.063802730168828566e+04,3.449203804139540530e+00
1.063802732352380190e+04,3.449203826253858907e+00
1.063802734535931813e+04,3.449203848365919534e+00
1.063802736719483619e+04,3.449203870475721967e+00
1.063802738903035242e+04,3.449203892583264874e+00
1.063802741086586866e+04,3.449203914688548700e+00
1.063802743270138672e+04,3.449203936791575664e+00
1.063802745453690295e+04,3.449203958892341770e+00
1.063802747637241919e+04,3.449203980990849683e+00
1.063802749820793724e+04,3.449204003087099402e+00
1.063802752004345348e+04,3.449204025181089150e+00
1.063802754187896971e+04,3.449204047272818929e+00
1.063802756371448777e+04,3.449204069362291847e+00
1.063802758555000401e+04,3.449204091449502574e+00
1.063802760738552206e+04,3.449204113534456884e+00
1.063802762922103830e+04,3.449204135617149891e+00
1.063802765105655453e+04,3.449204157697582929e+00
1.063802767289207259e+04,3.449204179775758661e+00
1.063802769472758882e+04,3.449204201851672202e+00
1.063802771656310506e+04,3.449204223925326218e+00
1.063802773839862311e+04,3.449204245996722484e+00
1.063802776023413935e+04,3.449204268065857448e+00
1.063802778206965559e+04,3.449204290132731998e+00
1.063802780390517364e+04,3.449204312197347910e+00
1.063802782574068988e+04,3.449204334259702520e+00
1.063802784757620611e+04,3.449204356319797160e+00
1.063802786941172417e+04,3.449204378377633162e+00
1.063802789124724040e+04,3.449204400433207418e+00
1.063802791308275846e+04,3.449204422486522148e+00
1.063802793491827470e+04,3.449204444537574688e+00
1.063802795675379093e+04,3.449204466586367701e+00
1.063802797858930899e+04,3.449204488632901633e+00
1.063802800042482522e+04,3.449204510677172930e+00
1.063802802226034146e+04,3.449204532719182925e+00
1.063802804409585951e+04,3.449204554758934727e+00
1.063802806593137575e+04,3.449204576796423893e+00
1.063802808776689199e+04,3.449204598831652202e+00
1.063802810960241004e+04,3.449204620864620097e+00
1.063802813143792628e+04,3.449204642895326245e+00
1.063802815327344251e+04,3.449204664923771091e+00
1.063802817510896057e+04,3.449204686949956855e+00
1.063802819694447680e+04,3.449204708973878653e+00
1.063802821877999486e+04,3.449204730995541368e+00
1.063802824061551109e+04,3.449204753014941449e+00
1.063802826245102733e+04,3.449204775032078896e+00
1.063802828428654539e+04,3.449204797046957705e+00
1.063802830612206162e+04,3.449204819059572547e+00
1.063802832795757786e+04,3.449204841069925198e+00
1.063802834979309591e+04,3.449204863078018768e+00
1.063802837162861215e+04,3.449204885083847927e+00
1.063802839346412838e+04,3.449204907087415339e+00
1.063802841529964644e+04,3.449204929088722338e+00
