Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
1.027292596064833924e+04,3.863466461070764524e+00
1.027292604692779969e+04,3.863465816362435135e+00
1.027292613320726196e+04,3.863465171660237729e+00
1.027292621948672240e+04,3.863464526964254020e+00
1.027292630576618467e+04,3.863463882274537298e+00
1.027292639204564512e+04,3.863463237591172827e+00
1.027292647832510738e+04,3.863462592914206795e+00
1.027292656460456783e+04,3.863461948243738675e+00
1.027292665088403010e+04,3.863461303579800443e+00
1.027292673716349054e+04,3.863460658922495128e+00
1.027292682344295281e+04,3.863460014271858256e+00
1.027292690972241326e+04,3.863459369627989304e+00
1.027292699600187370e+04,3.863458724990945115e+00
1.027292708228133597e+04,3.863458080360775426e+00
1.027292716856079642e+04,3.863457435737579715e+00
1.027292725484025868e+04,3.863456791121393508e+00
1.027292734111971913e+04,3.863456146512323386e+00
1.027292742739918140e+04,3.863455501910397771e+00
1.027292751367864184e+04,3.863454857315719693e+00
1.027292759995810411e+04,3.863454212728328230e+00
1.027292768623756456e+04,3.863453568148319306e+00
1.027292777251702682e+04,3.863452923575739106e+00
1.027292785879648727e+04,3.863452279010672896e+00
1.027292794507594954e+04,3.863451634453173966e+00
1.027292803135540998e+04,3.863450989903324029e+00
1.027292811763487043e+04,3.863450345361190585e+00
1.027292820391433270e+04,3.863449700826819821e+00
1.027292829019379315e+04,3.863449056300311213e+00
1.027292837647325541e+04,3.863448411781707392e+00
1.027292846275271586e+04,3.863447767271097177e+00
1.027292854903217813e+04,3.863447122768530306e+00
1.027292863531163857e+04,3.863446478274102702e+00
1.027292872159110084e+04,3.863445833787846340e+00
1.027292880787056129e+04,3.863445189309860694e+00
1.027292889415002355e+04,3.863444544840188399e+00
1.027292898042948400e+04,3.863443900378921825e+00
1.027292906670894445e+04,3.863443255926132025e+00
1.027292915298840671e+04,3.863442611481840316e+00
1.027292923926786716e+04,3.863441967046174597e+00
1.027292932554732943e+04,3.863441322619163287e+00
1.027292941182678987e+04,3.863440678200898759e+00
1.027292949810625214e+04,3.863440033791423645e+00
1.027292958438571259e+04,3.863439389390844525e+00
1.027292967066517485e+04,3.863438744999189822e+00
1.027292975694463530e+04,3.863438100616551907e+00
1.027292984322409757e+04,3.863437456242980517e+00
1.027292992950355801e+04,3.863436811878575128e+00
1.027293001578302028e+04,3.863436167523371267e+00
1.027293010206248073e+04,3.863435523177461306e+00
1.027293018834194118e+04,3.863434878840902087e+00
1.027293027462140344e+04,3.863434234513746901e+00
1.027293036090086389e+04,3.863433590196095224e+00
1.027293044718032615e+04,3.863432945887993242e+00
1.027293053345978660e+04,3.863432301589519113e+00
1.027293061973924887e+04,3.863431657300729682e+00
1.027293070601870932e+04,3.863431013021713767e+00
1.027293079229817158e+04,3.863430368752510446e+00
1.027293087857763203e+04,3.863429724493229855e+00
1.027293096485709430e+04,3.863429080243893310e+00
1.027293105113655474e+04,3.863428436004603839e+00
1.027293113741601519e+04,3.863427791775418285e+00
1.027293122369547746e+04,3.863427147556400598e+00
1.027293130997493790e+04,3.863426503347625385e+00
1.027293139625440017e+04,3.863425859149145936e+00
1.027293148253386062e+04,3.863425214961054621e+00
1.027293156881332288e+04,3.863424570783401180e+00
1.027293165509278333e+04,3.863423926616267323e+00
1.027293174137224560e+04,3.863423282459699237e+00
1.027293182765170604e+04,3.863422638313792845e+00
1.027293191393116831e+04,3.863421994178594332e+00
1.027293200021062876e+04,3.863421350054196068e+00
1.027293208649008920e+04,3.863420705940647792e+00
1.027293217276955147e+04,3.863420061838009900e+00
1.027293225904901192e+04,3.863419417746374762e+00
1.027293234532847418e+04,3.863418773665781458e+00
1.027293243160793463e+04,3.863418129596333017e+00
1.027293251788739690e+04,3.863417485538068519e+00
1.027293260416685735e+04,3.863416841491073228e+00
1.027293269044631961e+04,3.863416197455400436e+00
1.027293277672578006e+04,3.863415553431142513e+00
1.027293286300524233e+04,3.863414909418334986e+00
1.027293294928470277e+04,3.863414265417080884e+00
1.027293303556416504e+04,3.863413621427408629e+00
1.027293312184362549e+04,3.863412977449431907e+00
1.027293320812308593e+04,3.863412333483189798e+00
1.027293329440254820e+04,3.863411689528742698e+00
1.027293338068200865e+04,3.863411045586193637e+00
1.027293346696147091e+04,3.863410401655574589e+00
1.027293355324093136e+04,3.863409757736977923e+00
1.027293363952039363e+04,3.863409113830449826e+00
1.027293372579985407e+04,3.863408469936082668e+00
1.027293381207931634e+04,3.863407826053922633e+00
1.027293389835877679e+04,3.863407182184065647e+00
1.027293398463823905e+04,3.863406538326547235e+00
1.027293407091769950e+04,3.863405894481463321e+00
1.027293415719715995e+04,3.863405250648874301e+00
1.027293424347662221e+04,3.863404606828826360e+00
1.027293432975608266e+04,3.863403963021422527e+00
1.027293441603554493e+04,3.863403319226694776e+00
1.027293450231500537e+04,3.863402675444742584e+00
1.027293458859446764e+04,3.863402031675615689e+00
1.027293467487392809e+04,3.863401387919399355e+00
1.027293476115339035e+04,3.863400744176132662e+00
1.027293484743285080e+04,3.863400100445922192e+00
1.027293493371231307e+04,3.863399456728799919e+00
1.027293501999177352e+04,3.863398813024865319e+00
1.027293510627123396e+04,3.863398169334161025e+00
1.027293519255069623e+04,3.863397525656758091e+00
1.027293527883015668e+04,3.863396881992745335e+00
1.027293536510961894e+04,3.863396238342168942e+00
1.027293545138907939e+04,3.863395594705114178e+00
1.027293553766854166e+04,3.863394951081627227e+00
1.027293562394800210e+04,3.863394307471800460e+00
1.027293571022746437e+04,3.863393663875680062e+00
1.027293579650692482e+04,3.863393020293354851e+00
1.027293588278638708e+04,3.863392376724871013e+00
1.027293596906584753e+04,3.863391733170320919e+00
1.027293605534530980e+04,3.863391089629754305e+00
1.027293614162477024e+04,3.863390446103249332e+00
1.027293622790423069e+04,3.863389802590873501e+00
1.027293631418369296e+04,3.863389159092680103e+00
1.027293640046315340e+04,3.863388515608761509e+00
1.027293648674261567e+04,3.863387872139153245e+00
1.027293657302207612e+04,3.863387228683961894e+00
1.027293665930153838e+04,3.863386585243222981e+00
1.027293674558099883e+04,3.863385941817032432e+00
1.027293683186046110e+04,3.863385298405429324e+00
1.027293691813992154e+04,3.863384655008509583e+00
1.027293700441938381e+04,3.863384011626312287e+00
1.027293709069884426e+04,3.863383368258936912e+00
1.027293717697830471e+04,3.863382724906433197e+00
1.027293726325776697e+04,3.863382081568865090e+00
1.027293734953722742e+04,3.863381438246310751e+00
1.027293743581668969e+04,3.863380794938830576e+00
1.027293752209615013e+04,3.863380151646506278e+00
1.027293760837561240e+04,3.863379508369387594e+00
1.027293769465507285e+04,3.863378865107556237e+00
1.027293778093453511e+04,3.863378221861065498e+00
1.027293786721399556e+04,3.863377578630007747e+00
1.027293795349345783e+04,3.863376935414422064e+00
1.027293803977291827e+04,3.863376292214404373e+00
1.027293812605238054e+04,3.863375649030000858e+00
1.027293821233184099e+04,3.863375005861296785e+00
1.027293829861130143e+04,3.863374362708352550e+00
1.027293838489076370e+04,3.863373719571217890e+00
1.027293847117022415e+04,3.863373076449992283e+00
1.027293855744968641e+04,3.863372433344718360e+00
1.027293864372914686e+04,3.863371790255488492e+00
1.027293873000860913e+04,3.863371147182341758e+00
1.027293881628806957e+04,3.863370504125374083e+00
1.027293890256753184e+04,3.863369861084628099e+00
1.027293898884699229e+04,3.863369218060203281e+00
1.027293907512645455e+04,3.863368575052128051e+00
1.027293916140591500e+04,3.863367932060505439e+00
1.027293924768537545e+04,3.863367289085392287e+00
1.027293933396483772e+04,3.863366646126838333e+00
