Time (BJD_TBD - 2450000), F_d/F_star (ppm)
9.889738090277649462e+03,1.709886321694130018e+01
9.889738107156652404e+03,1.710003912669322546e+01
9.889738124035655346e+03,1.710121507101441196e+01
9.889738140914658288e+03,1.710239104990408165e+01
9.889738157793661230e+03,1.710356706336141741e+01
9.889738174672662353e+03,1.710474311125886260e+01
9.889738191551665295e+03,1.710591919384910042e+01
9.889738208430668237e+03,1.710709531100457426e+01
9.889738225309671179e+03,1.710827146272449184e+01
9.889738242188674121e+03,1.710944764900803960e+01
9.889738259067677063e+03,1.711062386985441464e+01
9.889738275946680005e+03,1.711180012526280336e+01
9.889738292825682947e+03,1.711297641523240287e+01
9.889738309704684070e+03,1.711415273963564587e+01
9.889738326583687012e+03,1.711532909872524399e+01
9.889738343462689954e+03,1.711650549237363705e+01
9.889738360341692896e+03,1.711768192058001503e+01
9.889738377220695838e+03,1.711885838334357501e+01
9.889738394099698780e+03,1.712003488066350343e+01
9.889738410978701722e+03,1.712121141253898671e+01
9.889738427857704664e+03,1.712238797896924325e+01
9.889738444736705787e+03,1.712356457982663471e+01
9.889738461615708729e+03,1.712474121536397575e+01
9.889738478494711671e+03,1.712591788545365290e+01
9.889738495373714613e+03,1.712709459009485258e+01
9.889738512252717555e+03,1.712827132928678608e+01
9.889738529131720497e+03,1.712944810302862919e+01
9.889738546010723439e+03,1.713062491131957898e+01
9.889738562889726381e+03,1.713180175415883255e+01
9.889738579768727504e+03,1.713297863141874799e+01
9.889738596647730446e+03,1.713415554335218260e+01
9.889738613526733388e+03,1.713533248983149448e+01
9.889738630405736330e+03,1.713650947085588427e+01
9.889738647284739272e+03,1.713768648642453130e+01
9.889738664163742214e+03,1.713886353653665040e+01
9.889738681042745156e+03,1.714004062119139959e+01
9.889738697921748098e+03,1.714121774038801860e+01
9.889738714800749221e+03,1.714239489399880156e+01
9.889738731679752163e+03,1.714357208227666618e+01
9.889738748558755105e+03,1.714474930509395989e+01
9.889738765437758047e+03,1.714592656244986557e+01
9.889738782316760989e+03,1.714710385434358386e+01
9.889738799195763931e+03,1.714828118077430119e+01
9.889738816074766873e+03,1.714945854174121109e+01
9.889738832953769816e+03,1.715063593724350710e+01
9.889738849832770939e+03,1.715181336715349047e+01
9.889738866711773881e+03,1.715299083172413575e+01
9.889738883590776823e+03,1.715416833082773707e+01
9.889738900469779765e+03,1.715534586446349863e+01
9.889738917348782707e+03,1.715652343263060686e+01
9.889738934227785649e+03,1.715770103532825885e+01
9.889738951106788591e+03,1.715887867255563748e+01
9.889738967985791533e+03,1.716005634431194693e+01
9.889738984864792656e+03,1.716123405046945294e+01
9.889739001743795598e+03,1.716241179128119043e+01
9.889739018622798540e+03,1.716358956661942159e+01
9.889739035501801482e+03,1.716476737648335060e+01
9.889739052380804424e+03,1.716594522087216745e+01
9.889739069259807366e+03,1.716712309978506923e+01
9.889739086138810308e+03,1.716830101322123170e+01
9.889739103017813250e+03,1.716947896117986261e+01
9.889739119896814373e+03,1.717065694353319927e+01
9.889739136775817315e+03,1.717183496053433700e+01
9.889739153654820257e+03,1.717301301205550956e+01
9.889739170533823199e+03,1.717419109809590694e+01
9.889739187412826141e+03,1.717536921865474753e+01
9.889739204291829083e+03,1.717654737373119289e+01
9.889739221170832025e+03,1.717772556332444012e+01
9.889739238049834967e+03,1.717890378743370050e+01
9.889739254928836090e+03,1.718008204593116162e+01
9.889739271807839032e+03,1.718126033906999339e+01
9.889739288686841974e+03,1.718243866672240117e+01
9.889739305565844916e+03,1.718361702888757137e+01
9.889739322444847858e+03,1.718479542556470463e+01
9.889739339323850800e+03,1.718597385675299449e+01
9.889739356202853742e+03,1.718715232245161673e+01
9.889739373081856684e+03,1.718833082265978618e+01
9.889739389960857807e+03,1.718950935724966911e+01
9.889739406839860749e+03,1.719068792647447808e+01
9.889739423718863691e+03,1.719186653020640421e+01
9.889739440597866633e+03,1.719304516844462327e+01
9.889739457476869575e+03,1.719422384118833946e+01
9.889739474355872517e+03,1.719540254843673921e+01
9.889739491234875459e+03,1.719658129018902670e+01
9.889739508113878401e+03,1.719776006644437061e+01
9.889739524992879524e+03,1.719893887707494784e+01
9.889739541871882466e+03,1.720011772233401359e+01
9.889739558750885408e+03,1.720129660209370925e+01
9.889739575629888350e+03,1.720247551635324967e+01
9.889739592508891292e+03,1.720365446511182483e+01
9.889739609387894234e+03,1.720483344836861050e+01
9.889739626266897176e+03,1.720601246612280377e+01
9.889739643145900118e+03,1.720719151837360528e+01
9.889739660024901241e+03,1.720837060499313154e+01
9.889739676903904183e+03,1.720954972623470169e+01
9.889739693782907125e+03,1.721072888197045359e+01
9.889739710661910067e+03,1.721190807219956298e+01
9.889739727540913009e+03,1.721308729692124473e+01
9.889739744419915951e+03,1.721426655613466039e+01
9.889739761298918893e+03,1.721544584983903192e+01
9.889739778177921835e+03,1.721662517803352799e+01
9.889739795056922958e+03,1.721780454059025089e+01
9.889739811935925900e+03,1.721898393776258729e+01
9.889739828814928842e+03,1.722016336942262527e+01
9.889739845693931784e+03,1.722134283556956191e+01
9.889739862572934726e+03,1.722252233620258366e+01
9.889739879451937668e+03,1.722370187132088759e+01
9.889739896330940610e+03,1.722488144092366014e+01
9.889739913209943552e+03,1.722606104501009838e+01
9.889739930088944675e+03,1.722724068345226200e+01
9.889739946967947617e+03,1.722842035650358739e+01
9.889739963846950559e+03,1.722960006403615552e+01
9.889739980725953501e+03,1.723077980604913506e+01
9.889739997604956443e+03,1.723195958254175153e+01
9.889740014483959385e+03,1.723313939351316293e+01
9.889740031362962327e+03,1.723431923896256635e+01
9.889740048241965269e+03,1.723549911888916597e+01
9.889740065120966392e+03,1.723667903316498951e+01
9.889740081999969334e+03,1.723785898204354083e+01
9.889740098878972276e+03,1.723903896539685121e+01
9.889740115757975218e+03,1.724021898322411062e+01
9.889740132636978160e+03,1.724139903552451614e+01
9.889740149515981102e+03,1.724257912229725775e+01
9.889740166394984044e+03,1.724375924354152545e+01
9.889740183273986986e+03,1.724493939925649855e+01
9.889740200152988109e+03,1.724611958931419764e+01
9.889740217031991051e+03,1.724729981396817635e+01
9.889740233910993993e+03,1.724848007309044462e+01
9.889740250789996935e+03,1.724966036668018532e+01
9.889740267668999877e+03,1.725084069473659909e+01
9.889740284548002819e+03,1.725202105725886881e+01
9.889740301427005761e+03,1.725320145424618801e+01
9.889740318306008703e+03,1.725438188569774667e+01
9.889740335185009826e+03,1.725556235148551565e+01
9.889740352064012768e+03,1.725674285186313384e+01
9.889740368943015710e+03,1.725792338670255432e+01
9.889740385822018652e+03,1.725910395600297420e+01
9.889740402701021594e+03,1.726028455976358345e+01
9.889740419580024536e+03,1.726146519798357915e+01
9.889740436459027478e+03,1.726264587066215128e+01
9.889740453338030420e+03,1.726382657779848628e+01
9.889740470217031543e+03,1.726500731926451948e+01
9.889740487096034485e+03,1.726618809531395371e+01
