Time (BJD_TBD - 2450000), F_star + F_e (mJy)
1.063802708333311602e+04,2.557640596273362821e+00
1.063802710516863226e+04,2.557640600717430601e+00
1.063802712700415032e+04,2.557640605161547676e+00
1.063802714883966655e+04,2.557640609605714488e+00
1.063802717067518279e+04,2.557640614049930150e+00
1.063802719251070084e+04,2.557640618494195994e+00
1.063802721434621708e+04,2.557640622938511576e+00
1.063802723618173331e+04,2.557640627382876009e+00
1.063802725801725137e+04,2.557640631827291067e+00
1.063802727985276761e+04,2.557640636271755419e+00
1.063802730168828566e+04,2.557640640716269065e+00
1.063802732352380190e+04,2.557640645160832005e+00
1.063802734535931813e+04,2.557640649605445127e+00
1.063802736719483619e+04,2.557640654050107987e+00
1.063802738903035242e+04,2.557640658494819697e+00
1.063802741086586866e+04,2.557640662939581144e+00
1.063802743270138672e+04,2.557640667384392330e+00
1.063802745453690295e+04,2.557640671829252810e+00
1.063802747637241919e+04,2.557640676274163027e+00
1.063802749820793724e+04,2.557640680719123427e+00
1.063802752004345348e+04,2.557640685164132677e+00
1.063802754187896971e+04,2.557640689609191664e+00
1.063802756371448777e+04,2.557640694054300390e+00
1.063802758555000401e+04,2.557640698499457965e+00
1.063802760738552206e+04,2.557640702944665723e+00
1.063802762922103830e+04,2.557640707389922774e+00
1.063802765105655453e+04,2.557640711835229563e+00
1.063802767289207259e+04,2.557640716280586535e+00
1.063802769472758882e+04,2.557640720725991912e+00
1.063802771656310506e+04,2.557640725171447027e+00
1.063802773839862311e+04,2.557640729616952324e+00
1.063802776023413935e+04,2.557640734062506471e+00
1.063802778206965559e+04,2.557640738508110356e+00
1.063802780390517364e+04,2.557640742953763979e+00
1.063802782574068988e+04,2.557640747399466896e+00
1.063802784757620611e+04,2.557640751845219551e+00
1.063802786941172417e+04,2.557640756291021944e+00
1.063802789124724040e+04,2.557640760736872743e+00
1.063802791308275846e+04,2.557640765182774611e+00
1.063802793491827470e+04,2.557640769628724886e+00
1.063802795675379093e+04,2.557640774074724899e+00
1.063802797858930899e+04,2.557640778520774649e+00
1.063802800042482522e+04,2.557640782966874138e+00
1.063802802226034146e+04,2.557640787413022476e+00
1.063802804409585951e+04,2.557640791859220553e+00
1.063802806593137575e+04,2.557640796305468367e+00
1.063802808776689199e+04,2.557640800751765475e+00
1.063802810960241004e+04,2.557640805198112322e+00
1.063802813143792628e+04,2.557640809644508018e+00
1.063802815327344251e+04,2.557640814090953896e+00
