Time (BJD_TBD - 2450000), F_d/F_star (ppm)
1.062594821759266779e+04,1.201975527074546335e+01
1.062594823627046208e+04,1.201841743187824463e+01
1.062594825494825454e+04,1.201707966255244564e+01
1.062594827362604883e+04,1.201574196250869342e+01
1.062594829230384312e+04,1.201440433187835843e+01
1.062594831098163559e+04,1.201306677079282714e+01
1.062594832965942987e+04,1.201172927899270704e+01
1.062594834833722416e+04,1.201039185660937747e+01
1.062594836701501663e+04,1.200905450377423556e+01
1.062594838569281092e+04,1.200771722022785859e+01
1.062594840437060520e+04,1.200638000610165612e+01
1.062594842304839767e+04,1.200504286152695421e+01
1.062594844172619196e+04,1.200370578624444207e+01
1.062594846040398625e+04,1.200236878038549015e+01
1.062594847908178053e+04,1.200103184395116784e+01
1.062594849775957300e+04,1.199969497707281363e+01
1.062594851643736729e+04,1.199835817949117001e+01
1.062594853511516158e+04,1.199702145133755415e+01
1.062594855379295404e+04,1.199568479274324595e+01
1.062594857247074833e+04,1.199434820344903407e+01
1.062594859114854262e+04,1.199301168358624281e+01
1.062594860982633509e+04,1.199167523328609342e+01
1.062594862850412937e+04,1.199033885228941365e+01
1.062594864718192366e+04,1.198900254072749760e+01
1.062594866585971613e+04,1.198766629873159673e+01
1.062594868453751042e+04,1.198633012604258319e+01
1.062594870321530470e+04,1.198499402279166404e+01
1.062594872189309717e+04,1.198365798911011382e+01
1.062594874057089146e+04,1.198232202473881358e+01
1.062594875924868575e+04,1.198098612980900235e+01
1.062594877792647821e+04,1.197965030445189427e+01
1.062594879660427250e+04,1.197831454840843968e+01
1.062594881528206679e+04,1.197697886180982962e+01
1.062594883395985926e+04,1.197564324478726228e+01
1.062594885263765354e+04,1.197430769708172527e+01
1.062594887131544783e+04,1.197297221882440432e+01
1.062594888999324030e+04,1.197163681014649228e+01
1.062594890867103459e+04,1.197030147078897144e+01
1.062594892734882887e+04,1.196896620088303109e+01
1.062594894602662316e+04,1.196763100042979922e+01
1.062594896470441563e+04,1.196629586956041891e+01
1.062594898338220992e+04,1.196496080801596129e+01
1.062594900206000420e+04,1.196362581592759611e+01
1.062594902073779667e+04,1.196229089342639362e+01
1.062594903941559096e+04,1.196095604025350845e+01
1.062594905809338525e+04,1.195962125654004815e+01
