Time (BJD_TBD - 2450000), L_total/L_star (ppm)
1.027292596064833924e+04,9.585146552739081471e+02
1.027292604692779969e+04,9.583172296691450356e+02
1.027292613320726196e+04,9.581198071167560784e+02
1.027292621948672240e+04,9.579223876461253440e+02
1.027292630576618467e+04,9.577249712699881457e+02
1.027292639204564512e+04,9.575275580177260508e+02
1.027292647832510738e+04,9.573301479020722127e+02
1.027292656460456783e+04,9.571327409524074028e+02
1.027292665088403010e+04,9.569353371814622733e+02
1.027292673716349054e+04,9.567379366186163452e+02
1.027292682344295281e+04,9.565405392765985653e+02
1.027292690972241326e+04,9.563431451847856124e+02
1.027292699600187370e+04,9.561457543600672579e+02
1.027292708228133597e+04,9.559483668193330459e+02
1.027292716856079642e+04,9.557509825919556761e+02
1.027292725484025868e+04,9.555536016906618215e+02
1.027292734111971913e+04,9.553562241448221357e+02
1.027292742739918140e+04,9.551588499671613590e+02
1.027292751367864184e+04,9.549614791870479849e+02
1.027292759995810411e+04,9.547641118172053893e+02
1.027292768623756456e+04,9.545667478870000195e+02
1.027292777251702682e+04,9.543693874091535463e+02
1.027292785879648727e+04,9.541720304130299155e+02
1.027292794507594954e+04,9.539746769113496612e+02
1.027292803135540998e+04,9.537773269334750239e+02
1.027292811763487043e+04,9.535799804962847475e+02
1.027292820391433270e+04,9.533826376166576893e+02
1.027292829019379315e+04,9.531852983239518835e+02
1.027292837647325541e+04,9.529879626308841125e+02
1.027292846275271586e+04,9.527906305668109326e+02
1.027292854903217813e+04,9.525933021444469659e+02
1.027292863531163857e+04,9.523959773931462678e+02
1.027292872159110084e+04,9.521986563256223235e+02
1.027292880787056129e+04,9.520013389712271419e+02
1.027292889415002355e+04,9.518040253426720483e+02
1.027292898042948400e+04,9.516067154693072325e+02
1.027292906670894445e+04,9.514094093680016613e+02
1.027292915298840671e+04,9.512121070556244149e+02
1.027292923926786716e+04,9.510148085615221589e+02
1.027292932554732943e+04,9.508175138984020123e+02
1.027292941182678987e+04,9.506202230956084804e+02
1.027292949810625214e+04,9.504229361658470907e+02
1.027292958438571259e+04,9.502256531384598475e+02
1.027292967066517485e+04,9.500283740261509138e+02
1.027292975694463530e+04,9.498310988582597929e+02
1.027292984322409757e+04,9.496338276474892837e+02
1.027292992950355801e+04,9.494365604231769566e+02
1.027293001578302028e+04,9.492392971980226548e+02
1.027293010206248073e+04,9.490420380013622434e+02
1.027293018834194118e+04,9.488447828500533205e+02
1.027293027462140344e+04,9.486475317609526883e+02
1.027293036090086389e+04,9.484502847633920055e+02
1.027293044718032615e+04,9.482530418700679320e+02
1.027293053345978660e+04,9.480558031103098529e+02
1.027293061973924887e+04,9.478585684968123815e+02
1.027293070601870932e+04,9.476613380589025155e+02
1.027293079229817158e+04,9.474641118092732768e+02
1.027293087857763203e+04,9.472668897772492755e+02
1.027293096485709430e+04,9.470696719755226241e+02
1.027293105113655474e+04,9.468724584334141809e+02
1.027293113741601519e+04,9.466752491677725629e+02
1.027293122369547746e+04,9.464780441954441130e+02
1.027293130997493790e+04,9.462808435457471887e+02
1.027293139625440017e+04,9.460836472313691274e+02
1.027293148253386062e+04,9.458864552816260129e+02
1.027293156881332288e+04,9.456892677092038184e+02
1.027293165509278333e+04,9.454920845434151033e+02
1.027293174137224560e+04,9.452949057969450450e+02
1.027293182765170604e+04,9.450977314991039293e+02
1.027293191393116831e+04,9.449005616625736366e+02
1.027293200021062876e+04,9.447033963166635431e+02
1.027293208649008920e+04,9.445062354782101011e+02
1.027293217276955147e+04,9.443090791640498765e+02
1.027293225904901192e+04,9.441119274034880391e+02
1.027293234532847418e+04,9.439147802092022630e+02
1.027293243160793463e+04,9.437176376104944211e+02
1.027293251788739690e+04,9.435204996200410505e+02
1.027293260416685735e+04,9.433233662671418642e+02
1.027293269044631961e+04,9.431262375644711256e+02
1.027293277672578006e+04,9.429291135413266147e+02
1.027293286300524233e+04,9.427319942103800940e+02
1.027293294928470277e+04,9.425348796009275247e+02
1.027293303556416504e+04,9.423377697256381680e+02
1.027293312184362549e+04,9.421406646138055976e+02
1.027293320812308593e+04,9.419435642822531918e+02
1.027293329440254820e+04,9.417464687478051246e+02
1.027293338068200865e+04,9.415493780397497403e+02
1.027293346696147091e+04,9.413522921707532305e+02
1.027293355324093136e+04,9.411552111701014383e+02
1.027293363952039363e+04,9.409581350504587363e+02
1.027293372579985407e+04,9.407610638411083528e+02
1.027293381207931634e+04,9.405639975547132963e+02
1.027293389835877679e+04,9.403669362205536117e+02
1.027293398463823905e+04,9.401698798512908297e+02
1.027293407091769950e+04,9.399728284762022668e+02
1.027293415719715995e+04,9.397757821121016377e+02
1.027293424347662221e+04,9.395787407758014069e+02
1.027293432975608266e+04,9.393817044965754803e+02
1.027293441603554493e+04,9.391846732870802725e+02
1.027293450231500537e+04,9.389876471765873021e+02
1.027293458859446764e+04,9.387906261777510508e+02
1.027293467487392809e+04,9.385936103198398541e+02
1.027293476115339035e+04,9.383965996155064886e+02
1.027293484743285080e+04,9.381995940940169021e+02
1.027293493371231307e+04,9.380025937680220522e+02
1.027293501999177352e+04,9.378055986667845900e+02
1.027293510627123396e+04,9.376086088071078848e+02
1.027293519255069623e+04,9.374116242057917816e+02
1.027293527883015668e+04,9.372146448920965440e+02
1.027293536510961894e+04,9.370176708786677864e+02
1.027293545138907939e+04,9.368207021947622479e+02
1.027293553766854166e+04,9.366237388530237240e+02
1.027293562394800210e+04,9.364267808827063391e+02
1.027293571022746437e+04,9.362298282964524105e+02
1.027293579650692482e+04,9.360328811235127660e+02
1.027293588278638708e+04,9.358359393765283585e+02
1.027293596906584753e+04,9.356390030847469461e+02
1.027293605534530980e+04,9.354420722608073220e+02
1.027293614162477024e+04,9.352451469339544019e+02
1.027293622790423069e+04,9.350482271209773444e+02
1.027293631418369296e+04,9.348513128386630342e+02
1.027293640046315340e+04,9.346544041162534313e+02
1.027293648674261567e+04,9.344575009663817582e+02
1.027293657302207612e+04,9.342606034182867916e+02
1.027293665930153838e+04,9.340637114846001623e+02
1.027293674558099883e+04,9.338668251945576912e+02
1.027293683186046110e+04,9.336699445607890766e+02
1.027293691813992154e+04,9.334730696125274108e+02
1.027293700441938381e+04,9.332762003624002318e+02
1.027293709069884426e+04,9.330793368396381311e+02
1.027293717697830471e+04,9.328824790610168520e+02
1.027293726325776697e+04,9.326856270433128202e+02
1.027293734953722742e+04,9.324887808157512836e+02
1.027293743581668969e+04,9.322919403909553466e+02
1.027293752209615013e+04,9.320951057981478698e+02
1.027293760837561240e+04,9.318982770499499111e+02
1.027293769465507285e+04,9.317014541755812616e+02
1.027293778093453511e+04,9.315046371876621834e+02
1.027293786721399556e+04,9.313078261154076927e+02
1.027293795349345783e+04,9.311110209714362327e+02
1.027293803977291827e+04,9.309142217849612280e+02
1.027293812605238054e+04,9.307174285685988480e+02
1.027293821233184099e+04,9.305206413515594477e+02
1.027293829861130143e+04,9.303238601506049008e+02
1.027293838489076370e+04,9.301270849824974221e+02
1.027293847117022415e+04,9.299303158764428190e+02
