Time (BJD_TBD - 2450000), F_f/F_star (ppm)
9.882460428240709007e+03,2.088551205951212353e+01
9.882460446256400246e+03,2.088599527563389557e+01
9.882460464272089666e+03,2.088647849571808379e+01
9.882460482287780906e+03,2.088696171986218175e+01
9.882460500303470326e+03,2.088744494796856443e+01
9.882460518319161565e+03,2.088792818013470409e+01
9.882460536334850985e+03,2.088841141626297571e+01
9.882460554350542225e+03,2.088889465645086574e+01
9.882460572366233464e+03,2.088937790064952793e+01
9.882460590381922884e+03,2.088986114881009470e+01
9.882460608397614124e+03,2.089034440103006673e+01
9.882460626413303544e+03,2.089082765721178703e+01
9.882460644428994783e+03,2.089131091745277402e+01
9.882460662444684203e+03,2.089179418165537783e+01
9.882460680460375443e+03,2.089227744991709557e+01
9.882460698476066682e+03,2.089276072218907032e+01
9.882460716491756102e+03,2.089324399842242030e+01
9.882460734507447341e+03,2.089372727871468527e+01
9.882460752523136762e+03,2.089421056296818691e+01
9.882460770538828001e+03,2.089469385128043655e+01
9.882460788554517421e+03,2.089517714355378075e+01
9.882460806570208661e+03,2.089566043988574862e+01
9.882460824585899900e+03,2.089614374022744414e+01
9.882460842601589320e+03,2.089662704453002107e+01
9.882460860617280559e+03,2.089711035289098717e+01
9.882460878632969980e+03,2.089759366521267836e+01
9.882460896648661219e+03,2.089807698159261662e+01
9.882460914664350639e+03,2.089856030193314496e+01
9.882460932680041878e+03,2.089904362633176405e+01
9.882460950695733118e+03,2.089952695473962052e+01
9.882460968711422538e+03,2.090001028710783615e+01
9.882460986727113777e+03,2.090049362353392937e+01
9.882461004742803198e+03,2.090097696392022897e+01
9.882461022758494437e+03,2.090146030836427471e+01
9.882461040774183857e+03,2.090194365676839183e+01
9.882461058789875096e+03,2.090242700923008812e+01
9.882461076805566336e+03,2.090291036570051375e+01
9.882461094821255756e+03,2.090339372613078339e+01
9.882461112836946995e+03,2.090387709061842259e+01
9.882461130852636416e+03,2.090436045906576368e+01
9.882461148868327655e+03,2.090484383157033577e+01
9.882461166884017075e+03,2.090532720803445343e+01
9.882461184899708314e+03,2.090581058855565644e+01
9.882461202915399554e+03,2.090629397308507365e+01
9.882461220931088974e+03,2.090677736157381972e+01
9.882461238946780213e+03,2.090726075411942730e+01
9.882461256962469633e+03,2.090774415062421454e+01
9.882461274978160873e+03,2.090822755118573184e+01
9.882461292993850293e+03,2.090871095570629024e+01
9.882461311009541532e+03,2.090919436428341527e+01
9.882461329025232772e+03,2.090967777686823936e+01
9.882461347040922192e+03,2.091016119341187363e+01
9.882461365056613431e+03,2.091064461401187202e+01
9.882461383072302851e+03,2.091112803857053848e+01
9.882461401087994091e+03,2.091161146718541630e+01
9.882461419103683511e+03,2.091209489975881652e+01
9.882461437119374750e+03,2.091257833638828600e+01
9.882461455135065989e+03,2.091306177702493940e+01
9.882461473150755410e+03,2.091354522161988427e+01
9.882461491166446649e+03,2.091402867027069234e+01
9.882461509182136069e+03,2.091451212287965333e+01
9.882461527197827309e+03,2.091499557954431054e+01
9.882461545213516729e+03,2.091547904016697501e+01
