Time (BJD_TBD - 2450000), F_star + F_e (mJy)
1.013335255787055939e+04,3.658413915644819880e+00
1.013335257878931770e+04,3.658413917330582965e+00
1.013335259970807601e+04,3.658413919016254567e+00
1.013335262062683432e+04,3.658413920701834687e+00
1.013335264154559445e+04,3.658413922387323325e+00
1.013335266246435276e+04,3.658413924072720480e+00
1.013335268338311107e+04,3.658413925758025265e+00
1.013335270430186938e+04,3.658413927443239455e+00
1.013335272522062769e+04,3.658413929128361719e+00
1.013335274613938600e+04,3.658413930813392057e+00
1.013335276705814431e+04,3.658413932498331800e+00
1.013335278797690262e+04,3.658413934183179617e+00
1.013335280889566275e+04,3.658413935867935507e+00
1.013335282981442106e+04,3.658413937552600359e+00
1.013335285073317937e+04,3.658413939237173729e+00
1.013335287165193768e+04,3.658413940921655172e+00
1.013335289257069599e+04,3.658413942606044689e+00
1.013335291348945429e+04,3.658413944290343611e+00
1.013335293440821260e+04,3.658413945974550607e+00
1.013335295532697091e+04,3.658413947658666565e+00
1.013335297624573104e+04,3.658413949342690596e+00
1.013335299716448935e+04,3.658413951026622701e+00
1.013335301808324766e+04,3.658413952710463324e+00
1.013335303900200597e+04,3.658413954394212908e+00
1.013335305992076428e+04,3.658413956077870122e+00
1.013335308083952259e+04,3.658413957761436741e+00
1.013335310175828090e+04,3.658413959444910990e+00
1.013335312267703921e+04,3.658413961128294645e+00
1.013335314359579934e+04,3.658413962811585929e+00
1.013335316451455765e+04,3.658413964494786619e+00
1.013335318543331596e+04,3.658413966177895382e+00
1.013335320635207427e+04,3.658413967860912219e+00
1.013335322727083258e+04,3.658413969543837574e+00
1.013335324818959089e+04,3.658413971226671002e+00
1.013335326910834920e+04,3.658413972909413392e+00
1.013335329002710751e+04,3.658413974592064744e+00
1.013335331094586763e+04,3.658413976274623725e+00
1.013335333186462594e+04,3.658413977957091667e+00
1.013335335278338425e+04,3.658413979639467684e+00
1.013335337370214256e+04,3.658413981321751773e+00
1.013335339462090087e+04,3.658413983003945269e+00
1.013335341553965918e+04,3.658413984686046838e+00
1.013335343645841749e+04,3.658413986368056481e+00
1.013335345737717762e+04,3.658413988049975529e+00
1.013335347829593593e+04,3.658413989731801763e+00
1.013335349921469424e+04,3.658413991413536959e+00
1.013335352013345255e+04,3.658413993095181116e+00
1.013335354105221086e+04,3.658413994776732903e+00
1.013335356197096917e+04,3.658413996458193651e+00
1.013335358288972748e+04,3.658413998139562473e+00
1.013335360380848579e+04,3.658413999820840701e+00
1.013335362472724591e+04,3.658414001502026558e+00
1.013335364564600422e+04,3.658414003183120933e+00
1.013335366656476253e+04,3.658414004864123825e+00
1.013335368748352084e+04,3.658414006545034791e+00
1.013335370840227915e+04,3.658414008225854275e+00
1.013335372932103746e+04,3.658414009906582720e+00
1.013335375023979577e+04,3.658414011587218795e+00
1.013335377115855408e+04,3.658414013267764275e+00
1.013335379207731421e+04,3.658414014948217829e+00
1.013335381299607252e+04,3.658414016628579457e+00
1.013335383391483083e+04,3.658414018308850046e+00
1.013335385483358914e+04,3.658414019989028265e+00
1.013335387575234745e+04,3.658414021669115446e+00
1.013335389667110576e+04,3.658414023349111144e+00
1.013335391758986407e+04,3.658414025029015360e+00
1.013335393850862238e+04,3.658414026708827205e+00
1.013335395942738251e+04,3.658414028388548456e+00
1.013335398034614082e+04,3.658414030068178224e+00
1.013335400126489913e+04,3.658414031747715622e+00
1.013335402218365743e+04,3.658414033427161982e+00
1.013335404310241574e+04,3.658414035106516415e+00
1.013335406402117405e+04,3.658414036785779366e+00
1.013335408493993236e+04,3.658414038464951279e+00
1.013335410585869067e+04,3.658414040144030377e+00
1.013335412677745080e+04,3.658414041823018437e+00
1.013335414769620911e+04,3.658414043501915902e+00
1.013335416861496742e+04,3.658414045180720553e+00
1.013335418953372573e+04,3.658414046859434166e+00
1.013335421045248404e+04,3.658414048538056296e+00
1.013335423137124235e+04,3.658414050216586499e+00
1.013335425229000066e+04,3.658414051895025665e+00
1.013335427320876079e+04,3.658414053573372016e+00
1.013335429412751910e+04,3.658414055251627772e+00
1.013335431504627741e+04,3.658414056929792491e+00
1.013335433596503572e+04,3.658414058607864394e+00
1.013335435688379403e+04,3.658414060285845704e+00
1.013335437780255234e+04,3.658414061963735087e+00
1.013335439872131064e+04,3.658414063641532543e+00
1.013335441964006895e+04,3.658414065319238073e+00
1.013335444055882908e+04,3.658414066996853009e+00
1.013335446147758739e+04,3.658414068674376018e+00
1.013335448239634570e+04,3.658414070351807101e+00
1.013335450331510401e+04,3.658414072029146258e+00
1.013335452423386232e+04,3.658414073706394820e+00
1.013335454515262063e+04,3.658414075383551456e+00
1.013335456607137894e+04,3.658414077060616609e+00
1.013335458699013725e+04,3.658414078737589392e+00
1.013335460790889738e+04,3.658414080414471581e+00
1.013335462882765569e+04,3.658414082091261843e+00
1.013335464974641400e+04,3.658414083767959735e+00
1.013335467066517231e+04,3.658414085444567476e+00
1.013335469158393062e+04,3.658414087121082403e+00
1.013335471250268893e+04,3.658414088797506292e+00
1.013335473342144724e+04,3.658414090473838698e+00
1.013335475434020555e+04,3.658414092150079178e+00
1.013335477525896567e+04,3.658414093826227731e+00
1.013335479617772398e+04,3.658414095502285246e+00
1.013335481709648229e+04,3.658414097178250390e+00
1.013335483801524060e+04,3.658414098854124497e+00
1.013335485893399891e+04,3.658414100529907564e+00
1.013335487985275722e+04,3.658414102205598262e+00
1.013335490077151553e+04,3.658414103881197921e+00
1.013335492169027384e+04,3.658414105556704765e+00
1.013335494260903397e+04,3.658414107232121903e+00
1.013335496352779228e+04,3.658414108907445783e+00
1.013335498444655059e+04,3.658414110582678624e+00
1.013335500536530890e+04,3.658414112257819983e+00
1.013335502628406721e+04,3.658414113932869416e+00
1.013335504720282552e+04,3.658414115607827366e+00
1.013335506812158383e+04,3.658414117282693834e+00
1.013335508904034396e+04,3.658414118957468819e+00
1.013335510995910226e+04,3.658414120632152322e+00
1.013335513087786057e+04,3.658414122306743899e+00
1.013335515179661888e+04,3.658414123981243549e+00
1.013335517271537719e+04,3.658414125655651716e+00
1.013335519363413550e+04,3.658414127329968846e+00
1.013335521455289381e+04,3.658414129004193160e+00
1.013335523547165212e+04,3.658414130678326881e+00
1.013335525639041225e+04,3.658414132352369119e+00
1.013335527730917056e+04,3.658414134026318987e+00
1.013335529822792887e+04,3.658414135700177372e+00
1.013335531914668718e+04,3.658414137373944719e+00
1.013335534006544549e+04,3.658414139047620139e+00
1.013335536098420380e+04,3.658414140721203633e+00
1.013335538190296211e+04,3.658414142394696089e+00
1.013335540282172042e+04,3.658414144068096174e+00
1.013335542374048055e+04,3.658414145741405221e+00
1.013335544465923886e+04,3.658414147414622786e+00
1.013335546557799717e+04,3.658414149087747980e+00
1.013335548649675547e+04,3.658414150760781691e+00
