Time (BJD_TBD - 2450000), F_star + F_g (mJy)
9.889738090277649462e+03,3.658013714592566856e+00
9.889738107156652404e+03,3.658013714990478782e+00
9.889738124035655346e+03,3.658013715388399145e+00
9.889738140914658288e+03,3.658013715786327946e+00
9.889738157793661230e+03,3.658013716184265629e+00
9.889738174672662353e+03,3.658013716582212194e+00
9.889738191551665295e+03,3.658013716980166752e+00
9.889738208430668237e+03,3.658013717378129304e+00
9.889738225309671179e+03,3.658013717776101181e+00
9.889738242188674121e+03,3.658013718174081053e+00
9.889738259067677063e+03,3.658013718572069806e+00
9.889738275946680005e+03,3.658013718970066552e+00
9.889738292825682947e+03,3.658013719368072625e+00
9.889738309704684070e+03,3.658013719766086247e+00
9.889738326583687012e+03,3.658013720164109195e+00
9.889738343462689954e+03,3.658013720562140136e+00
9.889738360341692896e+03,3.658013720960180404e+00
9.889738377220695838e+03,3.658013721358228221e+00
9.889738394099698780e+03,3.658013721756284475e+00
9.889738410978701722e+03,3.658013722154349612e+00
9.889738427857704664e+03,3.658013722552423630e+00
9.889738444736705787e+03,3.658013722950506086e+00
9.889738461615708729e+03,3.658013723348596091e+00
9.889738478494711671e+03,3.658013723746695423e+00
9.889738495373714613e+03,3.658013724144802747e+00
9.889738512252717555e+03,3.658013724542918954e+00
9.889738529131720497e+03,3.658013724941044487e+00
9.889738546010723439e+03,3.658013725339176681e+00
9.889738562889726381e+03,3.658013725737319088e+00
9.889738579768727504e+03,3.658013726135468602e+00
9.889738596647730446e+03,3.658013726533628329e+00
9.889738613526733388e+03,3.658013726931794718e+00
9.889738630405736330e+03,3.658013727329971321e+00
9.889738647284739272e+03,3.658013727728155029e+00
9.889738664163742214e+03,3.658013728126347619e+00
9.889738681042745156e+03,3.658013728524549091e+00
9.889738697921748098e+03,3.658013728922759000e+00
9.889738714800749221e+03,3.658013729320976459e+00
9.889738731679752163e+03,3.658013729719203244e+00
9.889738748558755105e+03,3.658013730117438911e+00
9.889738765437758047e+03,3.658013730515683015e+00
9.889738782316760989e+03,3.658013730913934669e+00
9.889738799195763931e+03,3.658013731312195649e+00
9.889738816074766873e+03,3.658013731710465510e+00
9.889738832953769816e+03,3.658013732108742477e+00
9.889738849832770939e+03,3.658013732507029658e+00
9.889738866711773881e+03,3.658013732905323501e+00
9.889738883590776823e+03,3.658013733303627557e+00
9.889738900469779765e+03,3.658013733701938719e+00
9.889738917348782707e+03,3.658013734100259651e+00
9.889738934227785649e+03,3.658013734498588132e+00
9.889738951106788591e+03,3.658013734896925495e+00
9.889738967985791533e+03,3.658013735295271296e+00
9.889738984864792656e+03,3.658013735693625978e+00
9.889739001743795598e+03,3.658013736091989099e+00
9.889739018622798540e+03,3.658013736490360213e+00
9.889739035501801482e+03,3.658013736888739764e+00
9.889739052380804424e+03,3.658013737287128198e+00
9.889739069259807366e+03,3.658013737685525513e+00
9.889739086138810308e+03,3.658013738083930377e+00
9.889739103017813250e+03,3.658013738482344568e+00
9.889739119896814373e+03,3.658013738880767196e+00
9.889739136775817315e+03,3.658013739279197818e+00
9.889739153654820257e+03,3.658013739677637322e+00
9.889739170533823199e+03,3.658013740076084819e+00
9.889739187412826141e+03,3.658013740474541642e+00
9.889739204291829083e+03,3.658013740873006459e+00
9.889739221170832025e+03,3.658013741271480157e+00
9.889739238049834967e+03,3.658013741669961849e+00
9.889739254928836090e+03,3.658013742068451535e+00
9.889739271807839032e+03,3.658013742466950546e+00
9.889739288686841974e+03,3.658013742865458440e+00
9.889739305565844916e+03,3.658013743263974327e+00
9.889739322444847858e+03,3.658013743662499095e+00
9.889739339323850800e+03,3.658013744061032302e+00
9.889739356202853742e+03,3.658013744459573058e+00
9.889739373081856684e+03,3.658013744858123140e+00
9.889739389960857807e+03,3.658013745256681215e+00
9.889739406839860749e+03,3.658013745655248616e+00
9.889739423718863691e+03,3.658013746053823567e+00
9.889739440597866633e+03,3.658013746452407844e+00
9.889739457476869575e+03,3.658013746851001002e+00
9.889739474355872517e+03,3.658013747249601266e+00
9.889739491234875459e+03,3.658013747648210856e+00
9.889739508113878401e+03,3.658013748046828884e+00
9.889739524992879524e+03,3.658013748445455349e+00
9.889739541871882466e+03,3.658013748844090696e+00
9.889739558750885408e+03,3.658013749242734036e+00
9.889739575629888350e+03,3.658013749641386259e+00
9.889739592508891292e+03,3.658013750040046919e+00
9.889739609387894234e+03,3.658013750438715572e+00
9.889739626266897176e+03,3.658013750837393108e+00
9.889739643145900118e+03,3.658013751236078637e+00
9.889739660024901241e+03,3.658013751634773492e+00
9.889739676903904183e+03,3.658013752033476784e+00
9.889739693782907125e+03,3.658013752432188515e+00
9.889739710661910067e+03,3.658013752830908238e+00
9.889739727540913009e+03,3.658013753229637288e+00
9.889739744419915951e+03,3.658013753628373887e+00
9.889739761298918893e+03,3.658013754027119813e+00
9.889739778177921835e+03,3.658013754425873731e+00
9.889739795056922958e+03,3.658013754824635644e+00
9.889739811935925900e+03,3.658013755223407326e+00
9.889739828814928842e+03,3.658013755622186558e+00
9.889739845693931784e+03,3.658013756020974672e+00
9.889739862572934726e+03,3.658013756419771667e+00
9.889739879451937668e+03,3.658013756818576656e+00
9.889739896330940610e+03,3.658013757217389639e+00
9.889739913209943552e+03,3.658013757616211947e+00
9.889739930088944675e+03,3.658013758015043138e+00
9.889739946967947617e+03,3.658013758413882321e+00
9.889739963846950559e+03,3.658013758812729499e+00
9.889739980725953501e+03,3.658013759211585558e+00
9.889739997604956443e+03,3.658013759610450055e+00
9.889740014483959385e+03,3.658013760009323434e+00
9.889740031362962327e+03,3.658013760408204806e+00
9.889740048241965269e+03,3.658013760807095061e+00
9.889740065120966392e+03,3.658013761205993752e+00
9.889740081999969334e+03,3.658013761604900882e+00
9.889740098878972276e+03,3.658013762003816449e+00
9.889740115757975218e+03,3.658013762402740454e+00
9.889740132636978160e+03,3.658013762801672897e+00
9.889740149515981102e+03,3.658013763200614221e+00
9.889740166394984044e+03,3.658013763599563983e+00
9.889740183273986986e+03,3.658013763998521739e+00
9.889740200152988109e+03,3.658013764397488377e+00
9.889740217031991051e+03,3.658013764796464340e+00
9.889740233910993993e+03,3.658013765195446965e+00
9.889740250789996935e+03,3.658013765594439803e+00
9.889740267668999877e+03,3.658013765993440636e+00
9.889740284548002819e+03,3.658013766392449462e+00
9.889740301427005761e+03,3.658013766791467614e+00
9.889740318306008703e+03,3.658013767190493315e+00
9.889740335185009826e+03,3.658013767589527454e+00
9.889740352064012768e+03,3.658013767988571363e+00
9.889740368943015710e+03,3.658013768387622822e+00
9.889740385822018652e+03,3.658013768786682718e+00
9.889740402701021594e+03,3.658013769185751940e+00
9.889740419580024536e+03,3.658013769584829156e+00
9.889740436459027478e+03,3.658013769983914365e+00
9.889740453338030420e+03,3.658013770383008456e+00
9.889740470217031543e+03,3.658013770782111873e+00
9.889740487096034485e+03,3.658013771181222840e+00
9.889740503975037427e+03,3.658013771580342244e+00
9.889740520854040369e+03,3.658013771979470974e+00
9.889740537733043311e+03,3.658013772378607253e+00
9.889740554612046253e+03,3.658013772777752859e+00
9.889740571491049195e+03,3.658013773176906014e+00
9.889740588370052137e+03,3.658013773576068495e+00
9.889740605249053260e+03,3.658013773975239413e+00
9.889740622128056202e+03,3.658013774374417881e+00
9.889740639007059144e+03,3.658013774773606563e+00
9.889740655886062086e+03,3.658013775172802351e+00
9.889740672765065028e+03,3.658013775572007020e+00
9.889740689644067970e+03,3.658013775971220571e+00
9.889740706523070912e+03,3.658013776370442116e+00
9.889740723402073854e+03,3.658013776769672099e+00
9.889740740281074977e+03,3.658013777168910963e+00
9.889740757160077919e+03,3.658013777568157820e+00
9.889740774039080861e+03,3.658013777967413560e+00
9.889740790918083803e+03,3.658013778366677737e+00
9.889740807797086745e+03,3.658013778765950796e+00
9.889740824676089687e+03,3.658013779165232293e+00
9.889740841555092629e+03,3.658013779564521784e+00
9.889740858434095571e+03,3.658013779963819712e+00
9.889740875313096694e+03,3.658013780363126966e+00
9.889740892192099636e+03,3.658013780762441769e+00
9.889740909071102578e+03,3.658013781161765898e+00
9.889740925950105520e+03,3.658013781561098465e+00
9.889740942829108462e+03,3.658013781960438582e+00
9.889740959708111404e+03,3.658013782359788024e+00
9.889740976587114346e+03,3.658013782759145904e+00
9.889740993466117288e+03,3.658013783158512222e+00
9.889741010345118411e+03,3.658013783557886978e+00
9.889741027224121353e+03,3.658013783957270171e+00
9.889741044103124295e+03,3.658013784356661802e+00
9.889741060982127237e+03,3.658013784756062314e+00
9.889741077861130179e+03,3.658013785155470821e+00
9.889741094740133121e+03,3.658013785554888209e+00
9.889741111619136063e+03,3.658013785954314034e+00
9.889741128498139005e+03,3.658013786353748298e+00
9.889741145377140128e+03,3.658013786753190999e+00
9.889741162256143070e+03,3.658013787152642138e+00
9.889741179135146012e+03,3.658013787552102603e+00
9.889741196014148954e+03,3.658013787951570617e+00
9.889741212893151896e+03,3.658013788351047069e+00
9.889741229772154838e+03,3.658013788750532846e+00
9.889741246651157780e+03,3.658013789150026174e+00
9.889741263530160722e+03,3.658013789549528827e+00
9.889741280409161845e+03,3.658013789949039474e+00
9.889741297288164787e+03,3.658013790348558558e+00
