Time (BJD_TBD - 2450000), F_f/F_star (ppm)
1.014093855324061587e+04,4.195263817327533928e+01
1.014093857208740883e+04,4.195324404182705536e+01
1.014093859093419996e+04,4.195384991122478624e+01
1.014093860978099292e+04,4.195445578158540911e+01
1.014093862862778406e+04,4.195506165279183364e+01
1.014093864747457701e+04,4.195566752496092278e+01
1.014093866632136815e+04,4.195627339797565014e+01
1.014093868516816110e+04,4.195687927195282896e+01
1.014093870401495224e+04,4.195748514677543994e+01
1.014093872286174519e+04,4.195809102256031764e+01
1.014093874170853633e+04,4.195869689919040724e+01
1.014093876055532928e+04,4.195930277678257880e+01
1.014093877940212042e+04,4.195990865521975621e+01
1.014093879824891337e+04,4.196051453461880953e+01
1.014093881709570451e+04,4.196112041486266975e+01
1.014093883594249746e+04,4.196172629606821403e+01
1.014093885478928860e+04,4.196233217811835914e+01
1.014093887363608155e+04,4.196293806112998936e+01
1.014093889248287269e+04,4.196354394498602858e+01
1.014093891132966564e+04,4.196414982980333264e+01
1.014093893017645678e+04,4.196475571546485384e+01
1.014093894902324973e+04,4.196536160208744093e+01
1.014093896787004269e+04,4.196596748961252388e+01
1.014093898671683382e+04,4.196657337798151133e+01
1.014093900556362678e+04,4.196717926731128046e+01
1.014093902441041791e+04,4.196778515748474803e+01
1.014093904325721087e+04,4.196839104861879122e+01
1.014093906210400201e+04,4.196899694059634101e+01
1.014093908095079496e+04,4.196960283353426746e+01
1.014093909979758610e+04,4.197020872731549446e+01
1.014093911864437905e+04,4.197081462205690627e+01
1.014093913749117019e+04,4.197142051764141968e+01
1.014093915633796314e+04,4.197202641418589764e+01
1.014093917518475428e+04,4.197263231157328534e+01
1.014093919403154723e+04,4.197323820992043863e+01
1.014093921287833837e+04,4.197384410911030272e+01
1.014093923172513132e+04,4.197445000925973346e+01
1.014093925057192246e+04,4.197505591025166893e+01
1.014093926941871541e+04,4.197566181220297210e+01
1.014093928826550655e+04,4.197626771499660236e+01
1.014093930711229950e+04,4.197687361874936585e+01
1.014093932595909064e+04,4.197747952334425747e+01
1.014093934480588359e+04,4.197808542889811179e+01
