Time (BJD_TBD - 2450000), F_star + F_b (mJy)
9.903683680555783212e+03,3.606243194855990541e+00
9.903683703452748887e+03,3.606243270960713510e+00
9.903683726349714561e+03,3.606243347056974802e+00
9.903683749246680236e+03,3.606243423144772198e+00
9.903683772143645911e+03,3.606243499224107030e+00
9.903683795040611585e+03,3.606243575294977965e+00
9.903683817937577260e+03,3.606243651357383673e+00
9.903683840834542934e+03,3.606243727411324151e+00
9.903683863731508609e+03,3.606243803456798069e+00
9.903683886628474283e+03,3.606243879493805871e+00
9.903683909525439958e+03,3.606243955522345335e+00
9.903683932422405633e+03,3.606244031542416906e+00
9.903683955319371307e+03,3.606244107554019696e+00
9.903683978216336982e+03,3.606244183557152816e+00
9.903684001113302656e+03,3.606244259551815379e+00
9.903684024010268331e+03,3.606244335538006940e+00
9.903684046907234006e+03,3.606244411515727055e+00
9.903684069804199680e+03,3.606244487484975281e+00
9.903684092701163536e+03,3.606244563445743179e+00
9.903684115598129210e+03,3.606244639398044516e+00
9.903684138495094885e+03,3.606244715341870855e+00
9.903684161392060560e+03,3.606244791277222195e+00
9.903684184289026234e+03,3.606244867204098092e+00
9.903684207185991909e+03,3.606244943122496771e+00
9.903684230082957583e+03,3.606245019032418675e+00
9.903684252979923258e+03,3.606245094933862916e+00
9.903684275876888933e+03,3.606245170826828605e+00
9.903684298773854607e+03,3.606245246711313968e+00
9.903684321670820282e+03,3.606245322587320334e+00
9.903684344567785956e+03,3.606245398454845930e+00
9.903684367464751631e+03,3.606245474313890309e+00
9.903684390361717305e+03,3.606245550164452585e+00
9.903684413258682980e+03,3.606245626006532312e+00
9.903684436155648655e+03,3.606245701840128159e+00
9.903684459052614329e+03,3.606245777665240571e+00
9.903684481949580004e+03,3.606245853481867769e+00
9.903684504846545678e+03,3.606245929290009755e+00
9.903684527743511353e+03,3.606246005089665640e+00
9.903684550640477028e+03,3.606246080880834537e+00
9.903684573537442702e+03,3.606246156663516889e+00
9.903684596434408377e+03,3.606246232437709587e+00
9.903684619331374051e+03,3.606246308203414408e+00
9.903684642228339726e+03,3.606246383960628688e+00
9.903684665125305401e+03,3.606246459709353314e+00
9.903684688022271075e+03,3.606246535449587398e+00
9.903684710919236750e+03,3.606246611181329609e+00
9.903684733816202424e+03,3.606246686904579057e+00
9.903684756713168099e+03,3.606246762619335300e+00
9.903684779610133774e+03,3.606246838325598780e+00
9.903684802507099448e+03,3.606246914023367722e+00
9.903684825404065123e+03,3.606246989712641238e+00
9.903684848301030797e+03,3.606247065393418882e+00
9.903684871197996472e+03,3.606247141065700212e+00
9.903684894094960327e+03,3.606247216729479010e+00
9.903684916991926002e+03,3.606247292384765046e+00
9.903684939888891677e+03,3.606247368031552991e+00
9.903684962785857351e+03,3.606247443669842401e+00
9.903684985682823026e+03,3.606247519299631055e+00
9.903685008579788700e+03,3.606247594920919397e+00
9.903685031476754375e+03,3.606247670533706540e+00
9.903685054373720050e+03,3.606247746137992483e+00
9.903685077270685724e+03,3.606247821733775005e+00
9.903685100167651399e+03,3.606247897321054108e+00
9.903685123064617073e+03,3.606247972899830234e+00
9.903685145961582748e+03,3.606248048470100720e+00
9.903685168858548423e+03,3.606248124031866009e+00
9.903685191755514097e+03,3.606248199585126102e+00
9.903685214652479772e+03,3.606248275129878778e+00
9.903685237549445446e+03,3.606248350666123592e+00
9.903685260446411121e+03,3.606248426193861434e+00
9.903685283343376796e+03,3.606248501713089194e+00
9.903685306240342470e+03,3.606248577223809093e+00
9.903685329137308145e+03,3.606248652726017578e+00
9.903685352034273819e+03,3.606248728219715538e+00
9.903685374931239494e+03,3.606248803704902528e+00
9.903685397828205168e+03,3.606248879181576328e+00
9.903685420725170843e+03,3.606248954649738270e+00
9.903685443622136518e+03,3.606249030109385689e+00
9.903685466519102192e+03,3.606249105560519919e+00
9.903685489416067867e+03,3.606249181003138293e+00
9.903685512313033541e+03,3.606249256437241701e+00
9.903685535209999216e+03,3.606249331862827923e+00
9.903685558106964891e+03,3.606249407279897845e+00
9.903685581003930565e+03,3.606249482688450581e+00
9.903685603900896240e+03,3.606249558088484353e+00
9.903685626797861914e+03,3.606249633479999606e+00
9.903685649694827589e+03,3.606249708862994563e+00
9.903685672591793264e+03,3.606249784237468781e+00
9.903685695488757119e+03,3.606249859603416930e+00
9.903685718385722794e+03,3.606249934960848336e+00
9.903685741282688468e+03,3.606250010309758114e+00
9.903685764179654143e+03,3.606250085650144044e+00
9.903685787076619818e+03,3.606250160982007014e+00
9.903685809973585492e+03,3.606250236305344803e+00
9.903685832870551167e+03,3.606250311620157412e+00
9.903685855767516841e+03,3.606250386926444840e+00
9.903685878664482516e+03,3.606250462224205311e+00
9.903685901561448190e+03,3.606250537513438381e+00
9.903685924458413865e+03,3.606250612794143606e+00
9.903685947355379540e+03,3.606250688066320542e+00
9.903685970252345214e+03,3.606250763329967857e+00
9.903685993149310889e+03,3.606250838585085550e+00
9.903686016046276563e+03,3.606250913831672289e+00
9.903686038943242238e+03,3.606250989069727186e+00
9.903686061840207913e+03,3.606251064299250686e+00
9.903686084737173587e+03,3.606251139520241455e+00
9.903686107634139262e+03,3.606251214732699051e+00
9.903686130531104936e+03,3.606251289936622584e+00
9.903686153428070611e+03,3.606251365132010722e+00
9.903686176325036286e+03,3.606251440318864798e+00
9.903686199222001960e+03,3.606251515497181259e+00
9.903686222118967635e+03,3.606251590666961437e+00
9.903686245015933309e+03,3.606251665828204445e+00
9.903686267912898984e+03,3.606251740980909837e+00
9.903686290809864659e+03,3.606251816125075838e+00
9.903686313706830333e+03,3.606251891260701559e+00
9.903686336603796008e+03,3.606251966387788332e+00
9.903686359500761682e+03,3.606252041506333939e+00
9.903686382397727357e+03,3.606252116616337489e+00
9.903686405294693031e+03,3.606252191717798983e+00
9.903686428191658706e+03,3.606252266810717533e+00
9.903686451088624381e+03,3.606252341895092250e+00
9.903686473985590055e+03,3.606252416970923580e+00
9.903686496882553911e+03,3.606252492038203528e+00
9.903686519779519585e+03,3.606252567096943640e+00
9.903686542676485260e+03,3.606252642147137699e+00
9.903686565573450935e+03,3.606252717188784818e+00
9.903686588470416609e+03,3.606252792221884107e+00
9.903686611367382284e+03,3.606252867246435123e+00
9.903686634264347958e+03,3.606252942262436978e+00
9.903686657161313633e+03,3.606253017269888783e+00
9.903686680058279308e+03,3.606253092268790539e+00
9.903686702955244982e+03,3.606253167259141357e+00
9.903686725852210657e+03,3.606253242240940349e+00
9.903686748749176331e+03,3.606253317214187071e+00
9.903686771646142006e+03,3.606253392178879746e+00
9.903686794543107681e+03,3.606253467135020152e+00
9.903686817440073355e+03,3.606253542082604735e+00
9.903686840337039030e+03,3.606253617021635272e+00
9.903686863234004704e+03,3.606253691952109097e+00
9.903686886130970379e+03,3.606253766874027100e+00
9.903686909027936053e+03,3.606253841787387060e+00
9.903686931924901728e+03,3.606253916692189421e+00
9.903686954821867403e+03,3.606253991588433738e+00
9.903686977718833077e+03,3.606254066476118236e+00
9.903687000615798752e+03,3.606254141355243359e+00
9.903687023512764426e+03,3.606254216225807774e+00
9.903687046409730101e+03,3.606254291087811037e+00
9.903687069306695776e+03,3.606254365941252260e+00
9.903687092203661450e+03,3.606254440786130555e+00
9.903687115100627125e+03,3.606254515622445478e+00
9.903687137997592799e+03,3.606254590450197028e+00
9.903687160894558474e+03,3.606254665269383874e+00
9.903687183791524149e+03,3.606254740080004240e+00
9.903687206688489823e+03,3.606254814882059456e+00
9.903687229585455498e+03,3.606254889675548192e+00
9.903687252482421172e+03,3.606254964460469559e+00
9.903687275379386847e+03,3.606255039236822668e+00
9.903687298276350703e+03,3.606255114004600859e+00
9.903687321173316377e+03,3.606255188763816122e+00
9.903687344070282052e+03,3.606255263514460907e+00
9.903687366967247726e+03,3.606255338256535214e+00
9.903687389864213401e+03,3.606255412990037268e+00
9.903687412761179075e+03,3.606255487714968400e+00
9.903687435658144750e+03,3.606255562431326389e+00
9.903687458555110425e+03,3.606255637139110348e+00
9.903687481452076099e+03,3.606255711838320721e+00
9.903687504349041774e+03,3.606255786528955731e+00
9.903687527246007448e+03,3.606255861211015823e+00
9.903687550142973123e+03,3.606255935884499220e+00
9.903687573039938798e+03,3.606256010549405477e+00
9.903687595936904472e+03,3.606256085205735484e+00
9.903687618833870147e+03,3.606256159853486576e+00
9.903687641730835821e+03,3.606256234492658752e+00
9.903687664627801496e+03,3.606256309123251125e+00
9.903687687524767171e+03,3.606256383745263250e+00
9.903687710421732845e+03,3.606256458358694683e+00
9.903687733318698520e+03,3.606256532963544537e+00
9.903687756215664194e+03,3.606256607559812810e+00
9.903687779112629869e+03,3.606256682147497283e+00
9.903687802009595543e+03,3.606256756726597956e+00
9.903687824906561218e+03,3.606256831297114829e+00
9.903687847803526893e+03,3.606256905859046569e+00
9.903687870700492567e+03,3.606256980412392732e+00
9.903687893597458242e+03,3.606257054957152430e+00
9.903687916494423916e+03,3.606257129493324776e+00
9.903687939391389591e+03,3.606257204020910212e+00
9.903687962288355266e+03,3.606257278539906963e+00
9.903687985185320940e+03,3.606257353050314585e+00
9.903688008082286615e+03,3.606257427552132189e+00
9.903688030979252289e+03,3.606257502045359775e+00
9.903688053876217964e+03,3.606257576529996456e+00
9.903688076773183639e+03,3.606257651006041343e+00
9.903688099670147494e+03,3.606257725473488218e+00
9.903688122567113169e+03,3.606257799932347297e+00
9.903688145464078843e+03,3.606257874382612805e+00
9.903688168361044518e+03,3.606257948824283854e+00
9.903688191258010193e+03,3.606258023257360001e+00
9.903688214154975867e+03,3.606258097681839914e+00
9.903688237051941542e+03,3.606258172097724035e+00
9.903688259948907216e+03,3.606258246505010590e+00
9.903688282845872891e+03,3.606258320903699577e+00
9.903688305742838565e+03,3.606258395293789665e+00
9.903688328639804240e+03,3.606258469675281297e+00
9.903688351536769915e+03,3.606258544048172698e+00
9.903688374433735589e+03,3.606258618412463424e+00
9.903688397330701264e+03,3.606258692768153473e+00
9.903688420227666938e+03,3.606258767115241071e+00
9.903688443124632613e+03,3.606258841453726216e+00
9.903688466021598288e+03,3.606258915783608465e+00
9.903688488918563962e+03,3.606258990104886486e+00
9.903688511815529637e+03,3.606259064417560278e+00
9.903688534712495311e+03,3.606259138721628510e+00
9.903688557609460986e+03,3.606259213017091181e+00
9.903688580506426661e+03,3.606259287303947403e+00
9.903688603403392335e+03,3.606259361582195844e+00
9.903688626300358010e+03,3.606259435851836948e+00
9.903688649197323684e+03,3.606259510112869382e+00
