Time (BJD_TBD - 2450000), F_f/F_star (ppm)
1.014093855324061587e+04,6.243945274243897359e+01
1.014093857208740883e+04,6.244035447597589439e+01
1.014093859093419996e+04,6.244125621077196797e+01
1.014093860978099292e+04,6.244215794700113520e+01
1.014093862862778406e+04,6.244305968448913546e+01
1.014093864747457701e+04,6.244396142340990963e+01
1.014093866632136815e+04,6.244486316358926814e+01
1.014093868516816110e+04,6.244576490520107370e+01
1.014093870401495224e+04,6.244666664807116518e+01
1.014093872286174519e+04,6.244756839237343371e+01
1.014093874170853633e+04,6.244847013793365420e+01
1.014093876055532928e+04,6.244937188492576041e+01
1.014093877940212042e+04,6.245027363317552727e+01
1.014093879824891337e+04,6.245117538285688141e+01
1.014093881709570451e+04,6.245207713379559777e+01
1.014093883594249746e+04,6.245297888616561011e+01
1.014093885478928860e+04,6.245388063979267201e+01
1.014093887363608155e+04,6.245478239485074567e+01
1.014093889248287269e+04,6.245568415116557759e+01
1.014093891132966564e+04,6.245658590891108730e+01
1.014093893017645678e+04,6.245748766791307105e+01
1.014093894902324973e+04,6.245838942834544127e+01
1.014093896787004269e+04,6.245929119012102859e+01
1.014093898671683382e+04,6.246019295315262809e+01
1.014093900556362678e+04,6.246109471761418064e+01
1.014093902441041791e+04,6.246199648333144694e+01
1.014093904325721087e+04,6.246289825047836075e+01
1.014093906210400201e+04,6.246380001888070410e+01
1.014093908095079496e+04,6.246470178871238943e+01
1.014093909979758610e+04,6.246560355979919876e+01
1.014093911864437905e+04,6.246650533231508007e+01
1.014093913749117019e+04,6.246740710608577274e+01
1.014093915633796314e+04,6.246830888128521053e+01
1.014093917518475428e+04,6.246921065773917547e+01
1.014093919403154723e+04,6.247011243562160132e+01
1.014093921287833837e+04,6.247101421475824878e+01
1.014093923172513132e+04,6.247191599532305872e+01
1.014093925057192246e+04,6.247281777714179185e+01
1.014093926941871541e+04,6.247371956038838903e+01
1.014093928826550655e+04,6.247462134488863228e+01
1.014093930711229950e+04,6.247552313081639852e+01
1.014093932595909064e+04,6.247642491799752662e+01
1.014093934480588359e+04,6.247732670660590770e+01
1.014093936365267473e+04,6.247822849646733090e+01
1.014093938249946768e+04,6.247913028775571576e+01
1.014093940134626064e+04,6.248003208038386447e+01
1.014093942019305177e+04,6.248093387426460055e+01
1.014093943903984473e+04,6.248183566957186486e+01
1.014093945788663586e+04,6.248273746613140389e+01
1.014093947673342882e+04,6.248363926411716562e+01
1.014093949558021995e+04,6.248454106335493918e+01
1.014093951442701291e+04,6.248544286401859438e+01
1.014093953327380405e+04,6.248634466593394876e+01
1.014093955212059700e+04,6.248724646927492898e+01
1.014093957096738814e+04,6.248814827386730286e+01
1.014093958981418109e+04,6.248905007988501836e+01
1.014093960866097223e+04,6.248995188715381488e+01
1.014093962750776518e+04,6.249085369584762617e+01
1.014093964635455632e+04,6.249175550579224847e+01
1.014093966520134927e+04,6.249265731716158712e+01
1.014093968404814041e+04,6.249355912978141703e+01
1.014093970289493336e+04,6.249446094382568617e+01
1.014093972174172450e+04,6.249536275912014816e+01
1.014093974058851745e+04,6.249626457583875805e+01
1.014093975943530859e+04,6.249716639380724814e+01
1.014093977828210154e+04,6.249806821319955930e+01
1.014093979712889450e+04,6.249897003392852923e+01
1.014093981597568563e+04,6.249987185590693883e+01
1.014093983482247859e+04,6.250077367930876449e+01
1.014093985366926972e+04,6.250167550395971006e+01
1.014093987251606268e+04,6.250257733003375904e+01
1.014093989136285381e+04,6.250347915735665083e+01
1.014093991020964677e+04,6.250438098610234050e+01
1.014093992905643790e+04,6.250528281609658166e+01
1.014093994790323086e+04,6.250618464751331516e+01
1.014093996675002199e+04,6.250708648017830171e+01
1.014093998559681495e+04,6.250798831426550350e+01
1.014094000444360609e+04,6.250889014960063861e+01
1.014094002329039904e+04,6.250979198635765499e+01
1.014094004213719018e+04,6.251069382436236310e+01
1.014094006098398313e+04,6.251159566378863985e+01
1.014094007983077427e+04,6.251249750446230280e+01
1.014094009867756722e+04,6.251339934655725727e+01
1.014094011752435836e+04,6.251430118989925688e+01
1.014094013637115131e+04,6.251520303466227091e+01
1.014094015521794245e+04,6.251610488067203875e+01
1.014094017406473540e+04,6.251700672810252257e+01
1.014094019291152654e+04,6.251790857677946178e+01
