Time (BJD_TBD - 2450000), L_h/L_star (ppm)
1.063802708333311602e+04,2.791800637026177156e+01
1.063802710516863226e+04,2.791797375516144086e+01
1.063802712700415032e+04,2.791794113933144317e+01
1.063802714883966655e+04,2.791790852277722479e+01
1.063802717067518279e+04,2.791787590549605369e+01
1.063802719251070084e+04,2.791784328748522626e+01
1.063802721434621708e+04,2.791781066875017103e+01
1.063802723618173331e+04,2.791777804928818085e+01
1.063802725801725137e+04,2.791774542909654500e+01
1.063802727985276761e+04,2.791771280818068135e+01
1.063802730168828566e+04,2.791768018653516847e+01
1.063802732352380190e+04,2.791764756416544557e+01
1.063802734535931813e+04,2.791761494106878772e+01
1.063802736719483619e+04,2.791758231724249129e+01
1.063802738903035242e+04,2.791754969269198128e+01
1.063802741086586866e+04,2.791751706741454697e+01
1.063802743270138672e+04,2.791748444140747054e+01
1.063802745453690295e+04,2.791745181467619474e+01
1.063802747637241919e+04,2.791741918721799820e+01
1.063802749820793724e+04,2.791738655903016664e+01
1.063802752004345348e+04,2.791735393011813571e+01
1.063802754187896971e+04,2.791732130047919469e+01
1.063802756371448777e+04,2.791728867011061155e+01
1.063802758555000401e+04,2.791725603901784680e+01
1.063802760738552206e+04,2.791722340719545770e+01
1.063802762922103830e+04,2.791719077464886922e+01
1.063802765105655453e+04,2.791715814137538132e+01
1.063802767289207259e+04,2.791712550737226906e+01
1.063802769472758882e+04,2.791709287264497519e+01
1.063802771656310506e+04,2.791706023719078544e+01
1.063802773839862311e+04,2.791702760100697489e+01
1.063802776023413935e+04,2.791699496409898629e+01
1.063802778206965559e+04,2.791696232646409825e+01
1.063802780390517364e+04,2.791692968809959652e+01
1.063802782574068988e+04,2.791689704901092739e+01
1.063802784757620611e+04,2.791686440919536949e+01
1.063802786941172417e+04,2.791683176865021210e+01
1.063802789124724040e+04,2.791679912738088021e+01
1.063802791308275846e+04,2.791676648538194172e+01
1.063802793491827470e+04,2.791673384265883939e+01
1.063802795675379093e+04,2.791670119920885895e+01
1.063802797858930899e+04,2.791666855502928613e+01
1.063802800042482522e+04,2.791663591012554946e+01
1.063802802226034146e+04,2.791660326449493112e+01
1.063802804409585951e+04,2.791657061813472751e+01
1.063802806593137575e+04,2.791653797105036716e+01
1.063802808776689199e+04,2.791650532323914291e+01
1.063802810960241004e+04,2.791647267469832627e+01
1.063802813143792628e+04,2.791644002543336356e+01
1.063802815327344251e+04,2.791640737544152984e+01
1.063802817510896057e+04,2.791637472472011439e+01
1.063802819694447680e+04,2.791634207327455286e+01
