Time (BJD_TBD - 2450000), F_star + F_e (mJy)
1.014093855324061587e+04,3.860472331640933952e+00
1.014093857208740883e+04,3.860472327670336767e+00
1.014093859093419996e+04,3.860472323699705388e+00
1.014093860978099292e+04,3.860472319729039370e+00
1.014093862862778406e+04,3.860472315758340489e+00
1.014093864747457701e+04,3.860472311787606081e+00
1.014093866632136815e+04,3.860472307816838367e+00
1.014093868516816110e+04,3.860472303846035569e+00
1.014093870401495224e+04,3.860472299875199020e+00
1.014093872286174519e+04,3.860472295904327389e+00
1.014093874170853633e+04,3.860472291933422895e+00
1.014093876055532928e+04,3.860472287962483318e+00
1.014093877940212042e+04,3.860472283991509990e+00
1.014093879824891337e+04,3.860472280020502467e+00
1.014093881709570451e+04,3.860472276049460305e+00
1.014093883594249746e+04,3.860472272078383948e+00
1.014093885478928860e+04,3.860472268107273397e+00
1.014093887363608155e+04,3.860472264136129539e+00
1.014093889248287269e+04,3.860472260164950153e+00
1.014093891132966564e+04,3.860472256193736573e+00
1.014093893017645678e+04,3.860472252222489686e+00
1.014093894902324973e+04,3.860472248251208605e+00
1.014093896787004269e+04,3.860472244279892440e+00
1.014093898671683382e+04,3.860472240308543412e+00
1.014093900556362678e+04,3.860472236337158414e+00
1.014093902441041791e+04,3.860472232365740997e+00
1.014093904325721087e+04,3.860472228394288496e+00
1.014093906210400201e+04,3.860472224422801801e+00
1.014093908095079496e+04,3.860472220451281355e+00
1.014093909979758610e+04,3.860472216479725827e+00
1.014093911864437905e+04,3.860472212508136991e+00
1.014093913749117019e+04,3.860472208536513961e+00
1.014093915633796314e+04,3.860472204564856291e+00
1.014093917518475428e+04,3.860472200593164871e+00
1.014093919403154723e+04,3.860472196621438812e+00
1.014093921287833837e+04,3.860472192649678558e+00
1.014093923172513132e+04,3.860472188677884553e+00
1.014093925057192246e+04,3.860472184706055909e+00
1.014093926941871541e+04,3.860472180734193515e+00
1.014093928826550655e+04,3.860472176762296925e+00
1.014093930711229950e+04,3.860472172790365253e+00
1.014093932595909064e+04,3.860472168818400718e+00
1.014093934480588359e+04,3.860472164846401544e+00
1.014093936365267473e+04,3.860472160874367731e+00
1.014093938249946768e+04,3.860472156902299723e+00
1.014093940134626064e+04,3.860472152930198408e+00
1.014093942019305177e+04,3.860472148958062455e+00
1.014093943903984473e+04,3.860472144985891862e+00
1.014093945788663586e+04,3.860472141013688407e+00
1.014093947673342882e+04,3.860472137041449869e+00
1.014093949558021995e+04,3.860472133069176692e+00
1.014093951442701291e+04,3.860472129096870653e+00
1.014093953327380405e+04,3.860472125124529086e+00
1.014093955212059700e+04,3.860472121152154212e+00
1.014093957096738814e+04,3.860472117179745144e+00
1.014093958981418109e+04,3.860472113207301881e+00
1.014093960866097223e+04,3.860472109234824867e+00
1.014093962750776518e+04,3.860472105262312770e+00
1.014093964635455632e+04,3.860472101289767366e+00
1.014093966520134927e+04,3.860472097317186879e+00
1.014093968404814041e+04,3.860472093344572642e+00
1.014093970289493336e+04,3.860472089371924653e+00
1.014093972174172450e+04,3.860472085399242914e+00
1.014093974058851745e+04,3.860472081426526092e+00
1.014093975943530859e+04,3.860472077453775519e+00
1.014093977828210154e+04,3.860472073480990307e+00
1.014093979712889450e+04,3.860472069508171344e+00
