Time (BJD_TBD - 2450000), L_h/L_star (ppm)
9.913946643518749624e+03,3.109889490819678359e-01
9.913946661622412648e+03,3.109709621222566667e-01
9.913946679726073853e+03,3.109529756788193544e-01
9.913946697829736877e+03,3.109349897480435665e-01
9.913946715933398082e+03,3.109170043335449107e-01
9.913946734037061105e+03,3.108990194317061695e-01
9.913946752140722310e+03,3.108810350461461147e-01
9.913946770244385334e+03,3.108630511732506374e-01
9.913946788348046539e+03,3.108450678166324033e-01
9.913946806451709563e+03,3.108270849726803009e-01
9.913946824555372586e+03,3.108091026432014403e-01
9.913946842659033791e+03,3.107911208300029871e-01
9.913946860762696815e+03,3.107731395294707211e-01
9.913946878866358020e+03,3.107551587452219710e-01
9.913946896970021044e+03,3.107371784736394082e-01
9.913946915073682248e+03,3.107191987183419157e-01
9.913946933177345272e+03,3.107012194757138857e-01
9.913946951281006477e+03,3.106832407493693160e-01
9.913946969384669501e+03,3.106652625356973174e-01
9.913946987488332525e+03,3.106472848365048889e-01
9.913947005591993729e+03,3.106293076535960873e-01
9.913947023695656753e+03,3.106113309833629654e-01
9.913947041799317958e+03,3.105933548294165236e-01
9.913947059902980982e+03,3.105753791881458170e-01
9.913947078006642187e+03,3.105574040631618460e-01
9.913947096110305210e+03,3.105394294508551645e-01
9.913947114213966415e+03,3.105214553548383827e-01
9.913947132317629439e+03,3.105034817714988349e-01
9.913947150421292463e+03,3.104855087026454075e-01
9.913947168524953668e+03,3.104675361500833231e-01
9.913947186628616691e+03,3.104495641102002490e-01
9.913947204732277896e+03,3.104315925866101833e-01
9.913947222835940920e+03,3.104136215757022366e-01
9.913947240939602125e+03,3.103956510810888525e-01
9.913947259043265149e+03,3.103776810991560886e-01
9.913947277146926353e+03,3.103597116335210515e-01
9.913947295250589377e+03,3.103417426805681334e-01
9.913947313354252401e+03,3.103237742421076084e-01
9.913947331457913606e+03,3.103058063199432559e-01
9.913947349561576630e+03,3.102878389104657963e-01
9.913947367665237834e+03,3.102698720172861191e-01
9.913947385768900858e+03,3.102519056367948891e-01
9.913947403872562063e+03,3.102339397726031622e-01
9.913947421976225087e+03,3.102159744210997716e-01
9.913947440079888111e+03,3.101980095840919938e-01
9.913947458183549315e+03,3.101800452633866612e-01
9.913947476287212339e+03,3.101620814553715522e-01
9.913947494390873544e+03,3.101441181636589439e-01
9.913947512494536568e+03,3.101261553846395014e-01
9.913947530598197773e+03,3.101081931219243359e-01
9.913947548701860796e+03,3.100902313719022807e-01
9.913947566805522001e+03,3.100722701381860569e-01
9.913947584909185025e+03,3.100543094171646641e-01
9.913947603012848049e+03,3.100363492106451568e-01
9.913947621116509254e+03,3.100183895204329798e-01
9.913947639220172277e+03,3.100004303429187424e-01
9.913947657323833482e+03,3.099824716817103365e-01
9.913947675427496506e+03,3.099645135332030899e-01
9.913947693531157711e+03,3.099465559010047833e-01
9.913947711634820735e+03,3.099285987815075805e-01
9.913947729738481939e+03,3.099106421783193177e-01
9.913947747842144963e+03,3.098926860878339351e-01
9.913947765945807987e+03,3.098747305118566553e-01
9.913947784049469192e+03,3.098567754521900364e-01
9.913947802153132216e+03,3.098388209052276854e-01
9.913947820256793420e+03,3.098208668745806582e-01
9.913947838360456444e+03,3.098029133566378990e-01
9.913947856464117649e+03,3.097849603550089093e-01
9.913947874567780673e+03,3.097670078660890725e-01
9.913947892671441878e+03,3.097490558934828941e-01
9.913947910775104901e+03,3.097311044335874786e-01
9.913947928878767925e+03,3.097131534882034409e-01
9.913947946982429130e+03,3.096952030591378913e-01
9.913947965086092154e+03,3.096772531427846586e-01
9.913947983189753359e+03,3.096593037427482487e-01
9.913948001293416382e+03,3.096413548554242112e-01
9.913948019397077587e+03,3.096234064844201606e-01
9.913948037500740611e+03,3.096054586261299812e-01
9.913948055604401816e+03,3.095875112841599552e-01
9.913948073708064840e+03,3.095695644549053549e-01
9.913948091811727863e+03,3.095516181401700706e-01
9.913948109915389068e+03,3.095336723417581037e-01
9.913948128019052092e+03,3.095157270560647822e-01
9.913948146122713297e+03,3.094977822866930572e-01
9.913948164226376321e+03,3.094798380300416984e-01
9.913948182330037525e+03,3.094618942897151004e-01
9.913948200433700549e+03,3.094439510621087019e-01
9.913948218537361754e+03,3.094260083508287851e-01
9.913948236641024778e+03,3.094080661522706777e-01
9.913948254744687802e+03,3.093901244682366602e-01
9.913948272848349006e+03,3.093721833005323441e-01
9.913948290952012030e+03,3.093542426455513916e-01
9.913948309055673235e+03,3.093363025068984196e-01
9.913948327159336259e+03,3.093183628809720864e-01
9.913948345262997464e+03,3.093004237713768978e-01
9.913948363366660487e+03,3.092824851745067938e-01
9.913948381470321692e+03,3.092645470939711094e-01
9.913948399573984716e+03,3.092466095261618975e-01
9.913948417677647740e+03,3.092286724728832148e-01
9.913948435781308945e+03,3.092107359359388963e-01
9.913948453884971968e+03,3.091927999117243253e-01
9.913948471988633173e+03,3.091748644038457838e-01
9.913948490092296197e+03,3.091569294086969344e-01
9.913948508195957402e+03,3.091389949298857243e-01
9.913948526299620426e+03,3.091210609638073703e-01
9.913948544403281630e+03,3.091031275140667112e-01
9.913948562506944654e+03,3.090851945770589082e-01
9.913948580610607678e+03,3.090672621545895171e-01
9.913948598714268883e+03,3.090493302484577098e-01
9.913948616817931907e+03,3.090313988550651980e-01
9.913948634921593111e+03,3.090134679780103255e-01
9.913948653025256135e+03,3.089955376136946374e-01
9.913948671128917340e+03,3.089776077657213627e-01
9.913948689232580364e+03,3.089596784304873278e-01
9.913948707336243388e+03,3.089417496097933702e-01
9.913948725439904592e+03,3.089238213054432691e-01
9.913948743543567616e+03,3.089058935138357387e-01
9.913948761647228821e+03,3.088879662385720648e-01
9.913948779750891845e+03,3.088700394760525159e-01
9.913948797854553050e+03,3.088521132298767680e-01
9.913948815958216073e+03,3.088341874964483091e-01
9.913948834061877278e+03,3.088162622793654277e-01
9.913948852165540302e+03,3.087983375750266157e-01
9.913948870269203326e+03,3.087804133852372623e-01
9.913948888372864531e+03,3.087624897117967060e-01
9.913948906476527554e+03,3.087445665511032722e-01
9.913948924580188759e+03,3.087266439067602453e-01
9.913948942683851783e+03,3.087087217751675605e-01
9.913948960787512988e+03,3.086908001599252271e-01
9.913948978891176012e+03,3.086728790574332915e-01
9.913948996994837216e+03,3.086549584712947603e-01
9.913949015098500240e+03,3.086370383979083476e-01
9.913949033202163264e+03,3.086191188390745577e-01
9.913949051305824469e+03,3.086011997965958376e-01
9.913949069409487493e+03,3.085832812668723446e-01
9.913949087513148697e+03,3.085653632535022561e-01
9.913949105616811721e+03,3.085474457528906145e-01
9.913949123720472926e+03,3.085295287686340426e-01
9.913949141824135950e+03,3.085116122971341412e-01
9.913949159927797155e+03,3.084936963419925293e-01
9.913949178031460178e+03,3.084757808996108075e-01
9.913949196135123202e+03,3.084578659717867044e-01
9.913949214238784407e+03,3.084399515603238884e-01
9.913949232342447431e+03,3.084220376616211290e-01
9.913949250446108636e+03,3.084041242792797677e-01
9.913949268549771659e+03,3.083862114096999063e-01
9.913949286653432864e+03,3.083682990564814985e-01
9.913949304757095888e+03,3.083503872160293646e-01
9.913949322860757093e+03,3.083324758919386288e-01
9.913949340964420117e+03,3.083145650806126681e-01
9.913949359068083140e+03,3.082966547838537075e-01
9.913949377171744345e+03,3.082787450034577548e-01
9.913949395275407369e+03,3.082608357358296858e-01
9.913949413379068574e+03,3.082429269845694542e-01
9.913949431482731597e+03,3.082250187460770507e-01
9.913949449586392802e+03,3.082071110239508194e-01
9.913949467690055826e+03,3.081892038145973012e-01
9.913949485793717031e+03,3.081712971216099550e-01
9.913949503897380055e+03,3.081533909413968764e-01
9.913949522001043078e+03,3.081354852757524077e-01
9.913949540104704283e+03,3.081175801264788849e-01
9.913949558208367307e+03,3.080996754899796297e-01
9.913949576312028512e+03,3.080817713698528748e-01
9.913949594415691536e+03,3.080638677625004429e-01
9.913949612519352740e+03,3.080459646715204558e-01
9.913949630623015764e+03,3.080280620933180113e-01
9.913949648726676969e+03,3.080101600314896215e-01
9.913949666830339993e+03,3.079922584824386633e-01
9.913949684934003017e+03,3.079743574479643087e-01
9.913949703037664221e+03,3.079564569298672838e-01
9.913949721141327245e+03,3.079385569245492449e-01
9.913949739244988450e+03,3.079206574356100901e-01
9.913949757348651474e+03,3.079027584594499767e-01
9.913949775452312679e+03,3.078848599996703572e-01
9.913949793555975702e+03,3.078669620526729989e-01
9.913949811659636907e+03,3.078490646220544691e-01
9.913949829763299931e+03,3.078311677042213090e-01
9.913949847866962955e+03,3.078132713009710808e-01
9.913949865970624160e+03,3.077953754141014020e-01
9.913949884074287183e+03,3.077774800400185917e-01
9.913949902177948388e+03,3.077595851823179407e-01
9.913949920281611412e+03,3.077416908374058235e-01
9.913949938385272617e+03,3.077237970088789187e-01
9.913949956488935641e+03,3.077059036931390490e-01
9.913949974592596845e+03,3.076880108937843916e-01
9.913949992696259869e+03,3.076701186072214877e-01
9.913950010799922893e+03,3.076522268352478440e-01
9.913950028903584098e+03,3.076343355796594681e-01
9.913950047007247122e+03,3.076164448368644555e-01
9.913950065110908326e+03,3.075985546104594293e-01
9.913950083214571350e+03,3.075806648968462120e-01
9.913950101318232555e+03,3.075627756996245354e-01
9.913950119421895579e+03,3.075448870151961667e-01
9.913950137525558603e+03,3.075269988453634418e-01
9.913950155629219807e+03,3.075091111919208142e-01
9.913950173732882831e+03,3.074912240512746031e-01
9.913950191836544036e+03,3.074733374270232633e-01
9.913950209940207060e+03,3.074554513155700053e-01
9.913950228043868265e+03,3.074375657205098977e-01
9.913950246147531288e+03,3.074196806382510916e-01
9.913950264251192493e+03,3.074017960723871568e-01
9.913950282354855517e+03,3.073839120193259111e-01
9.913950300458518541e+03,3.073660284808620302e-01
9.913950318562179746e+03,3.073481454587960737e-01
9.913950336665842769e+03,3.073302629495345828e-01
9.913950354769503974e+03,3.073123809566710718e-01
9.913950372873166998e+03,3.072944994766119708e-01
9.913950390976828203e+03,3.072766185129524596e-01
9.913950409080491227e+03,3.072587380620990238e-01
9.913950427184152431e+03,3.072408581276466211e-01
9.913950445287815455e+03,3.072229787060035688e-01
9.913950463391478479e+03,3.072050997989640431e-01
9.913950481495139684e+03,3.071872214083272157e-01
9.913950499598802708e+03,3.071693435305012931e-01
9.913950517702463912e+03,3.071514661690796788e-01
9.913950535806126936e+03,3.071335893204688583e-01
9.913950553909788141e+03,3.071157129882623460e-01
9.913950572013451165e+03,3.070978371688697917e-01
9.913950590117112370e+03,3.070799618658816010e-01
9.913950608220775393e+03,3.070620870757090892e-01
9.913950626324438417e+03,3.070442128001479309e-01
9.913950644428099622e+03,3.070263390409943560e-01
9.913950662531762646e+03,3.070084657946579587e-01
9.913950680635423851e+03,3.069905930647290893e-01
9.913950698739086874e+03,3.069727208476205615e-01
