Time (BJD_TBD - 2450000), L_total/L_star (ppm)
9.905193796296138316e+03,9.545431313233735864e+02
9.905193817625817246e+03,9.545547278997964895e+02
9.905193838955496176e+03,9.545663224542469152e+02
9.905193860285176925e+03,9.545779149875605754e+02
9.905193881614855854e+03,9.545895054976083429e+02
9.905193902944534784e+03,9.546010939852267256e+02
9.905193924274213714e+03,9.546126804502628147e+02
9.905193945603892644e+03,9.546242648925646108e+02
9.905193966933571573e+03,9.546358473119800010e+02
9.905193988263252322e+03,9.546474277093439014e+02
9.905194009592931252e+03,9.546590060825287765e+02
9.905194030922610182e+03,9.546705824323704519e+02
9.905194052252289111e+03,9.546821567587161326e+02
9.905194073581968041e+03,9.546937290614140466e+02
9.905194094911648790e+03,9.547052993412987689e+02
9.905194116241327720e+03,9.547168675962437874e+02
9.905194137571006650e+03,9.547284338270850412e+02
9.905194158900685579e+03,9.547399980336696217e+02
9.905194180230364509e+03,9.547515602158457568e+02
9.905194201560043439e+03,9.547631203734606515e+02
9.905194222889724188e+03,9.547746785073484261e+02
9.905194244219403117e+03,9.547862346153856379e+02
9.905194265549082047e+03,9.547977886984056113e+02
9.905194286878760977e+03,9.548093407562568018e+02
9.905194308208439907e+03,9.548208907887869827e+02
9.905194329538120655e+03,9.548324387968289102e+02
9.905194350867799585e+03,9.548439847782610741e+02
9.905194372197478515e+03,9.548555287339160031e+02
9.905194393527157445e+03,9.548670706636424939e+02
9.905194414856836374e+03,9.548786105672877511e+02
9.905194436186517123e+03,9.548901484456843036e+02
9.905194457516196053e+03,9.549016842967121192e+02
9.905194478845874983e+03,9.549132181212036130e+02
9.905194500175553912e+03,9.549247499190068993e+02
9.905194521505232842e+03,9.549362796899698651e+02
9.905194542834911772e+03,9.549478074339410796e+02
9.905194564164592521e+03,9.549593331517514798e+02
9.905194585494271450e+03,9.549708568412830800e+02
9.905194606823950380e+03,9.549823785033673857e+02
9.905194628153629310e+03,9.549938981378530798e+02
9.905194649483308240e+03,9.550054157445879355e+02
9.905194670812988988e+03,9.550169313244023215e+02
9.905194692142667918e+03,9.550284448751805257e+02
9.905194713472346848e+03,9.550399563977526896e+02
9.905194734802025778e+03,9.550514658919677231e+02
9.905194756131704708e+03,9.550629733576737408e+02
9.905194777461383637e+03,9.550744787947190844e+02
9.905194798791064386e+03,9.550859822039329856e+02
9.905194820120743316e+03,9.550974835832017789e+02
9.905194841450422246e+03,9.551089829333560601e+02
9.905194862780101175e+03,9.551204802542425796e+02
9.905194884109780105e+03,9.551319755457109295e+02
9.905194905439460854e+03,9.551434688085896596e+02
9.905194926769139784e+03,9.551549600407666958e+02
9.905194948098818713e+03,9.551664492430708151e+02
9.905194969428497643e+03,9.551779364153504730e+02
9.905194990758176573e+03,9.551894215574546934e+02
9.905195012087855503e+03,9.552009046692315906e+02
9.905195033417536251e+03,9.552123857515091458e+02
9.905195054747215181e+03,9.552238648021773315e+02
9.905195076076894111e+03,9.552353418220644699e+02
9.905195097406573041e+03,9.552468168110193574e+02
9.905195118736251970e+03,9.552582897688899948e+02
9.905195140065932719e+03,9.552697606965034538e+02
9.905195161395611649e+03,9.552812295917524352e+02
9.905195182725290579e+03,9.552926964554634424e+02
9.905195204054969508e+03,9.553041612874854991e+02
9.905195225384648438e+03,9.553156240876676293e+02
9.905195246714329187e+03,9.553270848568355404e+02
9.905195268044008117e+03,9.553385435928831839e+02
9.905195289373687046e+03,9.553500002966374041e+02
9.905195310703365976e+03,9.553614549679463153e+02
9.905195332033044906e+03,9.553729076066596235e+02
9.905195353362723836e+03,9.553843582126254432e+02
9.905195374692404584e+03,9.553958067866691408e+02
9.905195396022083514e+03,9.554072533266871687e+02
9.905195417351762444e+03,9.554186978335051208e+02
9.905195438681441374e+03,9.554301403069714524e+02
9.905195460011120304e+03,9.554415807469355286e+02
9.905195481340801052e+03,9.554530191542214652e+02
9.905195502670479982e+03,9.554644555267270789e+02
