Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
9.896128576389048249e+03,1.034523557280911291e+03
9.896128599245501391e+03,1.034549252315901867e+03
9.896128622101952715e+03,1.034574945497359067e+03
9.896128644958405857e+03,1.034600636829147561e+03
9.896128667814857181e+03,1.034626326306953843e+03
9.896128690671310324e+03,1.034652013934642355e+03
9.896128713527761647e+03,1.034677699707900047e+03
9.896128736384214790e+03,1.034703383630590452e+03
9.896128759240666113e+03,1.034729065698401200e+03
9.896128782097119256e+03,1.034754745915195372e+03
9.896128804953570580e+03,1.034780424276661734e+03
9.896128827810023722e+03,1.034806100786662000e+03
9.896128850666476865e+03,1.034831775442929256e+03
9.896128873522928188e+03,1.034857448243195222e+03
9.896128896379381331e+03,1.034883119191321839e+03
9.896128919235832655e+03,1.034908788282999240e+03
9.896128942092285797e+03,1.034934455522088683e+03
9.896128964948737121e+03,1.034960120904280529e+03
9.896128987805190263e+03,1.034985784433435128e+03
9.896129010661641587e+03,1.035011446105243749e+03
9.896129033518094730e+03,1.035037105923566969e+03
9.896129056374546053e+03,1.035062763884095830e+03
9.896129079230999196e+03,1.035088419990690454e+03
9.896129102087450519e+03,1.035114074239042793e+03
9.896129124943903662e+03,1.035139726633012060e+03
9.896129147800356805e+03,1.035165377170332931e+03
9.896129170656808128e+03,1.035191025848738946e+03
9.896129193513261271e+03,1.035216672672089089e+03
9.896129216369712594e+03,1.035242317636077587e+03
9.896129239226165737e+03,1.035267960744561833e+03
9.896129262082617061e+03,1.035293601993236280e+03
9.896129284939070203e+03,1.035319241385958094e+03
9.896129307795521527e+03,1.035344878918422182e+03
9.896129330651974669e+03,1.035370514594485712e+03
9.896129353508425993e+03,1.035396148409843590e+03
9.896129376364879136e+03,1.035421780368352756e+03
9.896129399221332278e+03,1.035447410467749023e+03
9.896129422077783602e+03,1.035473038705768658e+03
9.896129444934236744e+03,1.035498665086267010e+03
9.896129467790688068e+03,1.035524289604941714e+03
9.896129490647141211e+03,1.035549912265646981e+03
9.896129513503592534e+03,1.035575533064081128e+03
9.896129536360045677e+03,1.035601152004098367e+03
9.896129559216497000e+03,1.035626769081397015e+03
9.896129582072950143e+03,1.035652384299830828e+03
9.896129604929401467e+03,1.035677997655098807e+03
9.896129627785854609e+03,1.035703609151054252e+03
9.896129650642307752e+03,1.035729218785435023e+03
9.896129673498759075e+03,1.035754826555979434e+03
9.896129696355212218e+03,1.035780432466539651e+03
9.896129719211663542e+03,1.035806036512816945e+03
9.896129742068116684e+03,1.035831638698662118e+03
9.896129764924568008e+03,1.035857239019777353e+03
9.896129787781021150e+03,1.035882837480013450e+03
9.896129810637472474e+03,1.035908434075072591e+03
9.896129833493925616e+03,1.035934028808804896e+03
9.896129856350376940e+03,1.035959621676913684e+03
9.896129879206830083e+03,1.035985212683249074e+03
9.896129902063283225e+03,1.036010801825550061e+03
9.896129924919734549e+03,1.036036389101557461e+03
9.896129947776187691e+03,1.036061974515120028e+03
9.896129970632639015e+03,1.036087558061942445e+03
9.896129993489092158e+03,1.036113139745873468e+03
9.896130016345543481e+03,1.036138719562617553e+03
9.896130039201996624e+03,1.036164297516022998e+03
9.896130062058447947e+03,1.036189873601794943e+03
9.896130084914901090e+03,1.036215447823781687e+03
9.896130107771352414e+03,1.036241020177689279e+03
9.896130130627805556e+03,1.036266590667363971e+03
9.896130153484256880e+03,1.036292159288513403e+03
9.896130176340710022e+03,1.036317726044983374e+03
9.896130199197163165e+03,1.036343290934516062e+03
9.896130222053614489e+03,1.036368853954853876e+03
9.896130244910067631e+03,1.036394415109842612e+03
9.896130267766518955e+03,1.036419974395190366e+03
9.896130290622972097e+03,1.036445531814742480e+03
9.896130313479423421e+03,1.036471087364207733e+03
9.896130336335876564e+03,1.036496641047430558e+03
9.896130359192327887e+03,1.036522192860121095e+03
9.896130382048781030e+03,1.036547742806122642e+03
9.896130404905232353e+03,1.036573290881146022e+03
9.896130427761685496e+03,1.036598837089034532e+03
9.896130450618138639e+03,1.036624381427531262e+03
9.896130473474589962e+03,1.036649923894381345e+03
9.896130496331043105e+03,1.036675464493426944e+03
9.896130519187494428e+03,1.036701003220380244e+03
9.896130542043947571e+03,1.036726540079082952e+03
9.896130564900398895e+03,1.036752075065247936e+03
