Time (BJD_TBD - 2450000), F_b/F_star (ppm)
9.903683680555783212e+03,7.569680900728289998e+02
9.903683703452748887e+03,7.569947366944043097e+02
9.903683726349714561e+03,7.570213803531620442e+02
9.903683749246680236e+03,7.570480210488607327e+02
9.903683772143645911e+03,7.570746587812589041e+02
9.903683795040611585e+03,7.571012935501145193e+02
9.903683817937577260e+03,7.571279253551865622e+02
9.903683840834542934e+03,7.571545541962334482e+02
9.903683863731508609e+03,7.571811800730138202e+02
9.903683886628474283e+03,7.572078029852859800e+02
9.903683909525439958e+03,7.572344229328090250e+02
9.903683932422405633e+03,7.572610399153410299e+02
9.903683955319371307e+03,7.572876539326409784e+02
9.903683978216336982e+03,7.573142649844677408e+02
9.903684001113302656e+03,7.573408730705796188e+02
9.903684024010268331e+03,7.573674781907357101e+02
9.903684046907234006e+03,7.573940803446945438e+02
9.903684069804199680e+03,7.574206795322152175e+02
9.903684092701163536e+03,7.574472757509435041e+02
9.903684115598129210e+03,7.574738690048642411e+02
9.903684138495094885e+03,7.575004592916228603e+02
9.903684161392060560e+03,7.575270466109790277e+02
9.903684184289026234e+03,7.575536309626911589e+02
9.903684207185991909e+03,7.575802123465183513e+02
9.903684230082957583e+03,7.576067907622194753e+02
9.903684252979923258e+03,7.576333662095538557e+02
9.903684275876888933e+03,7.576599386882802492e+02
9.903684298773854607e+03,7.576865081981578669e+02
9.903684321670820282e+03,7.577130747389456928e+02
9.903684344567785956e+03,7.577396383104029383e+02
9.903684367464751631e+03,7.577661989122889281e+02
9.903684390361717305e+03,7.577927565443624189e+02
9.903684413258682980e+03,7.578193112063829631e+02
9.903684436155648655e+03,7.578458628981096581e+02
9.903684459052614329e+03,7.578724116193019427e+02
9.903684481949580004e+03,7.578989573697188007e+02
9.903684504846545678e+03,7.579255001491197845e+02
9.903684527743511353e+03,7.579520399572642191e+02
9.903684550640477028e+03,7.579785767939113157e+02
9.903684573537442702e+03,7.580051106588206267e+02
9.903684596434408377e+03,7.580316415517514770e+02
9.903684619331374051e+03,7.580581694724633053e+02
9.903684642228339726e+03,7.580846944207157776e+02
9.903684665125305401e+03,7.581112163962682189e+02
9.903684688022271075e+03,7.581377353988801815e+02
9.903684710919236750e+03,7.581642514283113314e+02
9.903684733816202424e+03,7.581907644843211074e+02
9.903684756713168099e+03,7.582172745666692890e+02
9.903684779610133774e+03,7.582437816751152013e+02
9.903684802507099448e+03,7.582702858094187377e+02
9.903684825404065123e+03,7.582967869693397915e+02
9.903684848301030797e+03,7.583232851546376878e+02
9.903684871197996472e+03,7.583497803650725473e+02
9.903684894094960327e+03,7.583762725982992379e+02
9.903684916991926002e+03,7.584027618582871355e+02
9.903684939888891677e+03,7.584292481426911081e+02
9.903684962785857351e+03,7.584557314512711628e+02
9.903684985682823026e+03,7.584822117837870792e+02
9.903685008579788700e+03,7.585086891399988644e+02
9.903685031476754375e+03,7.585351635196662983e+02
9.903685054373720050e+03,7.585616349225496151e+02
9.903685077270685724e+03,7.585881033484084810e+02
