Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
1.065014266203716397e+04,2.081408264068855658e+02
1.065014268332748725e+04,2.081401394512277818e+02
1.065014270461781052e+04,2.081394525601984640e+02
1.065014272590813380e+04,2.081387657337986354e+02
1.065014274719845707e+04,2.081380789720295184e+02
1.065014276848878217e+04,2.081373922748335019e+02
1.065014278977910544e+04,2.081367056423290194e+02
1.065014281106942872e+04,2.081360190744586021e+02
1.065014283235975199e+04,2.081353325712232731e+02
1.065014285365007527e+04,2.081346461326241979e+02
1.065014287494039854e+04,2.081339597586624848e+02
1.065014289623072182e+04,2.081332734493392422e+02
1.065014291752104509e+04,2.081325872046556356e+02
1.065014293881136837e+04,2.081319010246126879e+02
1.065014296010169346e+04,2.081312149091529591e+02
1.065014298139201674e+04,2.081305288583947686e+02
1.065014300268234001e+04,2.081298428722806761e+02
1.065014302397266329e+04,2.081291569508117902e+02
1.065014304526298656e+04,2.081284710939891056e+02
1.065014306655330984e+04,2.081277853018138444e+02
1.065014308784363311e+04,2.081270995742871719e+02
1.065014310913395639e+04,2.081264139114100544e+02
1.065014313042427966e+04,2.081257283131837426e+02
1.065014315171460476e+04,2.081250427795507107e+02
1.065014317300492803e+04,2.081243573106292217e+02
1.065014319429525131e+04,2.081236719063618636e+02
1.065014321558557458e+04,2.081229865667496597e+02
1.065014323687589786e+04,2.081223012917938320e+02
1.065014325816622113e+04,2.081216160814954321e+02
1.065014327945654441e+04,2.081209309358555970e+02
1.065014330074686768e+04,2.081202458548754066e+02
1.065014332203719096e+04,2.081195608385560263e+02
1.065014334332751605e+04,2.081188758868399873e+02
1.065014336461783932e+04,2.081181909998455524e+02
1.065014338590816260e+04,2.081175061775151960e+02
1.065014340719848587e+04,2.081168214198500834e+02
1.065014342848880915e+04,2.081161367268513516e+02
1.065014344977913242e+04,2.081154520985200804e+02
1.065014347106945570e+04,2.081147675348574069e+02
1.065014349235977897e+04,2.081140830358644394e+02
1.065014351365010225e+04,2.081133986015423147e+02
1.065014353494042734e+04,2.081127142318335927e+02
