Time (BJD_TBD - 2450000), F_star + F_b (mJy)
1.065014266203716397e+04,3.862714540086668258e+00
1.065014268332748725e+04,3.862714578279026423e+00
1.065014270461781052e+04,3.862714616461647488e+00
1.065014272590813380e+04,3.862714654634532341e+00
1.065014274719845707e+04,3.862714692797680538e+00
1.065014276848878217e+04,3.862714730951093856e+00
1.065014278977910544e+04,3.862714769094766964e+00
1.065014281106942872e+04,3.862714807228702529e+00
1.065014283235975199e+04,3.862714845352899218e+00
1.065014285365007527e+04,3.862714883467357030e+00
1.065014287494039854e+04,3.862714921572077298e+00
1.065014289623072182e+04,3.862714959667056913e+00
1.065014291752104509e+04,3.862714997752298096e+00
1.065014293881136837e+04,3.862715035827799959e+00
1.065014296010169346e+04,3.862715073893564277e+00
1.065014298139201674e+04,3.862715111949585278e+00
1.065014300268234001e+04,3.862715149995866515e+00
1.065014302397266329e+04,3.862715188032405766e+00
1.065014304526298656e+04,3.862715226059204365e+00
1.065014306655330984e+04,3.862715264076260979e+00
1.065014308784363311e+04,3.862715302083576496e+00
1.065014310913395639e+04,3.862715340081148696e+00
1.065014313042427966e+04,3.862715378068979799e+00
1.065014315171460476e+04,3.862715416047070693e+00
1.065014317300492803e+04,3.862715454015416050e+00
1.065014319429525131e+04,3.862715491974018089e+00
1.065014321558557458e+04,3.862715529922875923e+00
1.065014323687589786e+04,3.862715567861990440e+00
1.065014325816622113e+04,3.862715605791360307e+00
1.065014327945654441e+04,3.862715643710986413e+00
1.065014330074686768e+04,3.862715681620866981e+00
1.065014332203719096e+04,3.862715719521002899e+00
1.065014334332751605e+04,3.862715757411396833e+00
1.065014336461783932e+04,3.862715795292041676e+00
1.065014338590816260e+04,3.862715833162940982e+00
1.065014340719848587e+04,3.862715871024092973e+00
1.065014342848880915e+04,3.862715908875499427e+00
1.065014344977913242e+04,3.862715946717159010e+00
1.065014347106945570e+04,3.862715984549070836e+00
1.065014349235977897e+04,3.862716022371235791e+00
1.065014351365010225e+04,3.862716060183652989e+00
1.065014353494042734e+04,3.862716097986325092e+00
1.065014355623075062e+04,3.862716135779245441e+00
1.065014357752107389e+04,3.862716173562418032e+00
1.065014359881139717e+04,3.862716211335841088e+00
1.065014362010172044e+04,3.862716249099515053e+00
1.065014364139204372e+04,3.862716286853439485e+00
1.065014366268236699e+04,3.862716324597614381e+00
1.065014368397269027e+04,3.862716362332038411e+00
1.065014370526301354e+04,3.862716400056712462e+00
1.065014372655333864e+04,3.862716437771639644e+00
1.065014374784366191e+04,3.862716475476811517e+00
1.065014376913398519e+04,3.862716513172232968e+00
1.065014379042430846e+04,3.862716550857902664e+00
1.065014381171463174e+04,3.862716588533820161e+00
1.065014383300495501e+04,3.862716626199986347e+00
1.065014385429527829e+04,3.862716663856399002e+00
1.065014387558560156e+04,3.862716701503059014e+00
1.065014389687592484e+04,3.862716739139966826e+00
1.065014391816624993e+04,3.862716776767124216e+00
1.065014393945657321e+04,3.862716814384524522e+00
1.065014396074689648e+04,3.862716851992170852e+00
1.065014398203721976e+04,3.862716889590062319e+00
1.065014400332754303e+04,3.862716927178200699e+00
1.065014402461786631e+04,3.862716964756582883e+00
1.065014404590818958e+04,3.862717002325211091e+00
1.065014406719851286e+04,3.862717039884083547e+00
1.065014408848883613e+04,3.862717077433200252e+00
1.065014410977916123e+04,3.862717114972563870e+00
1.065014413106948450e+04,3.862717152502167739e+00
1.065014415235980778e+04,3.862717190022016300e+00
1.065014417365013105e+04,3.862717227532106889e+00
1.065014419494045433e+04,3.862717265032439951e+00
1.065014421623077760e+04,3.862717302523016816e+00
1.065014423752110088e+04,3.862717340003834821e+00
1.065014425881142415e+04,3.862717377474895297e+00
1.065014428010174743e+04,3.862717414936197802e+00
1.065014430139207252e+04,3.862717452387744110e+00
1.065014432268239580e+04,3.862717489829528450e+00
1.065014434397271907e+04,3.862717527261553929e+00
1.065014436526304235e+04,3.862717564683819216e+00
1.065014438655336562e+04,3.862717602096325198e+00
1.065014440784368890e+04,3.862717639499070987e+00
1.065014442913401217e+04,3.862717676892056584e+00
1.065014445042433545e+04,3.862717714275280656e+00
1.065014447171465872e+04,3.862717751648744535e+00
1.065014449300498381e+04,3.862717789012449998e+00
1.065014451429530709e+04,3.862717826366390828e+00
1.065014453558563036e+04,3.862717863710570132e+00
1.065014455687595364e+04,3.862717901044986579e+00
1.065014457816627691e+04,3.862717938369641502e+00
1.065014459945660019e+04,3.862717975684532679e+00
1.065014462074692347e+04,3.862718012989660998e+00
1.065014464203724674e+04,3.862718050285026905e+00
1.065014466332757002e+04,3.862718087570628178e+00
1.065014468461789511e+04,3.862718124846468815e+00
1.065014470590821838e+04,3.862718162112542153e+00
1.065014472719854166e+04,3.862718199368851302e+00
1.065014474848886493e+04,3.862718236615395373e+00
1.065014476977918821e+04,3.862718273852174811e+00
1.065014479106951148e+04,3.862718311079187838e+00
1.065014481235983476e+04,3.862718348296436233e+00
1.065014483365015803e+04,3.862718385503919105e+00
1.065014485494048131e+04,3.862718422701634235e+00
1.065014487623080640e+04,3.862718459889587397e+00
1.065014489752112968e+04,3.862718497067769263e+00
1.065014491881145295e+04,3.862718534236185164e+00
1.065014494010177623e+04,3.862718571394832434e+00
1.065014496139209950e+04,3.862718608543712406e+00
1.065014498268242278e+04,3.862718645682824636e+00
1.065014500397274605e+04,3.862718682812168680e+00
1.065014502526306933e+04,3.862718719931744538e+00
1.065014504655339260e+04,3.862718757041550877e+00
1.065014506784371770e+04,3.862718794141591250e+00
1.065014508913404097e+04,3.862718831231858996e+00
1.065014511042436425e+04,3.862718868312356779e+00
1.065014513171468752e+04,3.862718905383085044e+00
1.065014515300501080e+04,3.862718942444042902e+00
1.065014517429533407e+04,3.862718979495230354e+00
1.065014519558565735e+04,3.862719016536646510e+00
1.065014521687598062e+04,3.862719053568291372e+00
1.065014523816630390e+04,3.862719090590164939e+00
1.065014525945662899e+04,3.862719127602269431e+00
1.065014528074695227e+04,3.862719164604599520e+00
1.065014530203727554e+04,3.862719201597156982e+00
1.065014532332759882e+04,3.862719238579941372e+00
1.065014534461792209e+04,3.862719275552952691e+00
1.065014536590824537e+04,3.862719312516191383e+00
1.065014538719856864e+04,3.862719349469656560e+00
1.065014540848889192e+04,3.862719386413347333e+00
1.065014542977921519e+04,3.862719423347264591e+00
1.065014545106954029e+04,3.862719460271410110e+00
1.065014547235986356e+04,3.862719497185778561e+00
1.065014549365018684e+04,3.862719534090371720e+00
1.065014551494051011e+04,3.862719570985189144e+00
1.065014553623083339e+04,3.862719607870231719e+00
1.065014555752115666e+04,3.862719644745498115e+00
1.065014557881147994e+04,3.862719681610988331e+00
1.065014560010180321e+04,3.862719718466701924e+00
1.065014562139212649e+04,3.862719755312638892e+00
1.065014564268245158e+04,3.862719792148802345e+00
1.065014566397277486e+04,3.862719828975185621e+00
1.065014568526309813e+04,3.862719865791791385e+00
1.065014570655342141e+04,3.862719902598618749e+00
1.065014572784374468e+04,3.862719939395667712e+00
1.065014574913406796e+04,3.862719976182938719e+00
1.065014577042439123e+04,3.862720012960430882e+00
1.065014579171471451e+04,3.862720049728144200e+00
1.065014581300503778e+04,3.862720086486077342e+00
1.065014583429536287e+04,3.862720123234235192e+00
1.065014585558568615e+04,3.862720159972609757e+00
1.065014587687600942e+04,3.862720196701203701e+00
1.065014589816633270e+04,3.862720233420017912e+00
1.065014591945665597e+04,3.862720270129050615e+00
1.065014594074697925e+04,3.862720306828303141e+00
1.065014596203730252e+04,3.862720343517773269e+00
1.065014598332762580e+04,3.862720380197463221e+00
1.065014600461794907e+04,3.862720416867370332e+00
1.065014602590827417e+04,3.862720453527497710e+00
1.065014604719859744e+04,3.862720490177840915e+00
1.065014606848892072e+04,3.862720526818400391e+00
1.065014608977924399e+04,3.862720563449177025e+00
1.065014611106956727e+04,3.862720600070170818e+00
1.065014613235989054e+04,3.862720636681380881e+00
1.065014615365021382e+04,3.862720673282806327e+00
1.065014617494053709e+04,3.862720709874448488e+00
1.065014619623086037e+04,3.862720746456305587e+00
1.065014621752118546e+04,3.862720783028381177e+00
1.065014623881150874e+04,3.862720819590669485e+00
1.065014626010183201e+04,3.862720856143171400e+00
1.065014628139215529e+04,3.862720892685887808e+00
1.065014630268247856e+04,3.862720929218818711e+00
1.065014632397280184e+04,3.862720965741962331e+00
1.065014634526312511e+04,3.862721002255320446e+00
1.065014636655344839e+04,3.862721038758892167e+00
1.065014638784377166e+04,3.862721075252675718e+00
1.065014640913409676e+04,3.862721111736676427e+00
1.065014643042442003e+04,3.862721148210885413e+00
1.065014645171474331e+04,3.862721184675306674e+00
1.065014647300506658e+04,3.862721221129939764e+00
1.065014649429538986e+04,3.862721257574784239e+00
1.065014651558571313e+04,3.862721294009840101e+00
1.065014653687603641e+04,3.862721330435106903e+00
1.065014655816635968e+04,3.862721366850584648e+00
1.065014657945668296e+04,3.862721403256272001e+00
1.065014660074700805e+04,3.862721439652173849e+00
1.065014662203733133e+04,3.862721476038281310e+00
1.065014664332765460e+04,3.862721512414598379e+00
1.065014666461797788e+04,3.862721548781125502e+00
1.065014668590830115e+04,3.862721585137860458e+00
1.065014670719862443e+04,3.862721621484805024e+00
1.065014672848894770e+04,3.862721657821957422e+00
1.065014674977927098e+04,3.862721694149318097e+00
1.065014677106959425e+04,3.862721730466886161e+00
1.065014679235991935e+04,3.862721766774665610e+00
1.065014681365024262e+04,3.862721803072648008e+00
1.065014683494056590e+04,3.862721839360838239e+00
1.065014685623088917e+04,3.862721875639235414e+00
1.065014687752121245e+04,3.862721911907838201e+00
1.065014689881153572e+04,3.862721948166647490e+00
1.065014692010185900e+04,3.862721984415663279e+00
1.065014694139218227e+04,3.862722020654883792e+00
1.065014696268250555e+04,3.862722056884309030e+00
1.065014698397283064e+04,3.862722093103943433e+00
1.065014700526315391e+04,3.862722129313779007e+00
1.065014702655347719e+04,3.862722165513818862e+00
1.065014704784380046e+04,3.862722201704062996e+00
1.065014706913412374e+04,3.862722237884511411e+00
1.065014709042444701e+04,3.862722274055162330e+00
1.065014711171477029e+04,3.862722310216017529e+00
1.065014713300509356e+04,3.862722346367074788e+00
1.065014715429541684e+04,3.862722382508334995e+00
1.065014717558574193e+04,3.862722418639801258e+00
1.065014719687606521e+04,3.862722454761466473e+00
1.065014721816638848e+04,3.862722490873333747e+00
1.065014723945671176e+04,3.862722526975401749e+00
1.065014726074703503e+04,3.862722563067671366e+00
1.065014728203735831e+04,3.862722599150142155e+00
1.065014730332768158e+04,3.862722635222813228e+00
1.065014732461800486e+04,3.862722671285685028e+00
1.065014734590832813e+04,3.862722707338757555e+00
1.065014736719865323e+04,3.862722743382031698e+00
1.065014738848897650e+04,3.862722779415503460e+00
1.065014740977929978e+04,3.862722815439174173e+00
1.065014743106962305e+04,3.862722851453044282e+00
1.065014745235994633e+04,3.862722887457112453e+00
1.065014747365026960e+04,3.862722923451379131e+00
1.065014749494059288e+04,3.862722959435844317e+00
1.065014751623091615e+04,3.862722995410507565e+00
1.065014753752123943e+04,3.862723031375368432e+00
1.065014755881156452e+04,3.862723067330429139e+00
1.065014758010188780e+04,3.862723103275683911e+00
1.065014760139221107e+04,3.862723139211136303e+00
1.065014762268253435e+04,3.862723175136784537e+00
1.065014764397285762e+04,3.862723211052629058e+00
1.065014766526318090e+04,3.862723246958669421e+00
1.065014768655350417e+04,3.862723282854905626e+00
1.065014770784382745e+04,3.862723318741336787e+00
1.065014772913415072e+04,3.862723354617963345e+00
1.065014775042447582e+04,3.862723390484787078e+00
1.065014777171479909e+04,3.862723426341803101e+00
1.065014779300512237e+04,3.862723462189013190e+00
1.065014781429544564e+04,3.862723498026416902e+00
1.065014783558576892e+04,3.862723533854015123e+00
1.065014785687609219e+04,3.862723569671805635e+00
1.065014787816641547e+04,3.862723605479789324e+00
1.065014789945673874e+04,3.862723641277966635e+00
1.065014792074706202e+04,3.862723677066336236e+00
1.065014794203738711e+04,3.862723712844900792e+00
1.065014796332771039e+04,3.862723748613654529e+00
1.065014798461803366e+04,3.862723784372600111e+00
1.065014800590835694e+04,3.862723820121736651e+00
1.065014802719868021e+04,3.862723855861065481e+00
1.065014804848900349e+04,3.862723891590583936e+00
1.065014806977932676e+04,3.862723927310293792e+00
1.065014809106965004e+04,3.862723963020192830e+00
1.065014811235997331e+04,3.862723998720282825e+00
1.065014813365029840e+04,3.862724034410565999e+00
1.065014815494062168e+04,3.862724070091034356e+00
1.065014817623094496e+04,3.862724105761692783e+00
1.065014819752126823e+04,3.862724141422539947e+00
1.065014821881159151e+04,3.862724177073575849e+00
