Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
1.065014266203716397e+04,3.327362421902780625e+02
1.065014268332748725e+04,3.327352959177292746e+02
1.065014270461781052e+04,3.327343497344284060e+02
1.065014272590813380e+04,3.327334036403770483e+02
1.065014274719845707e+04,3.327324576355767931e+02
1.065014276848878217e+04,3.327315117199481733e+02
1.065014278977910544e+04,3.327305658936545569e+02
1.065014281106942872e+04,3.327296201566165905e+02
1.065014283235975199e+04,3.327286745088358657e+02
1.065014285365007527e+04,3.327277289503136899e+02
1.065014287494039854e+04,3.327267834810518252e+02
1.065014289623072182e+04,3.327258381010518065e+02
1.065014291752104509e+04,3.327248928103149979e+02
1.065014293881136837e+04,3.327239476088430479e+02
1.065014296010169346e+04,3.327230024965567168e+02
1.065014298139201674e+04,3.327220574736190315e+02
1.065014300268234001e+04,3.327211125399508660e+02
1.065014302397266329e+04,3.327201676955535845e+02
1.065014304526298656e+04,3.327192229404287787e+02
1.065014306655330984e+04,3.327182782745780401e+02
1.065014308784363311e+04,3.327173336980029035e+02
1.065014310913395639e+04,3.327163892107047900e+02
1.065014313042427966e+04,3.327154448126853481e+02
1.065014315171460476e+04,3.327145005038653380e+02
1.065014317300492803e+04,3.327135562844077299e+02
1.065014319429525131e+04,3.327126121542333976e+02
1.065014321558557458e+04,3.327116681133437055e+02
1.065014323687589786e+04,3.327107241617403588e+02
1.065014325816622113e+04,3.327097802994247786e+02
1.065014327945654441e+04,3.327088365263986134e+02
1.065014330074686768e+04,3.327078928426632274e+02
1.065014332203719096e+04,3.327069492482203827e+02
1.065014334332751605e+04,3.327060057429907260e+02
1.065014336461783932e+04,3.327050623271371705e+02
1.065014338590816260e+04,3.327041190005805902e+02
1.065014340719848587e+04,3.327031757633226903e+02
1.065014342848880915e+04,3.327022326153646645e+02
1.065014344977913242e+04,3.327012895567082751e+02
1.065014347106945570e+04,3.327003465873549999e+02
1.065014349235977897e+04,3.326994037073064305e+02
1.065014351365010225e+04,3.326984609165639881e+02
1.065014353494042734e+04,3.326975182150487740e+02
1.065014355623075062e+04,3.326965756029231898e+02
1.065014357752107389e+04,3.326956330801084505e+02
1.065014359881139717e+04,3.326946906466060341e+02
1.065014362010172044e+04,3.326937483024174185e+02
1.065014364139204372e+04,3.326928060475441384e+02
1.065014366268236699e+04,3.326918638819877856e+02
1.065014368397269027e+04,3.326909218057497810e+02
1.065014370526301354e+04,3.326899798188317163e+02
1.065014372655333864e+04,3.326890379211546929e+02
1.065014374784366191e+04,3.326880961128811123e+02
1.065014376913398519e+04,3.326871543939320759e+02
1.065014379042430846e+04,3.326862127643090616e+02
1.065014381171463174e+04,3.326852712240136043e+02
1.065014383300495501e+04,3.326843297730472955e+02
1.065014385429527829e+04,3.326833884114116131e+02
1.065014387558560156e+04,3.326824471391080920e+02
1.065014389687592484e+04,3.326815059561382668e+02
1.065014391816624993e+04,3.326805648624232390e+02
1.065014393945657321e+04,3.326796238581253533e+02
1.065014396074689648e+04,3.326786829431657679e+02
1.065014398203721976e+04,3.326777421175460177e+02
1.065014400332754303e+04,3.326768013812675804e+02
1.065014402461786631e+04,3.326758607343319341e+02
1.065014404590818958e+04,3.326749201767406703e+02
1.065014406719851286e+04,3.326739797084953807e+02
1.065014408848883613e+04,3.326730393295975432e+02
1.065014410977916123e+04,3.326720990399683160e+02
1.065014413106948450e+04,3.326711588397698733e+02
1.065014415235980778e+04,3.326702187289234871e+02
1.065014417365013105e+04,3.326692787074306352e+02
1.065014419494045433e+04,3.326683387752928525e+02
1.065014421623077760e+04,3.326673989325117304e+02
1.065014423752110088e+04,3.326664591790886334e+02
1.065014425881142415e+04,3.326655195150252098e+02
1.065014428010174743e+04,3.326645799403229944e+02
1.065014430139207252e+04,3.326636404549032022e+02
1.065014432268239580e+04,3.326627010589278939e+02
1.065014434397271907e+04,3.326617617523183412e+02
1.065014436526304235e+04,3.326608225350760790e+02
1.065014438655336562e+04,3.326598834072026420e+02
1.065014440784368890e+04,3.326589443686995082e+02
1.065014442913401217e+04,3.326580054195682123e+02
1.065014445042433545e+04,3.326570665598103460e+02
1.065014447171465872e+04,3.326561277894272735e+02
1.065014449300498381e+04,3.326551891083405508e+02
1.065014451429530709e+04,3.326542505167118975e+02
1.065014453558563036e+04,3.326533120144628128e+02
1.065014455687595364e+04,3.326523736015946611e+02
1.065014457816627691e+04,3.326514352781090906e+02
1.065014459945660019e+04,3.326504970440075226e+02
1.065014462074692347e+04,3.326495588992915486e+02
1.065014464203724674e+04,3.326486208439626466e+02
1.065014466332757002e+04,3.326476828780224650e+02
1.065014468461789511e+04,3.326467450013922758e+02
1.065014470590821838e+04,3.326458072142338551e+02
1.065014472719854166e+04,3.326448695164686455e+02
1.065014474848886493e+04,3.326439319080981249e+02
1.065014476977918821e+04,3.326429943891238850e+02
1.065014479106951148e+04,3.326420569595474035e+02
1.065014481235983476e+04,3.326411196193701585e+02
1.065014483365015803e+04,3.326401823685937984e+02
1.065014485494048131e+04,3.326392452072198012e+02
1.065014487623080640e+04,3.326383081351696092e+02
1.065014489752112968e+04,3.326373711526048282e+02
1.065014491881145295e+04,3.326364342594469576e+02
1.065014494010177623e+04,3.326354974556975321e+02
1.065014496139209950e+04,3.326345607413579728e+02
