Time (BJD_TBD - 2450000), F_star + F_c (mJy)
9.882460428240709007e+03,3.861773040959889158e+00
9.882460446256400246e+03,3.861773056365745305e+00
9.882460464272089666e+03,3.861773071769909471e+00
9.882460482287780906e+03,3.861773087172382990e+00
9.882460500303470326e+03,3.861773102573164973e+00
9.882460518319161565e+03,3.861773117972256308e+00
9.882460536334850985e+03,3.861773133369656108e+00
9.882460554350542225e+03,3.861773148765365260e+00
9.882460572366233464e+03,3.861773164159383320e+00
9.882460590381922884e+03,3.861773179551708957e+00
9.882460608397614124e+03,3.861773194942344833e+00
9.882460626413303544e+03,3.861773210331287842e+00
9.882460644428994783e+03,3.861773225718541092e+00
9.882460662444684203e+03,3.861773241104101029e+00
9.882460680460375443e+03,3.861773256487971651e+00
9.882460698476066682e+03,3.861773271870150293e+00
9.882460716491756102e+03,3.861773287250636510e+00
9.882460734507447341e+03,3.861773302629432081e+00
9.882460752523136762e+03,3.861773318006534783e+00
9.882460770538828001e+03,3.861773333381947282e+00
9.882460788554517421e+03,3.861773348755666024e+00
9.882460806570208661e+03,3.861773364127695451e+00
9.882460824585899900e+03,3.861773379498032899e+00
9.882460842601589320e+03,3.861773394866677922e+00
9.882460860617280559e+03,3.861773410233632298e+00
9.882460878632969980e+03,3.861773425598892917e+00
9.882460896648661219e+03,3.861773440962463333e+00
9.882460914664350639e+03,3.861773456324339993e+00
9.882460932680041878e+03,3.861773471684527781e+00
9.882460950695733118e+03,3.861773487043022257e+00
9.882460968711422538e+03,3.861773502399822977e+00
9.882460986727113777e+03,3.861773517754934382e+00
9.882461004742803198e+03,3.861773533108351586e+00
9.882461022758494437e+03,3.861773548460078143e+00
9.882461040774183857e+03,3.861773563810111387e+00
9.882461058789875096e+03,3.861773579158453984e+00
9.882461076805566336e+03,3.861773594505104601e+00
9.882461094821255756e+03,3.861773609850061018e+00
9.882461112836946995e+03,3.861773625193326787e+00
9.882461130852636416e+03,3.861773640534899243e+00
9.882461148868327655e+03,3.861773655874780609e+00
9.882461166884017075e+03,3.861773671212967773e+00
9.882461184899708314e+03,3.861773686549465179e+00
9.882461202915399554e+03,3.861773701884268828e+00
9.882461220931088974e+03,3.861773717217379609e+00
9.882461238946780213e+03,3.861773732548799298e+00
9.882461256962469633e+03,3.861773747878524343e+00
9.882461274978160873e+03,3.861773763206558296e+00
9.882461292993850293e+03,3.861773778532898493e+00
9.882461311009541532e+03,3.861773793857547599e+00
9.882461329025232772e+03,3.861773809180505168e+00
9.882461347040922192e+03,3.861773824501766761e+00
9.882461365056613431e+03,3.861773839821338150e+00
9.882461383072302851e+03,3.861773855139215339e+00
9.882461401087994091e+03,3.861773870455400548e+00
9.882461419103683511e+03,3.861773885769892001e+00
9.882461437119374750e+03,3.861773901082691918e+00
9.882461455135065989e+03,3.861773916393799411e+00
9.882461473150755410e+03,3.861773931703212259e+00
9.882461491166446649e+03,3.861773947010933128e+00
9.882461509182136069e+03,3.861773962316960684e+00
9.882461527197827309e+03,3.861773977621295817e+00
9.882461545213516729e+03,3.861773992923936749e+00
9.882461563229207968e+03,3.861774008224886146e+00
9.882461581244899207e+03,3.861774023524142230e+00
9.882461599260588628e+03,3.861774038821703670e+00
9.882461617276279867e+03,3.861774054117574018e+00
9.882461635291969287e+03,3.861774069411748833e+00
9.882461653307660526e+03,3.861774084704231669e+00
9.882461671323349947e+03,3.861774099995020748e+00
9.882461689339041186e+03,3.861774115284117403e+00
9.882461707354732425e+03,3.861774130571520747e+00
9.882461725370421846e+03,3.861774145857229890e+00
9.882461743386113085e+03,3.861774161141246164e+00
9.882461761401802505e+03,3.861774176423568683e+00
9.882461779417493744e+03,3.861774191704198333e+00
9.882461797433183165e+03,3.861774206983132451e+00
9.882461815448874404e+03,3.861774222260375922e+00
9.882461833464563824e+03,3.861774237535923859e+00
9.882461851480255064e+03,3.861774252809779373e+00
9.882461869495946303e+03,3.861774268081940686e+00
9.882461887511635723e+03,3.861774283352407355e+00
9.882461905527326962e+03,3.861774298621182488e+00
9.882461923543016383e+03,3.861774313888261645e+00
9.882461941558707622e+03,3.861774329153649266e+00
9.882461959574397042e+03,3.861774344417340910e+00
9.882461977590088281e+03,3.861774359679340130e+00
9.882461995605779521e+03,3.861774374939645593e+00
9.882462013621468941e+03,3.861774390198255968e+00
9.882462031637160180e+03,3.861774405455173920e+00
9.882462049652849601e+03,3.861774420710395894e+00
9.882462067668540840e+03,3.861774435963925889e+00
9.882462085684230260e+03,3.861774451215760351e+00
9.882462103699921499e+03,3.861774466465901945e+00
