Time (BJD_TBD - 2450000), F_star + F_e (mJy)
9.908226643518544734e+03,2.653339719460717561e+00
9.908226666740774817e+03,2.653339718343510345e+00
9.908226689963004901e+03,2.653339717226175676e+00
9.908226713185233166e+03,2.653339716108712221e+00
9.908226736407463250e+03,2.653339714991121312e+00
9.908226759629693333e+03,2.653339713873402506e+00
9.908226782851923417e+03,2.653339712755554913e+00
9.908226806074151682e+03,2.653339711637580756e+00
9.908226829296381766e+03,2.653339710519476924e+00
9.908226852518611850e+03,2.653339709401246083e+00
9.908226875740841933e+03,2.653339708282886900e+00
9.908226898963070198e+03,2.653339707164400263e+00
9.908226922185300282e+03,2.653339706045784840e+00
9.908226945407530366e+03,2.653339704927041520e+00
9.908226968629760449e+03,2.653339703808169858e+00
9.908226991851988714e+03,2.653339702689170743e+00
9.908227015074218798e+03,2.653339701570043285e+00
9.908227038296448882e+03,2.653339700450787930e+00
9.908227061518678966e+03,2.653339699331404677e+00
9.908227084740907230e+03,2.653339698211893527e+00
9.908227107963137314e+03,2.653339697092253591e+00
9.908227131185367398e+03,2.653339695972486201e+00
9.908227154407597482e+03,2.653339694852590469e+00
9.908227177629825746e+03,2.653339693732567284e+00
9.908227200852055830e+03,2.653339692612415757e+00
9.908227224074285914e+03,2.653339691492135888e+00
9.908227247296515998e+03,2.653339690371728565e+00
9.908227270518744263e+03,2.653339689251192901e+00
9.908227293740974346e+03,2.653339688130529339e+00
9.908227316963204430e+03,2.653339687009737435e+00
9.908227340185434514e+03,2.653339685888818078e+00
9.908227363407662779e+03,2.653339684767770379e+00
9.908227386629892862e+03,2.653339683646594338e+00
9.908227409852122946e+03,2.653339682525291288e+00
9.908227433074353030e+03,2.653339681403858563e+00
9.908227456296581295e+03,2.653339680282299273e+00
9.908227479518811379e+03,2.653339679160611642e+00
9.908227502741041462e+03,2.653339678038795668e+00
9.908227525963271546e+03,2.653339676916851797e+00
9.908227549185499811e+03,2.653339675794780472e+00
9.908227572407729895e+03,2.653339674672580362e+00
9.908227595629959978e+03,2.653339673550252353e+00
9.908227618852190062e+03,2.653339672427796891e+00
9.908227642074418327e+03,2.653339671305213088e+00
9.908227665296648411e+03,2.653339670182500942e+00
9.908227688518878495e+03,2.653339669059660899e+00
9.908227711741108578e+03,2.653339667936692958e+00
9.908227734963336843e+03,2.653339666813597120e+00
9.908227758185566927e+03,2.653339665690373383e+00
9.908227781407797011e+03,2.653339664567021305e+00
9.908227804630027094e+03,2.653339663443541774e+00
9.908227827852255359e+03,2.653339662319933900e+00
9.908227851074485443e+03,2.653339661196197685e+00
9.908227874296715527e+03,2.653339660072334016e+00
9.908227897518945610e+03,2.653339658948342006e+00
9.908227920741173875e+03,2.653339657824222098e+00
9.908227943963403959e+03,2.653339656699973848e+00
9.908227967185634043e+03,2.653339655575598144e+00
9.908227990407864127e+03,2.653339654451094543e+00
9.908228013630092391e+03,2.653339653326462155e+00
9.908228036852322475e+03,2.653339652201702314e+00
9.908228060074552559e+03,2.653339651076814132e+00
9.908228083296782643e+03,2.653339649951798496e+00
9.908228106519010908e+03,2.653339648826654518e+00
9.908228129741240991e+03,2.653339647701382642e+00
9.908228152963471075e+03,2.653339646575982425e+00
9.908228176185701159e+03,2.653339645450454309e+00
9.908228199407929424e+03,2.653339644324798741e+00
9.908228222630159507e+03,2.653339643199014830e+00
9.908228245852389591e+03,2.653339642073103022e+00
9.908228269074619675e+03,2.653339640947062872e+00
9.908228292296847940e+03,2.653339639820895268e+00
9.908228315519078023e+03,2.653339638694599767e+00
9.908228338741308107e+03,2.653339637568175480e+00
9.908228361963538191e+03,2.653339636441623739e+00
9.908228385185766456e+03,2.653339635314943656e+00
9.908228408407996540e+03,2.653339634188136120e+00
9.908228431630226623e+03,2.653339633061200242e+00
9.908228454852456707e+03,2.653339631934136467e+00
9.908228478074684972e+03,2.653339630806944349e+00
9.908228501296915056e+03,2.653339629679624334e+00
9.908228524519145139e+03,2.653339628552176421e+00
9.908228547741375223e+03,2.653339627424601055e+00
9.908228570963603488e+03,2.653339626296897347e+00
9.908228594185833572e+03,2.653339625169065741e+00
9.908228617408063656e+03,2.653339624041105793e+00
9.908228640630293739e+03,2.653339622913017948e+00
9.908228663852522004e+03,2.653339621784802649e+00
9.908228687074752088e+03,2.653339620656459008e+00
9.908228710296982172e+03,2.653339619527987470e+00
9.908228733519212255e+03,2.653339618399387145e+00
9.908228756741440520e+03,2.653339617270660256e+00
9.908228779963670604e+03,2.653339616141804580e+00
9.908228803185900688e+03,2.653339615012821007e+00
9.908228826408130772e+03,2.653339613883709092e+00
9.908228849630359036e+03,2.653339612754470167e+00
9.908228872852589120e+03,2.653339611625102457e+00
9.908228896074819204e+03,2.653339610495606404e+00
9.908228919297049288e+03,2.653339609365983343e+00
