Time (BJD_TBD - 2450000), F_f/F_star (ppm)
1.027292596064833924e+04,1.444133088948124453e+02
1.027292604692779969e+04,1.444114878122326786e+02
1.027292613320726196e+04,1.444096664907478669e+02
1.027292621948672240e+04,1.444078449304411151e+02
1.027292630576618467e+04,1.444060231312419091e+02
1.027292639204564512e+04,1.444042010932334108e+02
1.027292647832510738e+04,1.444023788163450774e+02
1.027292656460456783e+04,1.444005563006601278e+02
1.027292665088403010e+04,1.443987335461079340e+02
1.027292673716349054e+04,1.443969105527717716e+02
1.027292682344295281e+04,1.443950873205810126e+02
1.027292690972241326e+04,1.443932638496189327e+02
1.027292699600187370e+04,1.443914401398533585e+02
1.027292708228133597e+04,1.443896161912521450e+02
1.027292716856079642e+04,1.443877920038986247e+02
1.027292725484025868e+04,1.443859675777220843e+02
1.027292734111971913e+04,1.443841429128058564e+02
1.027292742739918140e+04,1.443823180090793130e+02
1.027292751367864184e+04,1.443804928666256444e+02
1.027292759995810411e+04,1.443786674853743648e+02
1.027292768623756456e+04,1.443768418654086929e+02
1.027292777251702682e+04,1.443750160066579724e+02
1.027292785879648727e+04,1.443731899092055357e+02
1.027292794507594954e+04,1.443713635729807550e+02
1.027292803135540998e+04,1.443695369980668772e+02
1.027292811763487043e+04,1.443677101844318145e+02
1.027292820391433270e+04,1.443658831320433649e+02
1.027292829019379315e+04,1.443640558409848893e+02
1.027292837647325541e+04,1.443622283111856746e+02
1.027292846275271586e+04,1.443604005427291384e+02
1.027292854903217813e+04,1.443585725355445106e+02
1.027292863531163857e+04,1.443567442897152091e+02
1.027292872159110084e+04,1.443549158051705490e+02
1.027292880787056129e+04,1.443530870819938627e+02
1.027292889415002355e+04,1.443512581201144656e+02
1.027292898042948400e+04,1.443494289196158320e+02
1.027292906670894445e+04,1.443475994804656466e+02
1.027292915298840671e+04,1.443457698026317644e+02
1.027292923926786716e+04,1.443439398861976599e+02
1.027292932554732943e+04,1.443421097310924779e+02
1.027292941182678987e+04,1.443402793373998065e+02
1.027292949810625214e+04,1.443384487050487621e+02
1.027292958438571259e+04,1.443366178341228760e+02
1.027292967066517485e+04,1.443347867245512930e+02
1.027292975694463530e+04,1.443329553764176580e+02
1.027292984322409757e+04,1.443311237896509738e+02
1.027292992950355801e+04,1.443292919643348853e+02
1.027293001578302028e+04,1.443274599003985088e+02
1.027293010206248073e+04,1.443256275979254042e+02
1.027293018834194118e+04,1.443237950568833696e+02
1.027293027462140344e+04,1.443219622772400328e+02
1.027293036090086389e+04,1.443201292590791240e+02
1.027293044718032615e+04,1.443182960023296744e+02
1.027293053345978660e+04,1.443164625070752720e+02
1.027293061973924887e+04,1.443146287732450332e+02
1.027293070601870932e+04,1.443127948009226600e+02
1.027293079229817158e+04,1.443109605900371264e+02
1.027293087857763203e+04,1.443091261406721060e+02
1.027293096485709430e+04,1.443072914527566866e+02
1.027293105113655474e+04,1.443054565263745133e+02
1.027293113741601519e+04,1.443036213614933274e+02
1.027293122369547746e+04,1.443017859580808135e+02
1.027293130997493790e+04,1.442999503162206736e+02
1.027293139625440017e+04,1.442981144358418533e+02
1.027293148253386062e+04,1.442962783170281966e+02
1.027293156881332288e+04,1.442944419597085925e+02
1.027293165509278333e+04,1.442926053639668567e+02
1.027293174137224560e+04,1.442907685297319631e+02
1.027293182765170604e+04,1.442889314570876422e+02
1.027293191393116831e+04,1.442870941459628682e+02
1.027293200021062876e+04,1.442852565964414850e+02
1.027293208649008920e+04,1.442834188084910920e+02
1.027293217276955147e+04,1.442815807820792884e+02
1.027293225904901192e+04,1.442797425172900319e+02
1.027293234532847418e+04,1.442779040140521261e+02
1.027293243160793463e+04,1.442760652724494435e+02
1.027293251788739690e+04,1.442742262924109298e+02
1.027293260416685735e+04,1.442723870740204006e+02
1.027293269044631961e+04,1.442705476172066881e+02
1.027293277672578006e+04,1.442687079220538067e+02
1.027293286300524233e+04,1.442668679884904748e+02
1.027293294928470277e+04,1.442650278166007070e+02
1.027293303556416504e+04,1.442631874063133068e+02
1.027293312184362549e+04,1.442613467577121753e+02
1.027293320812308593e+04,1.442595058707649969e+02
1.027293329440254820e+04,1.442576647454392855e+02
1.027293338068200865e+04,1.442558233818190558e+02
1.027293346696147091e+04,1.442539817798330262e+02
1.027293355324093136e+04,1.442521399395652963e+02
1.027293363952039363e+04,1.442502978609445563e+02
1.027293372579985407e+04,1.442484555440548490e+02
