Time (BJD_TBD - 2450000), F_c/F_star (ppm)
9.882460428240709007e+03,5.529198664411732125e+02
9.882460446256400246e+03,5.529251398672848836e+02
9.882460464272089666e+03,5.529304127140267155e+02
9.882460482287780906e+03,5.529356849824524716e+02
9.882460500303470326e+03,5.529409566714856510e+02
9.882460518319161565e+03,5.529462277821794487e+02
9.882460536334850985e+03,5.529514983134577051e+02
9.882460554350542225e+03,5.529567682663735013e+02
9.882460572366233464e+03,5.529620376403829596e+02
9.882460590381922884e+03,5.529673064349424294e+02
9.882460608397614124e+03,5.529725746511048783e+02
9.882460626413303544e+03,5.529778422877944877e+02
9.882460644428994783e+03,5.529831093460636566e+02
9.882460662444684203e+03,5.529883758248372487e+02
9.882460680460375443e+03,5.529936417251673220e+02
9.882460698476066682e+03,5.529989070465104533e+02
9.882460716491756102e+03,5.530041717883237880e+02
9.882460734507447341e+03,5.530094359516588156e+02
9.882460752523136762e+03,5.530146995354409682e+02
9.882460770538828001e+03,5.530199625407217354e+02
9.882460788554517421e+03,5.530252249664270039e+02
9.882460806570208661e+03,5.530304868136075811e+02
9.882460824585899900e+03,5.530357480817209535e+02
9.882460842601589320e+03,5.530410087702241526e+02
9.882460860617280559e+03,5.530462688801683271e+02
9.882460878632969980e+03,5.530515284104797047e+02
9.882460896648661219e+03,5.530567873622086381e+02
9.882460914664350639e+03,5.530620457342820373e+02
9.882460932680041878e+03,5.530673035277500276e+02
9.882460950695733118e+03,5.530725607420702090e+02
9.882460968711422538e+03,5.530778173767004091e+02
9.882460986727113777e+03,5.530830734326905258e+02
9.882461004742803198e+03,5.530883289089679238e+02
9.882461022758494437e+03,5.530935838065822736e+02
9.882461040774183857e+03,5.530988381244608263e+02
9.882461058789875096e+03,5.531040918636533661e+02
9.882461076805566336e+03,5.531093450236177205e+02
9.882461094821255756e+03,5.531145976038120580e+02
9.882461112836946995e+03,5.531198496052857081e+02
9.882461130852636416e+03,5.531251010269664903e+02
9.882461148868327655e+03,5.531303518699035067e+02
9.882461166884017075e+03,5.531356021330249177e+02
9.882461184899708314e+03,5.531408518173794846e+02
9.882461202915399554e+03,5.531461009224256031e+02
9.882461220931088974e+03,5.531513494476217829e+02
9.882461238946780213e+03,5.531565973940166714e+02
9.882461256962469633e+03,5.531618447605387701e+02
9.882461274978160873e+03,5.531670915482364990e+02
9.882461292993850293e+03,5.531723377560385870e+02
9.882461311009541532e+03,5.531775833849933406e+02
9.882461329025232772e+03,5.531828284345592692e+02
9.882461347040922192e+03,5.531880729041955647e+02
9.882461365056613431e+03,5.531933167949497374e+02
9.882461383072302851e+03,5.531985601057515396e+02
9.882461401087994091e+03,5.532038028376481407e+02
9.882461419103683511e+03,5.532090449895694064e+02
9.882461437119374750e+03,5.532142865625627337e+02
9.882461455135065989e+03,5.532195275560870869e+02
9.882461473150755410e+03,5.532247679696018849e+02
9.882461491166446649e+03,5.532300078041541838e+02
9.882461509182136069e+03,5.532352470586741902e+02
9.882461527197827309e+03,5.532404857342085052e+02
9.882461545213516729e+03,5.532457238296879041e+02
9.882461563229207968e+03,5.532509613461586468e+02
9.882461581244899207e+03,5.532561982830803800e+02
9.882461599260588628e+03,5.532614346399128635e+02
9.882461617276279867e+03,5.532666704177022439e+02
9.882461635291969287e+03,5.532719056153796373e+02
9.882461653307660526e+03,5.532771402339909628e+02
9.882461671323349947e+03,5.532823742724676777e+02
9.882461689339041186e+03,5.532876077318551324e+02
9.882461707354732425e+03,5.532928406116135420e+02
9.882461725370421846e+03,5.532980729112031213e+02
9.882461743386113085e+03,5.533033046316692207e+02
9.882461761401802505e+03,5.533085357719436388e+02
9.882461779417493744e+03,5.533137663330714986e+02
9.882461797433183165e+03,5.533189963139850533e+02
9.882461815448874404e+03,5.533242257157291988e+02
9.882461833464563824e+03,5.533294545372361881e+02
9.882461851480255064e+03,5.533346827795506897e+02
9.882461869495946303e+03,5.533399104421332595e+02
9.882461887511635723e+03,5.533451375244446808e+02
9.882461905527326962e+03,5.533503640275292810e+02
9.882461923543016383e+03,5.533555899503198816e+02
9.882461941558707622e+03,5.533608152938608100e+02
9.882461959574397042e+03,5.533660400570850015e+02
9.882461977590088281e+03,5.533712642410364424e+02
9.882461995605779521e+03,5.533764878451760296e+02
9.882462013621468941e+03,5.533817108689648876e+02
9.882462031637160180e+03,5.533869333134466615e+02
9.882462049652849601e+03,5.533921551775549688e+02
9.882462067668540840e+03,5.533973764623332272e+02
9.882462085684230260e+03,5.534025971667153954e+02
9.882462103699921499e+03,5.534078172917444363e+02
9.882462121715612739e+03,5.534130368368818154e+02
9.882462139731302159e+03,5.534182558015889981e+02
9.882462157746993398e+03,5.534234741869088339e+02
9.882462175762682818e+03,5.534286919917758496e+02
9.882462193778374058e+03,5.534339092172325536e+02
9.882462211794063478e+03,5.534391258622137002e+02
9.882462229809754717e+03,5.534443419277615703e+02
9.882462247825445957e+03,5.534495574133379705e+02
9.882462265841135377e+03,5.534547723184049346e+02
9.882462283856826616e+03,5.534599866440041751e+02
9.882462301872516036e+03,5.534652003890713559e+02
9.882462319888207276e+03,5.534704135546478483e+02
9.882462337903896696e+03,5.534756261396696573e+02
9.882462355919587935e+03,5.534808381451781543e+02
9.882462373935279174e+03,5.534860495706351458e+02
9.882462391950968595e+03,5.534912604155035751e+02
9.882462409966659834e+03,5.534964706808240180e+02
9.882462427982349254e+03,5.535016803655331614e+02
9.882462445998040494e+03,5.535068894706716947e+02
9.882462464013729914e+03,5.535120979951760773e+02
9.882462482029421153e+03,5.535173059400868851e+02
9.882462500045112392e+03,5.535225133048669477e+02
9.882462518060801813e+03,5.535277200889787537e+02
9.882462536076493052e+03,5.535329262934628787e+02
9.882462554092182472e+03,5.535381319172563508e+02
9.882462572107873712e+03,5.535433369613990635e+02
9.882462590123563132e+03,5.535485414248284997e+02
9.882462608139254371e+03,5.535537453085843254e+02
9.882462626154945610e+03,5.535589486121297114e+02
9.882462644170635031e+03,5.535641513349278284e+02
9.882462662186326270e+03,5.535693534780181153e+02
9.882462680202015690e+03,5.535745550403386233e+02
9.882462698217706929e+03,5.535797560229284500e+02
9.882462716233396350e+03,5.535849564247256467e+02
9.882462734249087589e+03,5.535901562467695385e+02
9.882462752264778828e+03,5.535953554885231824e+02
9.882462770280468249e+03,5.536005541494506588e+02
9.882462788296159488e+03,5.536057522305902694e+02
9.882462806311848908e+03,5.536109497308809750e+02
9.882462824327540147e+03,5.536161466513610776e+02
9.882462842343229568e+03,5.536213429909696515e+02
9.882462860358920807e+03,5.536265387507446576e+02
9.882462878374612046e+03,5.536317339301501761e+02
9.882462896390301466e+03,5.536369285286504009e+02
9.882462914405992706e+03,5.536421225472829519e+02
9.882462932421682126e+03,5.536473159849874719e+02
9.882462950437373365e+03,5.536525088428013532e+02
9.882462968453062786e+03,5.536577011196649210e+02
9.882462986468754025e+03,5.536628928166151127e+02
9.882463004484445264e+03,5.536680839331163497e+02
9.882463022500134684e+03,5.536732744686331671e+02
9.882463040515825924e+03,5.536784644242025024e+02
9.882463058531515344e+03,5.536836537987647944e+02
9.882463076547206583e+03,5.536888425933569806e+02
9.882463094562896003e+03,5.536940308069196135e+02
9.882463112578587243e+03,5.536992184404891759e+02
9.882463130594278482e+03,5.537044054935303166e+02
9.882463148609967902e+03,5.537095919655081389e+02
9.882463166625659142e+03,5.537147778574587846e+02
9.882463184641348562e+03,5.537199631683234884e+02
9.882463202657039801e+03,5.537251478991382783e+02
9.882463220672729221e+03,5.537303320488446161e+02
9.882463238688420461e+03,5.537355156184780753e+02
9.882463256704111700e+03,5.537406986075039868e+02
9.882463274719801120e+03,5.537458810153876811e+02
9.882463292735492359e+03,5.537510628431643909e+02
9.882463310751181780e+03,5.537562440897764873e+02
9.882463328766873019e+03,5.537614247562587479e+02
9.882463346782562439e+03,5.537666048415537716e+02
9.882463364798253679e+03,5.537717843466964496e+02
9.882463382813944918e+03,5.537769632711522263e+02
9.882463400829634338e+03,5.537821416143870010e+02
9.882463418845325577e+03,5.537873193774350966e+02
9.882463436861014998e+03,5.537924965592397939e+02
9.882463454876706237e+03,5.537976731608350747e+02
9.882463472892395657e+03,5.538028491811643335e+02
9.882463490908086897e+03,5.538080246212616657e+02
9.882463508923778136e+03,5.538131994805928571e+02
9.882463526939467556e+03,5.538183737586242614e+02
9.882463544955158795e+03,5.538235474563896332e+02
9.882463562970848216e+03,5.538287205728325944e+02
9.882463580986539455e+03,5.538338931089868993e+02
9.882463599002228875e+03,5.538390650637962835e+02
9.882463617017920114e+03,5.538442364382941605e+02
9.882463635033611354e+03,5.538494072319468842e+02
9.882463653049300774e+03,5.538545774442211496e+02
9.882463671064992013e+03,5.538597470761498016e+02
9.882463689080681434e+03,5.538649161266774854e+02
9.882463707096372673e+03,5.538700845968368185e+02
9.882463725112062093e+03,5.538752524855726733e+02
9.882463743127753332e+03,5.538804197939176674e+02
9.882463761143444572e+03,5.538855865213383822e+02
9.882463779159133992e+03,5.538907526673019674e+02
9.882463797174825231e+03,5.538959182328404722e+02
9.882463815190514651e+03,5.539010832168994511e+02
9.882463833206205891e+03,5.539062476205106123e+02
9.882463851221895311e+03,5.539114114426198512e+02
9.882463869237586550e+03,5.539165746842586486e+02
9.882463887253277790e+03,5.539217373448941544e+02
9.882463905268967210e+03,5.539268994239940866e+02
9.882463923284658449e+03,5.539320609225895851e+02
9.882463941300347869e+03,5.539372218396268863e+02
9.882463959316039109e+03,5.539423821761371300e+02
9.882463977331728529e+03,5.539475419310667803e+02
9.882463995347419768e+03,5.539527011054467494e+02
9.882464013363111007e+03,5.539578596987444143e+02
9.882464031378800428e+03,5.539630177104280619e+02
9.882464049394491667e+03,5.539681751415280360e+02
9.882464067410181087e+03,5.539733319909912552e+02
9.882464085425872327e+03,5.539784882598480635e+02
9.882464103441561747e+03,5.539836439470458345e+02
9.882464121457252986e+03,5.539887990536146845e+02
9.882464139472944225e+03,5.539939535790224454e+02
9.882464157488633646e+03,5.539991075227376314e+02
9.882464175504324885e+03,5.540042608857896766e+02
9.882464193520014305e+03,5.540094136671268643e+02
9.882464211535705545e+03,5.540145658677784013e+02
9.882464229551394965e+03,5.540197174866923433e+02
9.882464247567086204e+03,5.540248685248981246e+02
9.882464265582777443e+03,5.540300189818641456e+02
9.882464283598466864e+03,5.540351688570591477e+02
9.882464301614158103e+03,5.540403181515119968e+02
9.882464319629847523e+03,5.540454668641714306e+02
9.882464337645538762e+03,5.540506149960659741e+02
9.882464355661228183e+03,5.540557625461447060e+02
9.882464373676919422e+03,5.540609095154360375e+02
9.882464391692610661e+03,5.540660559034089374e+02
9.882464409708300082e+03,5.540712017095324882e+02
9.882464427723991321e+03,5.540763469348346462e+02
9.882464445739680741e+03,5.540814915782651724e+02
9.882464463755371980e+03,5.540866356408517959e+02
9.882464481771061401e+03,5.540917791215442776e+02
9.882464499786752640e+03,5.540969220213702329e+02
9.882464517802442060e+03,5.541020643392798775e+02
9.882464535818133299e+03,5.541072060763002582e+02
9.882464553833824539e+03,5.541123472319011398e+02
9.882464571849513959e+03,5.541174878055519457e+02
9.882464589865205198e+03,5.541226277982798365e+02
9.882464607880894619e+03,5.541277672090353690e+02
9.882464625896585858e+03,5.541329060388454764e+02
9.882464643912275278e+03,5.541380442866609428e+02
9.882464661927966517e+03,5.541431819535082468e+02
9.882464679943657757e+03,5.541483190388572666e+02
9.882464697959347177e+03,5.541534555421782215e+02
9.882464715975038416e+03,5.541585914644972490e+02
9.882464733990727836e+03,5.541637268047658154e+02
9.882464752006419076e+03,5.541688615640098305e+02
9.882464770022108496e+03,5.541739957411811019e+02
9.882464788037799735e+03,5.541791293373051985e+02
9.882464806053490975e+03,5.541842623518526807e+02
9.882464824069180395e+03,5.541893947842938815e+02
9.882464842084871634e+03,5.541945266356541424e+02
9.882464860100561054e+03,5.541996579048858393e+02
9.882464878116252294e+03,5.542047885930142002e+02
9.882464896131941714e+03,5.542099186989916006e+02
9.882464914147632953e+03,5.542150482238431550e+02
9.882464932163324193e+03,5.542201771670394237e+02
9.882464950179013613e+03,5.542253055280513081e+02
9.882464968194704852e+03,5.542304333079035814e+02
9.882464986210394272e+03,5.542355605055491878e+02
9.882465004226085512e+03,5.542406871220126732e+02
9.882465022241774932e+03,5.542458131562470953e+02
9.882465040257466171e+03,5.542509386092767727e+02
9.882465058273157410e+03,5.542560634805728341e+02
9.882465076288846831e+03,5.542611877696067495e+02
9.882465094304538070e+03,5.542663114774019277e+02
9.882465112320227490e+03,5.542714346029125636e+02
9.882465130335918730e+03,5.542765571471621797e+02
9.882465148351608150e+03,5.542816791091049708e+02
9.882465166367299389e+03,5.542868004897642322e+02
9.882465184382990628e+03,5.542919212886114337e+02
9.882465202398680049e+03,5.542970415051185000e+02
9.882465220414371288e+03,5.543021611403082716e+02
9.882465238430060708e+03,5.543072801931356253e+02
9.882465256445751947e+03,5.543123986646231742e+02
9.882465274461441368e+03,5.543175165537259090e+02
9.882465292477132607e+03,5.543226338614664428e+02
9.882465310492823846e+03,5.543277505873167001e+02
9.882465328508513267e+03,5.543328667307489468e+02
9.882465346524204506e+03,5.543379822927852274e+02
9.882465364539893926e+03,5.543430972723811010e+02
9.882465382555585165e+03,5.543482116705586122e+02
9.882465400571274586e+03,5.543533254862735475e+02
9.882465418586965825e+03,5.543584387205474968e+02
9.882465436602657064e+03,5.543635513728530668e+02
9.882465454618346484e+03,5.543686634426627506e+02
9.882465472634037724e+03,5.543737749309977971e+02
9.882465490649727144e+03,5.543788858368147885e+02
9.882465508665418383e+03,5.543839961611347462e+02
9.882465526681107804e+03,5.543891059029143662e+02
9.882465544696799043e+03,5.543942150631746699e+02
9.882465562712490282e+03,5.543993236413880368e+02
9.882465580728179702e+03,5.544044316370278693e+02
9.882465598743870942e+03,5.544095390511146206e+02
9.882465616759560362e+03,5.544146458826056687e+02
9.882465634775251601e+03,5.544197521325210118e+02
9.882465652790941022e+03,5.544248577998183691e+02
9.882465670806632261e+03,5.544299628855177389e+02
9.882465688822323500e+03,5.544350673890922963e+02
9.882465706838012920e+03,5.544401713100156712e+02
9.882465724853704160e+03,5.544452746493072937e+02
9.882465742869393580e+03,5.544503774059255647e+02
9.882465760885084819e+03,5.544554795808896870e+02
9.882465778900774239e+03,5.544605811731581753e+02
9.882465796916465479e+03,5.544656821837502321e+02
9.882465814932156718e+03,5.544707826121394874e+02
9.882465832947846138e+03,5.544758824577997984e+02
9.882465850963537378e+03,5.544809817217500267e+02
9.882465868979226798e+03,5.544860804029493693e+02
9.882465886994918037e+03,5.544911785024161190e+02
9.882465905010607457e+03,5.544962760191097004e+02
9.882465923026298697e+03,5.545013729540484064e+02
9.882465941041989936e+03,5.545064693067062080e+02
9.882465959057679356e+03,5.545115650765577584e+02
9.882465977073370595e+03,5.545166602646207821e+02
9.882465995089060016e+03,5.545217548698551582e+02
9.882466013104751255e+03,5.545268488932788387e+02
9.882466031120440675e+03,5.545319423338517026e+02
9.882466049136131915e+03,5.545370351925914747e+02
9.882466067151823154e+03,5.545421274689724669e+02
9.882466085167512574e+03,5.545472191624695597e+02
9.882466103183203813e+03,5.545523102740999093e+02
9.882466121198893234e+03,5.545574008028241906e+02
9.882466139214584473e+03,5.545624907496593323e+02
9.882466157230273893e+03,5.545675801135664642e+02
9.882466175245965132e+03,5.545726688955618329e+02
9.882466193261656372e+03,5.545777570951208872e+02
9.882466211277345792e+03,5.545828447117186215e+02
9.882466229293037031e+03,5.545879317463711686e+02
9.882466247308726452e+03,5.545930181980403404e+02
9.882466265324417691e+03,5.545981040677422698e+02
9.882466283340107111e+03,5.546031893544385412e+02
9.882466301355798350e+03,5.546082740591451739e+02
9.882466319371489590e+03,5.546133581813373894e+02
9.882466337387179010e+03,5.546184417204909778e+02
9.882466355402870249e+03,5.546235246776213899e+02
9.882466373418559670e+03,5.546286070516910058e+02
9.882466391434250909e+03,5.546336888437150492e+02
9.882466409449940329e+03,5.546387700526562412e+02
9.882466427465631568e+03,5.546438506795296917e+02
9.882466445481322808e+03,5.546489307238109632e+02
9.882466463497012228e+03,5.546540101849763005e+02
9.882466481512703467e+03,5.546590890640403586e+02
9.882466499528392887e+03,5.546641673599661999e+02
9.882466517544084127e+03,5.546692450737685931e+02
9.882466535559773547e+03,5.546743222044108279e+02
9.882466553575464786e+03,5.546793987529069909e+02
9.882466571591156026e+03,5.546844747187336679e+02
9.882466589606845446e+03,5.546895501013668763e+02
9.882466607622536685e+03,5.546946249018208164e+02
9.882466625638226105e+03,5.546996991190594599e+02
9.882466643653917345e+03,5.547047727540964388e+02
9.882466661669606765e+03,5.547098458058960659e+02
9.882466679685298004e+03,5.547149182754718595e+02
9.882466697700989243e+03,5.547199901623001779e+02
9.882466715716678664e+03,5.547250614658581753e+02
9.882466733732369903e+03,5.547301321871588016e+02
9.882466751748059323e+03,5.547352023251669380e+02
9.882466769763750563e+03,5.547402718808955342e+02
9.882466787779439983e+03,5.547453408533095853e+02
9.882466805795131222e+03,5.547504092434217000e+02
9.882466823810822461e+03,5.547554770507089188e+02
9.882466841826511882e+03,5.547605442746487370e+02
9.882466859842203121e+03,5.547656109162533085e+02
9.882466877857892541e+03,5.547706769744881967e+02
9.882466895873583780e+03,5.547757424503655557e+02
9.882466913889273201e+03,5.547808073428514035e+02
9.882466931904964440e+03,5.547858716529574394e+02
9.882466949920655679e+03,5.547909353801611587e+02
9.882466967936345100e+03,5.547959985239402840e+02
9.882466985952036339e+03,5.548010610853062872e+02
9.882467003967725759e+03,5.548061230632256411e+02
9.882467021983416998e+03,5.548111844587097039e+02
9.882467039999106419e+03,5.548162452707250623e+02
9.882467058014797658e+03,5.548213055002828469e+02
9.882467076030487078e+03,5.548263651463499855e+02
9.882467094046178318e+03,5.548314242099372677e+02
9.882467112061869557e+03,5.548364826905228711e+02
9.882467130077558977e+03,5.548415405875847455e+02
9.882467148093250216e+03,5.548465979021335670e+02
9.882467166108939637e+03,5.548516546331368318e+02
9.882467184124630876e+03,5.548567107816046473e+02
