Time (BJD_TBD - 2450000), F_b/F_star (ppm)
9.905193796296138316e+03,6.412262533121219121e+02
9.905193817625817246e+03,6.412473660541555773e+02
9.905193838955496176e+03,6.412684766210398948e+02
9.905193860285176925e+03,6.412895850144091128e+02
9.905193881614855854e+03,6.413106912304970137e+02
9.905193902944534784e+03,6.413317952709375049e+02
9.905193924274213714e+03,6.413528971355647172e+02
9.905193945603892644e+03,6.413739968242124405e+02
9.905193966933571573e+03,6.413950943367146920e+02
9.905193988263252322e+03,6.414161896747045830e+02
9.905194009592931252e+03,6.414372828344180562e+02
9.905194030922610182e+03,6.414583738174879954e+02
9.905194052252289111e+03,6.414794626237487591e+02
9.905194073581968041e+03,6.415005492530341371e+02
9.905194094911648790e+03,6.415216337069766723e+02
9.905194116241327720e+03,6.415427159818136715e+02
9.905194137571006650e+03,6.415637960791780188e+02
9.905194158900685579e+03,6.415848739989035039e+02
9.905194180230364509e+03,6.416059497408245988e+02
9.905194201560043439e+03,6.416270233047749798e+02
9.905194222889724188e+03,6.416480946923861666e+02
9.905194244219403117e+03,6.416691638998981944e+02
9.905194265549082047e+03,6.416902309289424693e+02
9.905194286878760977e+03,6.417112957793532360e+02
9.905194308208439907e+03,6.417323584509646253e+02
9.905194329538120655e+03,6.417534189454070201e+02
9.905194350867799585e+03,6.417744772589226159e+02
9.905194372197478515e+03,6.417955333931416817e+02
9.905194393527157445e+03,6.418165873478988033e+02
9.905194414856836374e+03,6.418376391230281115e+02
9.905194436186517123e+03,6.418586887201590798e+02
9.905194457516196053e+03,6.418797361355358362e+02
9.905194478845874983e+03,6.419007813707880814e+02
9.905194500175553912e+03,6.419218244257501738e+02
9.905194521505232842e+03,6.419428653002565852e+02
9.905194542834911772e+03,6.419639039941415604e+02
9.905194564164592521e+03,6.419849405090337768e+02
9.905194585494271450e+03,6.420059748411794089e+02
9.905194606823950380e+03,6.420270069922072480e+02
9.905194628153629310e+03,6.420480369619518797e+02
9.905194649483308240e+03,6.420690647502475485e+02
9.905194670812988988e+03,6.420900903587221364e+02
9.905194692142667918e+03,6.421111137836239777e+02
9.905194713472346848e+03,6.421321350265804995e+02
9.905194734802025778e+03,6.421531540874267421e+02
9.905194756131704708e+03,6.421741709659971775e+02
9.905194777461383637e+03,6.421951856621262777e+02
9.905194798791064386e+03,6.422161981774406740e+02
9.905194820120743316e+03,6.422372085081912019e+02
9.905194841450422246e+03,6.422582166560047199e+02
9.905194862780101175e+03,6.422792226207155863e+02
9.905194884109780105e+03,6.423002264021586143e+02
9.905194905439460854e+03,6.423212280019597529e+02
9.905194926769139784e+03,6.423422274163714292e+02
9.905194948098818713e+03,6.423632246470195923e+02
9.905194969428497643e+03,6.423842196937391691e+02
9.905194990758176573e+03,6.424052125563648588e+02
9.905195012087855503e+03,6.424262032347314744e+02
9.905195033417536251e+03,6.424471917304637145e+02
9.905195054747215181e+03,6.424681780398163937e+02
9.905195076076894111e+03,6.424891621644148927e+02
9.905195097406573041e+03,6.425101441040937971e+02
9.905195118736251970e+03,6.425311238586880336e+02
