Time (BJD_TBD - 2450000), F_h/F_star (ppm)
1.062594821759266779e+04,2.595177323341652631e+00
1.062594823627046208e+04,2.595123555287546235e+00
1.062594825494825454e+04,2.595069787744940015e+00
1.062594827362604883e+04,2.595016020703362347e+00
1.062594829230384312e+04,2.594962254168048599e+00
1.062594831098163559e+04,2.594908488144247016e+00
1.062594832965942987e+04,2.594854722621475762e+00
1.062594834833722416e+04,2.594800957604982194e+00
1.062594836701501663e+04,2.594747193099997684e+00
1.062594838569281092e+04,2.594693429096057269e+00
1.062594840437060520e+04,2.594639665598397649e+00
1.062594842304839767e+04,2.594585902612254191e+00
1.062594844172619196e+04,2.594532140127156161e+00
1.062594846040398625e+04,2.594478378148348252e+00
1.062594847908178053e+04,2.594424616675829132e+00
1.062594849775957300e+04,2.594370855714837276e+00
1.062594851643736729e+04,2.594317095254901062e+00
1.062594853511516158e+04,2.594263335301261186e+00
1.062594855379295404e+04,2.594209575859151240e+00
1.062594857247074833e+04,2.594155816918102708e+00
1.062594859114854262e+04,2.594102058483358952e+00
1.062594860982633509e+04,2.594048300560152231e+00
1.062594862850412937e+04,2.593994543138018916e+00
1.062594864718192366e+04,2.593940786222190376e+00
1.062594866585971613e+04,2.593887029817905976e+00
1.062594868453751042e+04,2.593833273914699866e+00
1.062594870321530470e+04,2.593779518517803861e+00
1.062594872189309717e+04,2.593725763632462211e+00
1.062594874057089146e+04,2.593672009248201960e+00
1.062594875924868575e+04,2.593618255370264691e+00
1.062594877792647821e+04,2.593564502003880889e+00
1.062594879660427250e+04,2.593510749138586480e+00
1.062594881528206679e+04,2.593456996779624379e+00
1.062594883395985926e+04,2.593403244932219742e+00
1.062594885263765354e+04,2.593349493585909382e+00
1.062594887131544783e+04,2.593295742745934884e+00
1.062594888999324030e+04,2.593241992417528508e+00
1.062594890867103459e+04,2.593188242590226622e+00
1.062594892734882887e+04,2.593134493269258822e+00
1.062594894602662316e+04,2.593080744454641096e+00
1.062594896470441563e+04,2.593026996151591046e+00
1.062594898338220992e+04,2.592973248349657922e+00
1.062594900206000420e+04,2.592919501054070874e+00
1.062594902073779667e+04,2.592865754270067491e+00
1.062594903941559096e+04,2.592812007987181921e+00
1.062594905809338525e+04,2.592758262210646425e+00
1.062594907677117772e+04,2.592704516945703030e+00
1.062594909544897200e+04,2.592650772181884555e+00
1.062594911412676629e+04,2.592597027924426811e+00
1.062594913280455876e+04,2.592543284178564278e+00
1.062594915148235305e+04,2.592489540933831549e+00
1.062594917016014733e+04,2.592435798195466656e+00
1.062594918883793980e+04,2.592382055968702304e+00
1.062594920751573409e+04,2.592328314243071308e+00
1.062594922619352838e+04,2.592274573023817918e+00
1.062594924487132084e+04,2.592220832316170842e+00
1.062594926354911513e+04,2.592167092109669113e+00
1.062594928222690942e+04,2.592113352409544991e+00
1.062594930090470189e+04,2.592059613221035619e+00
1.062594931958249617e+04,2.592005874533675147e+00
1.062594933826029046e+04,2.591952136352697167e+00
1.062594935693808293e+04,2.591898398683342819e+00
1.062594937561587722e+04,2.591844661515144477e+00
1.062594939429367150e+04,2.591790924853338840e+00
1.062594941297146579e+04,2.591737188697923244e+00
1.062594943164925826e+04,2.591683453054142827e+00
1.062594945032705255e+04,2.591629717911523301e+00
1.062594946900484683e+04,2.591575983275300477e+00
1.062594948768263930e+04,2.591522249150714607e+00
1.062594950636043359e+04,2.591468515527302063e+00
1.062594952503822788e+04,2.591414782410296436e+00
1.062594954371602034e+04,2.591361049804929539e+00
1.062594956239381463e+04,2.591307317700737745e+00
1.062594958107160892e+04,2.591253586102963080e+00
1.062594959974940139e+04,2.591199855016834253e+00
1.062594961842719567e+04,2.591146124431890296e+00
1.062594963710498996e+04,2.591092394353365691e+00
1.062594965578278243e+04,2.591038664786491807e+00
1.062594967446057672e+04,2.590984935720811677e+00
1.062594969313837100e+04,2.590931207161550898e+00
1.062594971181616347e+04,2.590877479113954607e+00
1.062594973049395776e+04,2.590823751567553845e+00
1.062594974917175205e+04,2.590770024527585758e+00
1.062594976784954451e+04,2.590716297999282602e+00
1.062594978652733880e+04,2.590662571972183859e+00
1.062594980520513309e+04,2.590608846451522673e+00
1.062594982388292556e+04,2.590555121442533082e+00
1.062594984256071984e+04,2.590501396934749678e+00
1.062594986123851413e+04,2.590447672933414491e+00
1.062594987991630842e+04,2.590393949438526189e+00
1.062594989859410089e+04,2.590340226455315698e+00
1.062594991727189517e+04,2.590286503973325605e+00
1.062594993594968946e+04,2.590232781997786837e+00
1.062594995462748193e+04,2.590179060533933875e+00
1.062594997330527622e+04,2.590125339571303975e+00
1.062594999198307050e+04,2.590071619115136059e+00
1.062595001066086297e+04,2.590017899170658389e+00
1.062595002933865726e+04,2.589964179727414884e+00
1.062595004801645155e+04,2.589910460790631586e+00
1.062595006669424401e+04,2.589856742365554521e+00
1.062595008537203830e+04,2.589803024441710733e+00
1.062595010404983259e+04,2.589749307024336034e+00
1.062595012272762506e+04,2.589695590118667567e+00
1.062595014140541934e+04,2.589641873714244813e+00
1.062595016008321363e+04,2.589588157816299585e+00
1.062595017876100610e+04,2.589534442430065475e+00
1.062595019743880039e+04,2.589480727545082406e+00
1.062595021611659467e+04,2.589427013166578639e+00
1.062595023479438714e+04,2.589373299299799758e+00
1.062595025347218143e+04,2.589319585934270140e+00
1.062595027214997572e+04,2.589265873075235813e+00
1.062595029082776819e+04,2.589212160727922374e+00
1.062595030950556247e+04,2.589158448881874186e+00
1.062595032818335676e+04,2.589104737542319068e+00
1.062595034686115105e+04,2.589051026709267234e+00
1.062595036553894352e+04,2.588997316387943837e+00
1.062595038421673780e+04,2.588943606567895905e+00
1.062595040289453209e+04,2.588889897254351258e+00
1.062595042157232456e+04,2.588836188452543485e+00
1.062595044025011885e+04,2.588782480152014287e+00
1.062595045892791313e+04,2.588728772357994146e+00
1.062595047760570560e+04,2.588675065075721093e+00
1.062595049628349989e+04,2.588621358294731944e+00
1.062595051496129418e+04,2.588567652020261622e+00
1.062595053363908664e+04,2.588513946257540610e+00
1.062595055231688093e+04,2.588460240996111938e+00
1.062595057099467522e+04,2.588406536241205647e+00
1.062595058967246769e+04,2.588352831998055770e+00
1.062595060835026197e+04,2.588299128256201342e+00
1.062595062702805626e+04,2.588245425020879953e+00
1.062595064570584873e+04,2.588191722297319419e+00
1.062595066438364302e+04,2.588138020075065437e+00
1.062595068306143730e+04,2.588084318359347602e+00
1.062595070173922977e+04,2.588030617155397728e+00
1.062595072041702406e+04,2.587976916452757958e+00
1.062595073909481835e+04,2.587923216256659220e+00
1.062595075777261081e+04,2.587869516572335549e+00
1.062595077645040510e+04,2.587815817389331752e+00
1.062595079512819939e+04,2.587762118712876536e+00
1.062595081380599368e+04,2.587708420542969900e+00
1.062595083248378614e+04,2.587654722884851655e+00
1.062595085116158043e+04,2.587601025728051951e+00
1.062595086983937472e+04,2.587547329077814151e+00
1.062595088851716719e+04,2.587493632939363408e+00
1.062595090719496147e+04,2.587439937302246751e+00
1.062595092587275576e+04,2.587386242171693773e+00
1.062595094455054823e+04,2.587332547552934958e+00
1.062595096322834252e+04,2.587278853435511561e+00
1.062595098190613680e+04,2.587225159824662502e+00
1.062595100058392927e+04,2.587171466725617819e+00
1.062595101926172356e+04,2.587117774127912107e+00
1.062595103793951785e+04,2.587064082036785617e+00
1.062595105661731031e+04,2.587010390457465281e+00
1.062595107529510460e+04,2.586956699379497682e+00
1.062595109397289889e+04,2.586903008808109750e+00
1.062595111265069136e+04,2.586849318748537740e+00
1.062595113132848564e+04,2.586795629190324242e+00
1.062595115000627993e+04,2.586741940138700180e+00
1.062595116868407240e+04,2.586688251598894261e+00
1.062595118736186669e+04,2.586634563560454847e+00
1.062595120603966097e+04,2.586580876028610643e+00
1.062595122471745344e+04,2.586527189008589911e+00
1.062595124339524773e+04,2.586473502489938792e+00
1.062595126207304202e+04,2.586419816477891320e+00
1.062595128075083630e+04,2.586366130972449273e+00
1.062595129942862877e+04,2.586312445978839136e+00
1.062595131810642306e+04,2.586258761486611046e+00
1.062595133678421735e+04,2.586205077500991933e+00
