Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
1.027292596064833924e+04,9.180107496947025538e+02
1.027292604692779969e+04,9.178318745290933975e+02
1.027292613320726196e+04,9.176530010626096328e+02
1.027292621948672240e+04,9.174741293217832663e+02
1.027292630576618467e+04,9.172952593180624490e+02
1.027292639204564512e+04,9.171163910779772550e+02
1.027292647832510738e+04,9.169375246129737889e+02
1.027292656460456783e+04,9.167586599495812152e+02
1.027292665088403010e+04,9.165797970992446153e+02
1.027292673716349054e+04,9.164009360884907665e+02
1.027292682344295281e+04,9.162220769287637268e+02
1.027292690972241326e+04,9.160432196465889092e+02
1.027292699600187370e+04,9.158643642571795453e+02
1.027292708228133597e+04,9.156855107757467067e+02
1.027292716856079642e+04,9.155066592288150105e+02
1.027292725484025868e+04,9.153278096278231715e+02
1.027292734111971913e+04,9.151489619992937605e+02
1.027292742739918140e+04,9.149701163546652651e+02
1.027292751367864184e+04,9.147912727204569592e+02
1.027292759995810411e+04,9.146124311081068754e+02
1.027292768623756456e+04,9.144335915441331508e+02
1.027292777251702682e+04,9.142547540399708623e+02
1.027292785879648727e+04,9.140759186221372374e+02
1.027292794507594954e+04,9.138970853020663299e+02
1.027292803135540998e+04,9.137182541062737755e+02
1.027292811763487043e+04,9.135394250499618920e+02
1.027292820391433270e+04,9.133605981483339065e+02
1.027292829019379315e+04,9.131817734279014758e+02
1.027292837647325541e+04,9.130029509000954704e+02
1.027292846275271586e+04,9.128241305914268651e+02
1.027292854903217813e+04,9.126453125133252797e+02
1.027292863531163857e+04,9.124664966922987333e+02
1.027292872159110084e+04,9.122876831397759361e+02
1.027292880787056129e+04,9.121088718822635428e+02
1.027292889415002355e+04,9.119300629311881039e+02
1.027292898042948400e+04,9.117512563130549097e+02
1.027292906670894445e+04,9.115724520430587745e+02
1.027292915298840671e+04,9.113936501363942853e+02
1.027292923926786716e+04,9.112148506195633217e+02
1.027292932554732943e+04,9.110360535039895922e+02
1.027292941182678987e+04,9.108572588161734984e+02
1.027292949810625214e+04,9.106784665675364749e+02
1.027292958438571259e+04,9.104996767845772183e+02
1.027292967066517485e+04,9.103208894787162535e+02
1.027292975694463530e+04,9.101421046764501170e+02
1.027292984322409757e+04,9.099633223891983107e+02
1.027292992950355801e+04,9.097845426434549836e+02
1.027293001578302028e+04,9.096057654506378185e+02
1.027293010206248073e+04,9.094269908372399414e+02
1.027293018834194118e+04,9.092482188184461620e+02
1.027293027462140344e+04,9.090694494094410629e+02
1.027293036090086389e+04,9.088906826367141321e+02
1.027293044718032615e+04,9.087119185116798690e+02
1.027293053345978660e+04,9.085331570608263974e+02
1.027293061973924887e+04,9.083543982955660567e+02
1.027293070601870932e+04,9.081756422423849244e+02
1.027293079229817158e+04,9.079968889126937484e+02
1.027293087857763203e+04,9.078181383329771279e+02
1.027293096485709430e+04,9.076393905146445604e+02
1.027293105113655474e+04,9.074606454841783716e+02
1.027293113741601519e+04,9.072819032567546174e+02
1.027293122369547746e+04,9.071031638475491263e+02
1.027293130997493790e+04,9.069244272830413820e+02
1.027293139625440017e+04,9.067456935746365616e+02
1.027293148253386062e+04,9.065669627488127844e+02
1.027293156881332288e+04,9.063882348169737497e+02
1.027293165509278333e+04,9.062095098055950757e+02
1.027293174137224560e+04,9.060307877260796658e+02
1.027293182765170604e+04,9.058520686049009782e+02
1.027293191393116831e+04,9.056733524534595290e+02
1.027293200021062876e+04,9.054946392982274119e+02
1.027293208649008920e+04,9.053159291543718155e+02
1.027293217276955147e+04,9.051372220370589048e+02
1.027293225904901192e+04,9.049585179727578179e+02
1.027293234532847418e+04,9.047798169728654329e+02
1.027293243160793463e+04,9.046011190638481594e+02
1.027293251788739690e+04,9.044224242571018522e+02
