Time (BJD_TBD - 2450000), F_b/F_star (ppm)
9.917309675925876945e+03,7.875077375869628895e+02
9.917309697571559809e+03,7.875293082469303272e+02
9.917309719217242673e+03,7.875508760116404119e+02
9.917309740862925537e+03,7.875724408809179522e+02
9.917309762508608401e+03,7.875940028545885525e+02
9.917309784154293084e+03,7.876155619342888485e+02
9.917309805799975948e+03,7.876371181162209041e+02
9.917309827445658811e+03,7.876586714020218096e+02
9.917309849091341675e+03,7.876802217915168285e+02
9.917309870737024539e+03,7.877017692845315651e+02
9.917309892382707403e+03,7.877233138808912827e+02
9.917309914028390267e+03,7.877448555804214720e+02
9.917309935674073131e+03,7.877663943829473965e+02
9.917309957319757814e+03,7.877879302901042138e+02
9.917309978965440678e+03,7.878094632980983079e+02
9.917310000611123542e+03,7.878309934085646091e+02
9.917310022256806405e+03,7.878525206213288357e+02
9.917310043902489269e+03,7.878740449362163645e+02
9.917310065548172133e+03,7.878955663530531410e+02
9.917310087193854997e+03,7.879170848716645423e+02
9.917310108839537861e+03,7.879386004918762865e+02
9.917310130485222544e+03,7.879601132153218259e+02
9.917310152130905408e+03,7.879816230382107278e+02
9.917310173776588272e+03,7.880031299621772405e+02
9.917310195422271136e+03,7.880246339870470820e+02
9.917310217067954000e+03,7.880461351126452882e+02
9.917310238713636863e+03,7.880676333387983732e+02
9.917310260359319727e+03,7.880891286653319412e+02
9.917310282005002591e+03,7.881106210920718240e+02
9.917310303650687274e+03,7.881321106206495415e+02
9.917310325296370138e+03,7.881535972472789808e+02
9.917310346942053002e+03,7.881750809735927987e+02
9.917310368587735866e+03,7.881965617994159174e+02
9.917310390233418730e+03,7.882180397245750783e+02
9.917310411879101594e+03,7.882395147488957718e+02
9.917310433524784457e+03,7.882609868722043984e+02
9.917310455170467321e+03,7.882824560943265624e+02
9.917310476816152004e+03,7.883039224168923056e+02
9.917310498461834868e+03,7.883253858361198354e+02
9.917310520107517732e+03,7.883468463536393074e+02
9.917310541753200596e+03,7.883683039692767807e+02
9.917310563398883460e+03,7.883897586828583144e+02
9.917310585044566324e+03,7.884112104942101951e+02
9.917310606690249188e+03,7.884326594031585955e+02
9.917310628335932051e+03,7.884541054095295749e+02
9.917310649981616734e+03,7.884755485149513561e+02
9.917310671627299598e+03,7.884969887156463528e+02
9.917310693272982462e+03,7.885184260132424470e+02
9.917310714918665326e+03,7.885398604075663798e+02
9.917310736564348190e+03,7.885612918984445514e+02
9.917310758210031054e+03,7.885827204857027937e+02
9.917310779855713918e+03,7.886041461691678478e+02
9.917310801501396782e+03,7.886255689486662277e+02
9.917310823147079645e+03,7.886469888240239925e+02
9.917310844792764328e+03,7.886684057968675461e+02
9.917310866438447192e+03,7.886898198634233950e+02
9.917310888084130056e+03,7.887112310253185115e+02
9.917310909729812920e+03,7.887326392823787273e+02
9.917310931375495784e+03,7.887540446344310112e+02
9.917310953021178648e+03,7.887754470813018770e+02
9.917310974666861512e+03,7.887968466228179523e+02
9.917310996312544376e+03,7.888182432588055235e+02
9.917311017958229058e+03,7.888396369908892893e+02
9.917311039603911922e+03,7.888610278153000763e+02
9.917311061249594786e+03,7.888824157336624694e+02
9.917311082895277650e+03,7.889038007458030961e+02
9.917311104540960514e+03,7.889251828515489251e+02
9.917311126186643378e+03,7.889465620507265839e+02
9.917311147832326242e+03,7.889679383431627002e+02
9.917311169478009106e+03,7.889893117286842426e+02
9.917311191123693789e+03,7.890106822089138632e+02
9.917311212769376652e+03,7.890320497800863677e+02
9.917311234415059516e+03,7.890534144438245221e+02
9.917311256060742380e+03,7.890747761999557497e+02
9.917311277706425244e+03,7.890961350483066781e+02
9.917311299352108108e+03,7.891174909887040485e+02
9.917311320997790972e+03,7.891388440209750570e+02
9.917311342643473836e+03,7.891601941449465585e+02
9.917311364289158519e+03,7.891815413622394999e+02
9.917311385934841383e+03,7.892028856690928933e+02
9.917311407580524246e+03,7.892242270671277993e+02
9.917311429226207110e+03,7.892455655561715275e+02
9.917311450871889974e+03,7.892669011360510467e+02
9.917311472517572838e+03,7.892882338065933254e+02
9.917311494163255702e+03,7.893095635676259008e+02
9.917311515808938566e+03,7.893308904189755140e+02
9.917311537454623249e+03,7.893522143622614067e+02
9.917311559100306113e+03,7.893735353937266837e+02
9.917311580745988977e+03,7.893948535149911550e+02
9.917311602391671840e+03,7.894161687258815618e+02
9.917311624037354704e+03,7.894374810262253277e+02
9.917311645683037568e+03,7.894587904158498759e+02
9.917311667328720432e+03,7.894800968945824025e+02
9.917311688974403296e+03,7.895014004622504444e+02
9.917311710620087979e+03,7.895227011204710834e+02
9.917311732265770843e+03,7.895439988654917443e+02
9.917311753911453707e+03,7.895652936989301907e+02
9.917311775557136571e+03,7.895865856206135049e+02
9.917311797202819434e+03,7.896078746303694516e+02
9.917311818848502298e+03,7.896291607280254539e+02
9.917311840494185162e+03,7.896504439134089353e+02
9.917311862139868026e+03,7.896717241863475465e+02
