Time (BJD_TBD - 2450000), F_star + F_d (mJy)
1.027127336805546656e+04,2.557879076420872089e+00
1.027127353332662278e+04,2.557879130508023291e+00
1.027127369859778082e+04,2.557879184587355414e+00
1.027127386386893704e+04,2.557879238658864907e+00
1.027127402914009326e+04,2.557879292722548659e+00
1.027127419441124948e+04,2.557879346778401786e+00
1.027127435968240752e+04,2.557879400826423399e+00
1.027127452495356374e+04,2.557879454866606839e+00
1.027127469022471996e+04,2.557879508898950327e+00
1.027127485549587800e+04,2.557879562923450756e+00
1.027127502076703422e+04,2.557879616940103240e+00
1.027127518603819044e+04,2.557879670948904227e+00
1.027127535130934666e+04,2.557879724949850608e+00
1.027127551658050470e+04,2.557879778942940163e+00
1.027127568185166092e+04,2.557879832928167119e+00
1.027127584712281714e+04,2.557879886905529254e+00
1.027127601239397518e+04,2.557879940875023461e+00
1.027127617766513140e+04,2.557879994836644411e+00
1.027127634293628762e+04,2.557880048790389438e+00
1.027127650820744384e+04,2.557880102736255434e+00
1.027127667347860188e+04,2.557880156674238847e+00
1.027127683874975810e+04,2.557880210604335680e+00
1.027127700402091432e+04,2.557880264526541936e+00
1.027127716929207236e+04,2.557880318440855838e+00
1.027127733456322858e+04,2.557880372347271614e+00
1.027127749983438480e+04,2.557880426245787042e+00
1.027127766510554284e+04,2.557880480136399015e+00
1.027127783037669906e+04,2.557880534019102203e+00
1.027127799564785528e+04,2.557880587893894386e+00
1.027127816091901150e+04,2.557880641760771567e+00
1.027127832619016954e+04,2.557880695619731970e+00
1.027127849146132576e+04,2.557880749470768933e+00
1.027127865673248198e+04,2.557880803313880680e+00
1.027127882200364002e+04,2.557880857149064102e+00
1.027127898727479624e+04,2.557880910976314315e+00
1.027127915254595246e+04,2.557880964795629097e+00
1.027127931781710868e+04,2.557881018607003565e+00
1.027127948308826672e+04,2.557881072410435497e+00
1.027127964835942294e+04,2.557881126205920452e+00
1.027127981363057916e+04,2.557881179993455767e+00
1.027127997890173719e+04,2.557881233773037444e+00
1.027128014417289342e+04,2.557881287544661042e+00
1.027128030944404964e+04,2.557881341308324341e+00
1.027128047471520586e+04,2.557881395064022900e+00
1.027128063998636389e+04,2.557881448811754055e+00
1.027128080525752011e+04,2.557881502551514252e+00
1.027128097052867633e+04,2.557881556283298607e+00
1.027128113579983437e+04,2.557881610007104900e+00
1.027128130107099059e+04,2.557881663722929133e+00
1.027128146634214681e+04,2.557881717430767754e+00
1.027128163161330303e+04,2.557881771130617210e+00
1.027128179688446107e+04,2.557881824822474393e+00
1.027128196215561729e+04,2.557881878506335305e+00
1.027128212742677351e+04,2.557881932182196394e+00
1.027128229269793155e+04,2.557881985850055440e+00
1.027128245796908777e+04,2.557882039509906225e+00
1.027128262324024399e+04,2.557882093161747417e+00
1.027128278851140021e+04,2.557882146805575019e+00
1.027128295378255825e+04,2.557882200441385478e+00
1.027128311905371447e+04,2.557882254069174799e+00
1.027128328432487069e+04,2.557882307688938983e+00
1.027128344959602873e+04,2.557882361300676699e+00
1.027128361486718495e+04,2.557882414904382173e+00
1.027128378013834117e+04,2.557882468500053186e+00
1.027128394540949739e+04,2.557882522087685295e+00
1.027128411068065543e+04,2.557882575667275837e+00
1.027128427595181165e+04,2.557882629238820815e+00
1.027128444122296787e+04,2.557882682802316676e+00
1.027128460649412591e+04,2.557882736357760312e+00
1.027128477176528213e+04,2.557882789905147281e+00
1.027128493703643835e+04,2.557882843444475363e+00
1.027128510230759457e+04,2.557882896975739673e+00
1.027128526757875261e+04,2.557882950498937991e+00
1.027128543284990883e+04,2.557883004014065875e+00
1.027128559812106505e+04,2.557883057521119774e+00
1.027128576339222309e+04,2.557883111020097910e+00
1.027128592866337931e+04,2.557883164510993623e+00
1.027128609393453553e+04,2.557883217993805580e+00
1.027128625920569357e+04,2.557883271468531117e+00
1.027128642447684979e+04,2.557883324935164016e+00
1.027128658974800601e+04,2.557883378393702056e+00
1.027128675501916223e+04,2.557883431844142574e+00
1.027128692029032027e+04,2.557883485286481573e+00
1.027128708556147649e+04,2.557883538720714611e+00
1.027128725083263271e+04,2.557883592146838136e+00
1.027128741610379075e+04,2.557883645564850816e+00
1.027128758137494697e+04,2.557883698974747322e+00
1.027128774664610319e+04,2.557883752376523656e+00
1.027128791191725941e+04,2.557883805770177599e+00
1.027128807718841745e+04,2.557883859155706041e+00
1.027128824245957367e+04,2.557883912533103654e+00
1.027128840773072989e+04,2.557883965902367773e+00
1.027128857300188793e+04,2.557884019263496178e+00
1.027128873827304415e+04,2.557884072616482651e+00
1.027128890354420037e+04,2.557884125961325861e+00
1.027128906881535659e+04,2.557884179298021365e+00
1.027128923408651463e+04,2.557884232626566945e+00
1.027128939935767085e+04,2.557884285946957270e+00
1.027128956462882707e+04,2.557884339259189677e+00
1.027128972989998510e+04,2.557884392563261056e+00
1.027128989517114132e+04,2.557884445859166966e+00
1.027129006044229754e+04,2.557884499146904300e+00
1.027129022571345376e+04,2.557884552426469948e+00
1.027129039098461180e+04,2.557884605697860803e+00
1.027129055625576802e+04,2.557884658961071978e+00
1.027129072152692424e+04,2.557884712216100365e+00
1.027129088679808228e+04,2.557884765462943744e+00
1.027129105206923850e+04,2.557884818701596785e+00
1.027129121734039472e+04,2.557884871932057713e+00
1.027129138261155094e+04,2.557884925154321643e+00
1.027129154788270898e+04,2.557884978368385909e+00
1.027129171315386520e+04,2.557885031574246515e+00
1.027129187842502142e+04,2.557885084771899464e+00
1.027129204369617946e+04,2.557885137961342981e+00
1.027129220896733568e+04,2.557885191142572179e+00
1.027129237423849190e+04,2.557885244315583506e+00
1.027129253950964812e+04,2.557885297480374298e+00
1.027129270478080616e+04,2.557885350636941002e+00
1.027129287005196238e+04,2.557885403785279621e+00
1.027129303532311860e+04,2.557885456925386158e+00
1.027129320059427664e+04,2.557885510057258838e+00
1.027129336586543286e+04,2.557885563180892330e+00
1.027129353113658908e+04,2.557885616296283970e+00
